pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
3 6.783274 9.33492 0.6395378 4.893729 0.8599665 0
3 6.783361 9.33492 0.6395378 4.893729 0.8599665 0
3 6.966973 9.402682 0.6310841 5.1435 0.8760213 0
3 7.085736 9.360424 0.7072922 5.304484 0.9050395 0
3 7.39311 9.613005 0.5893896 5.55686 0.9077082 0
3 48.11492 64.38493 0 6.022913 0.5479258 0
3 48.11495 64.38493 0 6.022913 0.5479258 0
3 10.34764 12.87345 0.5068125 8.336044 0.5350011 0
3 20.45367 12.97193 0.6267052 42.66525 0 0
3 11.48254 13.21651 0.5063485 10.31158 0.8226529 0
3 11.85849 13.49181 0.4735985 10.75504 0.6635211 0
3 11.8585 13.49187 0.4735985 10.75508 0.6635211 0
3 48.96531 64.38493 0 10.77452 0.643013 0
3 48.96534 64.38495 0 10.7745 0.643013 0
3 48.96532 64.38493 0 10.77452 0.643013 0
3 38.5647 64.38492 0 42.66536 0 0
3 38.56471 64.38492 0 42.66524 0 0
3 0.9472937 2.771846 0.2556496 1.449154 0.5438633 0
3 0.9475003 2.771987 0.2556496 1.449154 0.5438633 0
3 1.068262 3.156783 0.5300053 1.490034 0.5184123 0
3 1.068628 3.156907 0.5300053 1.489772 0.5184123 0
3 1.068262 3.156845 0.5300053 1.490034 0.5184123 0
3 0.9954398 3.221607 0.4610644 1.617494 0.9424399 0
3 0.9954398 3.221607 0.4610644 1.617253 0.9424399 0
3 0.9295698 3.192795 0.5870426 1.653037 0.965768 0
3 0.9295698 3.192918 0.5870426 1.652682 0.965768 0
3 0.9626616 3.261528 0.5336931 1.641037 0.9119716 0
3 0.9624583 3.261588 0.5336931 1.641156 0.9119716 0
3 0.9958329 3.267944 0.4815613 1.674913 0.9461426 0
3 0.9958329 3.268004 0.4815613 1.674796 0.9461426 0
3 1.108711 3.3441 0.694285 1.627986 0.9510469 0
3 1.108888 3.344276 0.694285 1.627986 0.9510469 0
3 1.108535 3.343924 0.694285 1.627866 0.9510469 0
3 1.014136 3.178599 0.5209159 1.627024 0.9049216 0
