pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
3 10.27046 22.50121 0.99 1.987019 0 0
3 10.20417 22.39421 0.3766564 1.987019 0 0
3 10.20407 22.39422 0.3766564 1.987019 0 0
3 24.47445 22.39425 0.3766564 26.58857 0.5682253 0
3 24.47441 22.39423 0.3766564 26.58855 0.5682253 0
3 23.82641 21.54411 0.7905569 26.10757 0.8231277 0
3 23.82641 21.54408 0.7905569 26.10756 0.8231277 0
3 23.59768 20.98203 0.99 26.16495 0.3254695 0
3 23.59773 20.98207 0.99 26.16493 0.3254695 0
3 9.299673 20.8248 1 1.987019 0 0
3 9.299694 20.82482 1 1.987117 0 0
3 23.45161 20.82477 1 26.04387 0.7714829 0
3 23.45171 20.82482 1 26.04393 0.7714829 0
3 23.41202 20.67683 1 26.09958 0.5379949 0
3 23.41194 20.67678 1 26.09948 0.5379949 0
3 9.246392 20.74258 0.6121317 1.987117 0 0
3 9.246435 20.74261 0.6121317 1.987117 0 0
3 9.246392 20.74257 0.6121317 1.98692 0 0
3 9.246457 20.74259 0.6121317 1.987019 0 0
3 9.246457 20.7426 0.6121317 1.987019 0 0
3 9.246478 20.74267 0.6121317 1.98692 0 0
3 23.97413 21.34765 0.9686974 26.56493 0.3416842 0
3 23.97419 21.34775 0.9686974 26.56507 0.3416842 0
3 9.274639 20.80519 0.5536907 1.987019 0 0
3 9.274723 20.80523 0.5536907 1.986822 0 0
3 15.36111 30.77243 0 1.987117 0 0
3 15.36112 30.77242 0 1.986822 0 0
3 15.3611 30.77242 0 1.98692 0 0
3 15.36106 30.77241 0 1.98692 0 0
3 15.3611 30.77243 0 1.987019 0 0
3 15.36111 30.77243 0 1.98692 0 0
3 15.36106 30.77242 0 1.987019 0 0
3 15.36111 30.77242 0 1.987117 0 0
3 15.36109 30.77243 0 1.98692 0 0
3 15.3611 30.77245 0 1.98692 0 0
3 15.3611 30.77243 0 1.987019 0 0
3 15.3611 30.77243 0 1.987117 0 0
3 15.36112 30.77245 0 1.987117 0 0
3 15.36109 30.77242 0 1.98692 0 0
3 15.36112 30.77245 0 1.986723 0 0
3 15.36115 30.77244 0 1.987117 0 0
3 15.3611 30.77241 0 1.987019 0 0
3 15.3611 30.77243 0 1.98692 0 0
3 5.441721 13.03192 0.99 1.986822 0 0
3 5.441721 13.03193 0.99 1.987019 0 0
3 15.47673 13.21062 0.9506326 17.90214 0.7060007 0
3 15.47659 13.21052 0.9506326 17.90207 0.7060007 0
3 15.51739 13.26011 0.9189569 17.92964 0.388488 0
3 15.51742 13.26013 0.9189569 17.92971 0.388488 0
3 15.48039 13.14845 0.6413488 17.92964 0.388488 0
3 15.48044 13.14842 0.6413488 17.92963 0.388488 0
3 15.40634 13.0501 0.5277575 17.86198 0.3171582 0
3 15.40634 13.05013 0.5277575 17.86199 0.3171582 0
3 15.27653 12.66363 0.5695871 17.9706 0.2803448 0
3 15.27653 12.66363 0.5695871 17.97061 0.2803448 0
3 21.6855 30.77242 0 17.81105 0.2894436 0
3 21.68545 30.77242 0 17.81092 0.2894436 0
3 15.36109 30.77244 0 1.98692 0 0
3 15.36115 30.77247 0 1.987117 0 0
3 15.36115 30.77246 0 1.98692 0 0
3 15.36112 30.77245 0 1.98692 0 0
3 15.26791 12.67854 0.7557633 17.89602 0 0
3 15.26807 12.6787 0.7557633 17.89615 0 0
3 15.47545 12.67865 0.7557633 18.31083 0.3590057 0
3 15.47535 12.67859 0.7557633 18.31075 0.3590057 0
3 5.801539 13.84062 0.99 1.98692 0 0
3 5.801539 13.84064 0.99 1.986723 0 0
3 6.07909 14.40566 1 1.987019 0 0
3 6.079058 14.40553 1 1.987117 0 0
3 6.38933 15.03522 1 1.987019 0 0
3 6.389484 15.03533 1 1.987019 0 0
3 4.387759 10.96575 0 1.98692 0 0
3 4.387714 10.96575 0 1.986822 0 0
3 3.502411 9.062388 0 1.987019 0 0
3 3.502299 9.06228 0 1.987216 0 0
3 15.36109 30.77242 0 1.98692 0 0
3 15.36112 30.77245 0 1.987117 0 0
3 15.36109 30.77242 0 1.987019 0 0
3 15.3611 30.77247 0 1.987117 0 0
3 15.36112 30.77243 0 1.987216 0 0
3 15.3611 30.77239 0 1.987216 0 0
3 15.36109 30.77242 0 1.987117 0 0
3 15.3611 30.77243 0 1.987019 0 0
3 15.3611 30.77243 0 1.986822 0 0
3 15.36107 30.77242 0 1.987216 0 0
3 4.410599 11.00909 0.9756585 1.987019 0 0
3 4.410554 11.00904 0.9756585 1.987019 0 0
3 5.192597 12.60401 0.99 1.98692 0 0
3 5.192672 12.60403 0.99 1.98692 0 0
3 5.39027 13.00097 0.8132082 1.98692 0 0
3 5.390161 13.00088 0.8132082 1.987019 0 0
3 4.347174 10.87746 0.99 1.98692 0 0
3 4.347174 10.87736 0.99 1.98692 0 0
3 4.258138 10.68629 0.9563349 1.987019 0 0
3 4.258046 10.68623 0.9563349 1.987117 0 0
3 15.36107 30.77242 0 1.987019 0 0
3 15.36107 30.77236 0 1.987019 0 0
3 15.36114 30.77249 0 1.98692 0 0
3 15.36112 30.77242 0 1.987117 0 0
3 20.70213 30.77243 0 15.96733 0.6265832 0
3 20.70204 30.77242 0 15.96715 0.6265832 0
3 15.3611 30.77242 0 1.986822 0 0
3 15.3611 30.77243 0 1.98692 0 0
3 15.36111 30.77246 0 1.987019 0 0
3 15.36109 30.77243 0 1.987117 0 0
3 15.36114 30.77246 0 1.987117 0 0
3 15.36112 30.77245 0 1.987117 0 0
3 15.36114 30.77247 0 1.98692 0 0
3 15.3611 30.77245 0 1.98692 0 0
3 19.5664 30.77246 0 12.62872 0.530251 0
3 19.56636 30.7724 0 12.62873 0.530251 0
3 19.55147 30.77245 0 12.57321 0.1219301 0
3 19.55143 30.77245 0 12.57316 0.1219301 0
3 15.36112 30.77249 0 1.986822 0 0
3 15.36106 30.7724 0 1.987117 0 0
3 15.3611 30.77246 0 1.98692 0 0
3 15.36115 30.7725 0 1.986822 0 0
3 15.36111 30.77245 0 1.986822 0 0
3 15.3611 30.77242 0 1.987117 0 0
3 15.3611 30.77243 0 1.98692 0 0
3 15.36109 30.77242 0 1.98692 0 0
3 19.07144 30.77242 0 9.146087 0.6213686 0
3 19.07145 30.77241 0 9.146152 0.6213686 0
3 15.3611 30.77241 0 1.987117 0 0
3 15.36112 30.77245 0 1.98692 0 0
3 15.3611 30.77243 0 1.986822 0 0
3 15.36109 30.77243 0 1.98692 0 0
3 15.36109 30.77242 0 1.987117 0 0
3 15.36111 30.77246 0 1.98692 0 0
3 21.58014 30.77242 0 16.23479 0.355702 0
3 21.58014 30.77242 0 16.23472 0.355702 0
3 11.47576 6.817135 0.99 16.16623 0.3956248 0
3 11.47581 6.817163 0.99 16.16621 0.3956248 0
3 11.319 6.642486 0.8296711 16.02735 0.4732439 0
3 11.23968 6.605924 0.9195487 15.90724 0.441937 0
3 11.23964 6.605865 0.9195487 15.9072 0.441937 0
3 11.23961 6.605834 0.9195487 15.90715 0.441937 0
