FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 3 445.3178 0.9833503 1.482957 -2.111629 355.9327 141.8003 357.4963 0.5306277 0.5058606 0.559962 0.5839387 -1 -1 -1 -1 0 0
2 3 445.3242 0.9833564 1.48295 -2.111552 355.9165 141.8008 357.509 0.5306277 0.5058606 0.559962 0.5839387 -1 -1 -1 -1 0 0
3 3 445.3336 0.9832352 1.483061 -2.111262 355.8394 141.8158 357.5428 0.5306277 0.5058606 0.559962 0.5839387 -1 -1 -1 -1 0 0
4 3 445.3512 0.9834123 1.483358 -2.111442 355.781 141.8114 357.5885 0.6529367 0.5211587 0.4398889 0.583956 0 1 0 1 0 0
5 3 445.362 0.9834561 1.483394 -2.111418 355.7484 141.8164 357.6103 0.6529367 0.5211587 0.4398889 0.583956 -1 -1 -1 -1 0 0
6 3 445.374 0.9834898 1.483536 -2.111439 355.7207 141.798 357.6449 0.6529367 0.5211587 0.4398889 0.583956 0 1 0 1 0 0
7 3 445.3846 0.9834331 1.483656 -2.111383 355.6498 141.7892 357.6915 0.6529367 0.5211587 0.4398889 0.583956 -1 -1 -1 -1 0 0
8 3 445.3951 0.9834509 1.483734 -2.111262 355.5733 141.7925 357.7144 0.6529367 0.5211587 0.4398889 0.583956 0 1 0 1 0 0
9 3 445.4175 0.9834648 1.483781 -2.111021 355.5504 141.7664 357.6915 0.6529367 0.5211587 0.4398889 0.583956 0 1 -1 -1 0 0
10 3 445.4396 0.983421 1.48372 -2.110607 355.5508 141.7736 357.6612 0.6529367 0.5211587 0.4398889 0.583956 0 1 0 1 0 0
11 3 445.4619 0.9834648 1.483818 -2.110447 355.5276 141.7798 357.6806 0.5115608 0.58639 0.4398889 0.583956 0.4414548 0.6734797 0 1 0.99 0
12 3 445.4838 0.9834651 1.483713 -2.110246 355.5157 141.7842 357.7093 0.5124811 0.5868733 0.4398889 0.583956 0.440765 0.6741768 0 1 0.9389362 0
13 3 445.506 0.9834406 1.4836 -2.109943 355.5924 141.7675 357.741 0.5139735 0.5864171 0.4398889 0.583956 0.4393389 0.6743888 -1 -1 0.9712558 0
14 3 445.5286 0.9834089 1.483624 -2.109621 355.6178 141.7418 357.7216 0.51507 0.5856572 0.5183611 0.5872239 0.4381835 0.6742319 0.612822 0.4217937 1 0
15 3 445.5511 0.9834591 1.48363 -2.109282 355.6736 141.7211 357.7487 0.5159663 0.5864509 0.5189853 0.5866869 0.4375925 0.6751475 0.6133614 0.4224523 0.974024 0.4628669
16 3 445.5733 0.983496 1.483556 -2.108976 355.67 141.6803 357.753 0.5169566 0.5852019 0.520127 0.5860968 0.4364054 0.6745928 0.6144515 0.4233765 0.9526628 0.5450605
17 3 445.5953 0.9835287 1.483561 -2.108683 355.6713 141.6156 357.8097 0.5169566 0.5852019 0.5199471 0.5849792 -1 -1 0.6139658 0.4241059 0.9526628 0.4568338
18 3 445.6177 0.9834373 1.483405 -2.10833 355.6366 141.5713 357.8201 0.5130701 0.5862985 0.5202003 0.5851783 0.4401045 0.6739683 0.6142932 0.4240727 0.8914674 0.568992
19 3 445.6396 0.9834083 1.483427 -2.108036 355.6537 141.556 357.8403 0.5130701 0.5862985 0.519238 0.586368 -1 -1 0.6135538 0.4227926 0.8914674 0.4853356
20 3 445.662 0.9833601 1.483386 -2.107828 355.6542 141.5167 357.847 0.5092389 0.5874637 0.5181949 0.5865569 0.4437579 0.673422 0.6124694 0.4222029 0.8939505 0.2633033
21 3 445.6841 0.9831838 1.483332 -2.107435 355.7095 141.5205 357.8311 0.5092389 0.5874637 0.5181949 0.5865569 -1 -1 -1 -1 0.8939505 0.2633033
22 3 445.7063 0.9830555 1.48341 -2.107196 355.6518 141.5219 357.8186 0.5092389 0.5874637 0.5181949 0.5865569 -1 -1 -1 -1 0.8939505 0.2633033
23 3 445.7288 0.9829825 1.483607 -2.107008 355.5887 141.517 357.8297 0.5107417 0.5868769 0.515794 0.5876746 0.4422947 0.673539 0.6101589 0.4203618 1 0.5034198
24 3 445.7509 0.9828517 1.483729 -2.106938 355.5142 141.5121 357.834 0.510529 0.5868276 0.5151463 0.5875165 0.4424694 0.6734241 0.6094194 0.4201983 0.8431031 0.7508587
25 3 445.7729 0.9827107 1.483734 -2.106656 355.4718 141.5358 357.797 0.5113339 0.5857261 0.5151093 0.587396 0.4414901 0.6729037 0.6093485 0.4202693 0.8517013 0.6315307
