FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 3 751.8837 0.3583706 1.635949 -2.074468 2.10014 20.99751 358.1059 0.5519986 0.3465373 0.5394696 0.3429507 -1 -1 -1 -1 0.8512042 0.9145731
2 3 751.8934 0.3581415 1.636156 -2.074072 1.956534 20.93061 358.1312 0.5519986 0.3465373 0.5394696 0.3429507 -1 -1 -1 -1 0.8512042 0.9145731
3 3 751.9103 0.3568117 1.637461 -2.071503 0.8741872 20.3159 358.1389 0.5243387 0.4909466 0.5190704 0.4797018 -1 -1 0.5814987 0.626882 1 0.8209482
4 3 751.9307 0.3566077 1.637735 -2.071141 0.7436341 20.22785 358.0902 0.5218515 0.4910911 0.4459772 0.4685557 0.4266675 0.4622069 0.5048661 0.6044993 0.7864292 0.979073
5 3 751.9357 0.3566208 1.637841 -2.070918 0.6860861 20.20431 358.0699 0.5218515 0.4910911 0.4459772 0.4685557 -1 -1 -1 -1 0.7864292 0.979073
6 3 751.946 0.3565897 1.637887 -2.070732 0.6156573 20.18334 358.0489 0.5218515 0.4910911 0.4459772 0.4685557 -1 -1 -1 -1 0.7864292 0.979073
7 3 751.9586 0.3565233 1.637915 -2.070506 0.5624775 20.16608 358.037 0.4416842 0.3775412 0.4459772 0.4685557 0 1 -1 -1 0 0.979073
8 3 751.9691 0.3565418 1.637932 -2.070309 0.5293141 20.14121 358.0475 0.4416842 0.3775412 0.4459772 0.4685557 -1 -1 -1 -1 0 0.979073
9 3 751.9794 0.3566148 1.637824 -2.070183 0.4888164 20.12436 358.0602 0.4416842 0.3775412 0.4680922 0.4844978 0 1 0.5317159 0.5982728 0 0.5709457
10 3 751.9915 0.3565981 1.637814 -2.069912 0.45125 20.12487 358.0619 0.4416842 0.3775412 0.4680922 0.4844978 -1 -1 -1 -1 0 0.5709457
11 3 752.0018 0.3566304 1.637808 -2.069691 0.4094601 20.10414 358.0688 0.4416842 0.3775412 0.4690001 0.4834673 -1 -1 0.5322816 0.5995582 0 0.6551213
12 3 752.0136 0.3566244 1.637849 -2.069445 0.339021 20.10425 358.0847 0.4416842 0.3775412 0.4690001 0.4834673 -1 -1 -1 -1 0 0.6551213
13 3 752.0239 0.356694 1.637923 -2.069201 0.2752264 20.11304 358.0893 0.4766394 0.4951078 0.4700924 0.4840279 0.4686906 0.4446191 0.5335345 0.5994991 0 0.856846
14 3 752.0356 0.3567491 1.637962 -2.068917 0.1985494 20.11933 358.0977 0.4766394 0.4951078 0.4700924 0.4840279 -1 -1 -1 -1 0 0.856846
15 3 752.0469 0.3568022 1.638026 -2.068649 0.1398191 20.11744 358.0887 0.4769606 0.4962716 0.4703842 0.485083 0.4688141 0.445699 0.5341553 0.5986761 0.9395938 0.8316326
16 3 752.0632 0.3568665 1.638052 -2.068396 0.1025906 20.12971 358.1038 0.4767588 0.4978676 0.4706676 0.4858363 0.4695509 0.4468841 0.534672 0.5981204 0.9617517 1
17 3 752.069 0.3569525 1.638012 -2.068173 0.07437689 20.13163 358.1418 0.4767588 0.4978676 0.4706676 0.4858363 -1 -1 -1 -1 0.9617517 1
18 3 752.0793 0.3569666 1.637949 -2.067914 0.08464913 20.15879 358.1705 0.4767588 0.4978676 0.4706676 0.4858363 -1 -1 -1 -1 0.9617517 1
19 3 752.0907 0.3569049 1.637796 -2.067602 0.1397882 20.15961 358.1868 0.4757757 0.4990554 0.470122 0.48615 0.4708367 0.4473801 0.534234 0.5976194 0.9888482 1
20 3 752.1021 0.3569184 1.63765 -2.067366 0.1784682 20.14918 358.1915 0.4757757 0.4990554 0.470122 0.48615 -1 -1 -1 -1 0.9888482 1
21 3 752.114 0.356984 1.637603 -2.067059 0.1851645 20.12377 358.2155 0.4758824 0.49933 0.4699892 0.4867839 0.4708375 0.44765 0.5343034 0.5970021 0.9069202 0.9252124
22 3 752.1237 0.3571758 1.637711 -2.06695 0.1470979 20.11452 358.2385 0.4758824 0.49933 0.4699892 0.4867839 -1 -1 -1 -1 0.9069202 0.9252124
23 3 752.1351 0.3571461 1.63783 -2.066664 0.06608322 20.15656 358.2622 0.4758117 0.5008864 0.4696879 0.4901511 0.4714403 0.4488672 0.5350667 0.5939009 0.9412075 0.6337539
24 3 752.1461 0.3571508 1.637969 -2.066335 -0.005388299 20.11736 358.2087 0.4758117 0.5008864 0.4696879 0.4901511 -1 -1 -1 -1 0.9412075 0.6337539
25 3 752.158 0.3570704 1.63803 -2.065999 359.9023 20.0319 358.1746 0.4761674 0.5057275 0.4696879 0.4901511 0.4727888 0.452935 -1 -1 0.9392684 0.6337539
26 3 752.168 0.3570157 1.638045 -2.06572 359.8791 19.90485 358.1775 0.4761674 0.5057275 0.4696879 0.4901511 -1 -1 -1 -1 0.9392684 0.6337539
