FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 1 56.19602 0.01280437 1.484018 -1.98168 358.5929 91.95225 357.5396 0.4460845 0.5094849 0.559962 0.5839387 0.4463923 0.5948251 0 1 0.99 0
2 1 56.21351 0.01215554 1.484038 -1.981596 358.582 91.89325 357.5779 0.4468846 0.510384 0.559962 0.5839387 0.4459878 0.5959217 0 1 1 0
3 1 56.23684 0.009105107 1.484437 -1.981003 358.3603 91.36641 357.9767 0.447486 0.5106063 0.559962 0.5839387 0.4455097 0.5963933 0 1 1 0
4 1 56.24215 0.008708632 1.484455 -1.980804 358.278 91.2636 358.1169 0.447486 0.5106063 0.559962 0.5839387 -1 -1 -1 -1 1 0
5 1 56.25235 0.008505283 1.484555 -1.980747 358.2141 91.19761 358.1804 0.4480637 0.5098439 0.559962 0.5839387 0.4446762 0.5960895 -1 -1 1 0
6 1 56.26416 0.008344078 1.484671 -1.98073 358.1483 91.10971 358.2184 0.4480637 0.5098439 0.559962 0.5839387 -1 -1 -1 -1 1 0
7 1 56.27471 0.008104333 1.484783 -1.980626 358.0802 91.06088 358.2425 0.4480637 0.5098439 0.559962 0.5839387 -1 -1 -1 -1 1 0
8 1 56.28598 0.007925959 1.484856 -1.98054 358.031 90.98472 358.2565 0.4491169 0.5101802 0.559962 0.5839387 0.4438192 0.5968723 0 1 1 0
9 1 56.29695 0.007672696 1.484859 -1.980341 357.9917 90.9157 358.2546 0.4491169 0.5101802 0.559962 0.5839387 -1 -1 -1 -1 1 0
10 1 56.30815 0.007460307 1.484905 -1.980246 357.9569 90.84605 358.272 0.4502758 0.5096118 0.559962 0.5839387 0.4425156 0.5970054 -1 -1 1 0
11 1 56.31889 0.007264412 1.48492 -1.980128 357.9233 90.78402 358.2953 0.4502758 0.5096118 0.559962 0.5839387 -1 -1 -1 -1 1 0
12 1 56.33014 0.00713416 1.485029 -1.980152 357.9029 90.70441 358.3257 0.4516502 0.5089173 0.4423757 0.5142006 0.4409612 0.5971464 0.5450729 0.4616939 1 0
13 1 56.34109 0.006932765 1.485081 -1.980078 357.8628 90.63959 358.3432 0.4516502 0.5089173 0.4423757 0.5142006 -1 -1 -1 -1 1 0
14 1 56.35309 0.006725858 1.485145 -1.980006 357.8274 90.57124 358.379 0.4516502 0.5089173 0.4431241 0.5142208 -1 -1 0.5457947 0.4619245 1 0.5355813
15 1 56.36386 0.006555274 1.485193 -1.979949 357.7764 90.51 358.4032 0.4516502 0.5089173 0.4431241 0.5142208 -1 -1 -1 -1 1 0.5355813
