FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 3 370.9907 0.1584847 1.592579 -2.037205 15.47907 277.117 4.305658 0.5562738 0.5146879 0.5413151 0.4940965 -1 -1 0.4974087 0.5385008 1 0.9987589
2 3 370.9964 0.1583412 1.592596 -2.037211 15.47977 277.1183 4.317174 0.5562738 0.5146879 0.5413151 0.4940965 -1 -1 -1 -1 1 0.9987589
3 3 371.0122 0.1575895 1.592537 -2.037176 15.50589 277.1304 4.335707 0.5562738 0.5146879 0.5413151 0.4940965 -1 -1 -1 -1 1 0.9987589
4 3 371.0187 0.1574038 1.59252 -2.037147 15.50724 277.1331 4.336972 0.5567075 0.5151919 0.5417525 0.494566 0.3725108 0.6929711 0.4981029 0.5383199 0.9769539 1
5 3 371.0294 0.1572476 1.592477 -2.037152 15.51418 277.1459 4.34261 0.5567075 0.5151919 0.5417525 0.494566 -1 -1 -1 -1 0.9769539 1
6 3 371.0413 0.1570397 1.592457 -2.037102 15.52672 277.1531 4.342572 0.5567785 0.5149993 0.5413167 0.494543 0.3723438 0.6928539 0.4976001 0.5380458 0.8217439 0.9042488
7 3 371.0515 0.1568987 1.592406 -2.037105 15.51448 277.1523 4.346399 0.5567785 0.5149993 0.5413167 0.494543 -1 -1 -1 -1 0.8217439 0.9042488
8 3 371.0632 0.1567052 1.592407 -2.037082 15.52174 277.1685 4.349201 0.5567785 0.5149993 0.5413167 0.494543 -1 -1 -1 -1 0.8217439 0.9042488
9 3 371.0747 0.1564834 1.592412 -2.03702 15.52391 277.1584 4.354166 0.5569606 0.5153424 0.5412899 0.4948954 0.3723312 0.6931959 0.4977192 0.537668 0.9051881 1
10 3 371.0859 0.156234 1.592412 -2.037033 15.52828 277.1664 4.350738 0.5569606 0.5153424 0.5411679 0.4947206 -1 -1 0.4975069 0.5377631 0.9051881 0.9939199
11 3 371.096 0.1559522 1.592459 -2.036936 15.52371 277.1664 4.353352 0.5569606 0.5153424 0.5411679 0.4947206 -1 -1 -1 -1 0.9051881 0.9939199
12 3 371.107 0.155701 1.59245 -2.036904 15.52802 277.1613 4.342085 0.5569606 0.5153424 0.5411679 0.4947206 -1 -1 -1 -1 0.9051881 0.9939199
13 3 371.1184 0.1554123 1.592423 -2.036928 15.52797 277.1588 4.337034 0.5596891 0.515012 0.5411679 0.4947206 0.3694149 0.6941219 -1 -1 0.5320022 0.9939199
14 3 371.1295 0.1552031 1.592394 -2.036921 15.53834 277.1555 4.335302 0.5596891 0.515012 0.5411679 0.4947206 -1 -1 -1 -1 0.5320022 0.9939199
15 3 371.1417 0.1549179 1.592353 -2.036866 15.55076 277.1566 4.334293 0.5944827 0.4518948 0.5811052 0.4910983 0.3005163 0.6571241 0.5399521 0.5716265 0.3329871 0.99
16 3 371.1513 0.1546537 1.59231 -2.036812 15.54421 277.1489 4.318005 0.5944827 0.4518948 0.5811052 0.4910983 -1 -1 -1 -1 0.3329871 0.99
17 3 371.1628 0.1542799 1.592349 -2.036729 15.55933 277.1467 4.307786 0.5958225 0.4523613 0.5809268 0.4919682 0.2991991 0.6581333 0.5401581 0.5705565 0.3718927 0.9078079
18 3 371.1734 0.1539694 1.592329 -2.036697 15.5695 277.1435 4.300057 0.5958225 0.4523613 0.5809268 0.4919682 -1 -1 -1 -1 0.3718927 0.9078079
19 3 371.1848 0.1536675 1.592302 -2.036728 15.59236 277.1371 4.288165 0.5958225 0.4523613 0.5805885 0.4922023 -1 -1 0.5399038 0.5700305 0.3718927 0.9297435
20 3 371.1958 0.1533459 1.592238 -2.036716 15.59516 277.1303 4.281014 0.5958225 0.4523613 0.5805885 0.4922023 -1 -1 -1 -1 0.3718927 0.9297435
21 3 371.2075 0.1529871 1.592148 -2.036649 15.61328 277.1143 4.272097 0.5974473 0.454402 0.5800088 0.4927092 0.298259 0.6607385 0.539515 0.5690188 0.5312368 0.9221291
