pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
3 15.74788 21.46515 0.2347017 12.78015 0.509393 0
3 15.74787 21.46509 0.2347017 12.7802 0.509393 0
3 15.76273 21.63035 0.3251609 12.75523 0.3866344 0
3 15.76276 21.63034 0.3251609 12.75513 0.3866344 0
3 13.21915 17.10987 0.8873616 12.75125 0.3875916 0
3 13.21908 17.10982 0.8873616 12.75124 0.3875916 0
3 13.18707 17.05694 0.4812535 12.79168 0.4230545 0
3 13.18707 17.0569 0.4812535 12.79176 0.4230545 0
3 13.17141 16.9765 0.457547 12.8696 0.4048286 0
3 13.17143 16.97651 0.457547 12.86957 0.4048286 0
3 13.22306 17.11019 0.4145805 12.9185 0.5117953 0
3 13.22305 17.11024 0.4145805 12.91836 0.5117953 0
3 13.25815 17.17111 0.417122 12.99428 0.4814785 0
3 13.25821 17.1712 0.417122 12.99428 0.4814785 0
3 13.34806 17.33944 0.3493649 12.99428 0.4814785 0
3 13.34803 17.33944 0.3493649 12.99422 0.4814785 0
3 13.34779 17.28235 0.2859941 12.98771 0.4802582 0
3 13.34781 17.28235 0.2859941 12.98774 0.4802582 0
3 13.29084 17.10151 0.289927 12.95619 0.4807277 0
3 13.29082 17.1015 0.289927 12.95617 0.4807277 0
3 13.33313 17.1166 0.2895814 13.01078 0.4117491 0
3 13.33317 17.11666 0.2895814 13.01081 0.4117491 0
3 13.28787 16.97731 0.3209647 13.05636 0.5234116 0
3 13.28779 16.97721 0.3209647 13.05642 0.5234116 0
3 13.29518 17.10327 0.2510782 13.06258 0.4535051 0
3 13.29516 17.10324 0.2510782 13.06249 0.4535051 0
3 13.22469 17.09893 0.2443154 12.98212 0.4803278 0
3 13.22469 17.09901 0.2443154 12.98201 0.4803278 0
3 13.16789 16.97091 0.3659599 12.98328 0.5007597 0
3 13.16798 16.97098 0.3659599 12.98332 0.5007597 0
3 13.14842 16.9457 0.2086686 13.01125 0.4548711 0
3 13.14839 16.94559 0.2086686 13.01126 0.4548711 0
3 13.14397 16.94563 0.2086686 13.04828 0.4433227 0
3 13.14397 16.94567 0.2086686 13.04831 0.4433227 0
3 14.68337 18.96984 0.4666982 13.03767 0.4367259 0
3 14.68336 18.96992 0.4666982 13.03757 0.4367259 0
3 14.56014 18.91262 0.3166051 12.90997 0.4367719 0
3 14.56017 18.91263 0.3166051 12.90997 0.4367719 0
3 14.43245 18.91263 0.3166051 12.7088 0.3978139 0
3 14.43238 18.91262 0.3166051 12.70861 0.3978139 0
