FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 3 729.1445 -0.3236854 1.613939 -2.445776 357.7402 359.4285 359.6543 0.5421604 0.3538506 0.4734921 0.4862365 -1 -1 -1 -1 0.6577573 0.9872918
2 3 729.1494 -0.3237582 1.613972 -2.445957 357.7311 359.4225 359.6624 0.5421604 0.3538506 0.4734921 0.4862365 -1 -1 -1 -1 0.6577573 0.9872918
3 3 729.1597 -0.3237661 1.614091 -2.446451 357.698 359.3943 359.6778 0.5421604 0.3538506 0.4734921 0.4862365 -1 -1 -1 -1 0.6577573 0.9872918
4 3 729.1771 -0.3237972 1.614129 -2.446786 357.6785 359.3818 359.6865 0.4864503 0.5303981 0.4735336 0.4862132 0.5325748 0.5800866 0.4563389 0.4616808 0.963631 0.9501182
5 3 729.1882 -0.323805 1.614116 -2.446986 357.6735 359.3889 359.6878 0.4866179 0.5306762 0.4738833 0.4864824 0.5325373 0.5803627 0.4569264 0.4613805 0.9704179 1
6 3 729.199 -0.3237904 1.614083 -2.447125 357.6572 359.3795 359.6841 0.4866179 0.5306762 0.4738833 0.4864824 -1 -1 -1 -1 0.9704179 1
7 3 729.2118 -0.3237701 1.614112 -2.447433 357.6549 359.385 359.6958 0.4868044 0.5307361 0.4742372 0.4866658 0.5324004 0.580486 0.4573562 0.4614169 0.8740656 0.9852663
8 3 729.2217 -0.3236358 1.614093 -2.447702 357.6487 359.4055 359.6765 0.4868044 0.5307361 0.4742372 0.4866658 -1 -1 -1 -1 0.8740656 0.9852663
9 3 729.2436 -0.3235854 1.614076 -2.44786 357.6656 359.4499 359.6963 0.4871834 0.530637 0.4741596 0.4866361 0.532038 0.5805736 0.457281 0.4613695 0.9025177 1
10 3 729.2656 -0.3235969 1.61412 -2.448081 357.6771 359.4758 359.7182 0.4871452 0.5308426 0.474556 0.4867666 0.5321492 0.5807091 0.4576268 0.4616898 0.8268934 1
