pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
1 12.19147 14.73408 0.3941276 17.0656 0 0
1 12.17056 14.76875 0.4489934 17.0656 0 0
1 9.325104 14.83125 0.3918548 5.902459 0.6393328 0
1 9.325336 14.83138 0.3918548 5.902658 0.6393328 0
1 9.328033 14.87489 0.360092 6.020439 0.3867102 0
1 9.328033 14.87493 0.360092 6.020569 0.3867102 0
1 9.323017 14.87484 0.360092 5.907737 0.4506073 0
1 9.591672 15.78949 0.8280595 5.907803 0.4506073 0
1 9.591652 15.78945 0.8280595 5.90777 0.4506073 0
1 9.64139 16.04388 0.7110549 5.683169 0.497185 0
1 9.641288 16.0438 0.7110549 5.683065 0.497185 0
1 9.804858 16.22365 0.6229199 5.867419 0.4562527 0
1 9.804757 16.2236 0.6229199 5.867285 0.4562527 0
1 9.804957 16.22376 0.6229199 5.867552 0.4562527 0
1 9.721745 16.21985 0.6136889 5.482193 0.4951009 0
1 9.721604 16.2197 0.6136889 5.481978 0.4951009 0
1 9.659318 16.21057 0.7093855 5.360341 0.4218846 0
1 9.659277 16.21057 0.7093855 5.360304 0.4218846 0
1 9.473614 15.9321 0.7089285 5.106953 0.5368969 0
1 9.473739 15.93216 0.7089285 5.107068 0.5368969 0
1 17.04883 29.60992 0 17.06559 0 0
1 17.04884 29.60992 0 17.06556 0 0
1 17.04873 29.6099 0 17.0655 0 0
1 17.04881 29.6099 0 17.06561 0 0
1 17.04894 29.60996 0 17.06571 0 0
1 17.0488 29.60991 0 17.06557 0 0
1 17.04891 29.60996 0 17.06563 0 0
1 14.23846 12.19744 0.5388501 17.06562 0 0
1 14.23843 12.19742 0.5388501 17.06565 0 0
1 11.22509 5.520664 0.4078484 17.0656 0 0
1 11.22505 5.520628 0.4078484 17.06556 0 0
1 11.15246 5.334139 0.573385 17.06563 0 0
1 11.15235 5.333955 0.573385 17.0655 0 0
1 11.15246 5.334102 0.573385 17.06565 0 0
1 11.04484 5.129347 0.690896 17.06565 0 0
1 11.04479 5.129271 0.690896 17.06561 0 0
1 10.90864 4.911312 0.6253894 17.06562 0 0
1 10.90866 4.911391 0.6253894 17.06569 0 0
1 10.90858 4.911232 0.6253894 17.06556 0 0
1 10.85065 4.847635 0.6241021 17.06567 0 0
1 10.85054 4.847514 0.6241021 17.06562 0 0
1 10.88365 4.979568 0.5930647 17.06556 0 0
1 10.88369 4.979686 0.5930647 17.06559 0 0
1 10.87853 4.901129 0.4982885 17.06571 0 0
1 10.87842 4.90097 0.4982885 17.0656 0 0
1 10.85563 4.894009 0.655632 17.06557 0 0
1 10.85551 4.893809 0.655632 17.06554 0 0
1 10.85563 4.894009 0.655632 17.06565 0 0
1 10.80336 4.93483 0.5833777 17.06569 0 0
1 10.80323 4.934632 0.5833777 17.06554 0 0
1 10.67038 4.794199 0.3354428 17.06562 0 0
1 10.67037 4.794117 0.3354428 17.06563 0 0
1 17.04889 29.60994 0 17.06561 0 0
1 17.04889 29.60997 0 17.06563 0 0
1 17.04887 29.60997 0 17.06561 0 0
1 17.0488 29.60994 0 17.06554 0 0
1 17.04895 29.60996 0 17.06568 0 0
1 17.04891 29.60995 0 17.06565 0 0
1 17.04891 29.60995 0 17.06566 0 0
1 8.960019 3.347202 0.1992082 17.06563 0 0
1 8.959844 3.347085 0.1992082 17.06555 0 0
1 8.959888 3.347143 0.1992082 17.06553 0 0
1 9.006583 3.272554 0.3273242 17.06575 0 0
1 9.006321 3.272315 0.3273242 17.06552 0 0
1 2.040856 3.126687 0.3259656 1.408616 0.3811707 0
1 2.041047 3.126687 0.3259656 1.408477 0.3811707 0
1 17.04895 29.60997 0 17.06569 0 0
1 17.0488 29.60995 0 17.06555 0 0
1 17.0488 29.60991 0 17.06553 0 0
1 17.04877 29.60986 0 17.06549 0 0
1 17.04888 29.60991 0 17.0656 0 0
1 17.04879 29.60988 0 17.06555 0 0
1 17.04881 29.60994 0 17.06555 0 0
1 17.04877 29.60986 0 17.06552 0 0
1 17.04884 29.60991 0 17.0656 0 0
1 15.90891 29.60998 0 2.961211 0.592525 0
1 15.90888 29.60994 0 2.961278 0.592525 0
1 15.90886 29.6099 0 2.961344 0.592525 0
