FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 1 203.1138 -0.1029413 1.652933 -2.147944 5.685987 183.322 0.7726979 0.5780738 0.5148033 0.555202 0.5019219 0.4981372 0.7680782 0.5096025 0.3671382 0.6918625 0.5617898
2 1 203.1321 -0.1031504 1.652953 -2.147744 5.673594 183.3683 0.7499083 0.5750761 0.5155951 0.5542161 0.502203 0.5010598 0.7674054 0.508608 0.3661042 0.6228736 0.5191702
3 1 203.172 -0.1084696 1.652427 -2.145722 5.825356 185.4803 0.133915 0.5481985 0.5301697 0.5537983 0.5013161 0.5309982 0.7672423 0.5076625 0.3666271 0 0.2999378
4 1 203.1777 -0.1089334 1.652239 -2.145412 5.946175 185.6633 0.06154678 0.5481985 0.5301697 0.5537983 0.5013161 -1 -1 -1 -1 0 0.2999378
5 1 203.1834 -0.1092268 1.652154 -2.145143 6.050903 185.7186 0.05851204 0.5481985 0.5301697 0.5537983 0.5013161 -1 -1 -1 -1 0 0.2999378
6 1 203.191 -0.1092991 1.652127 -2.145035 6.066504 185.7112 0.06483911 0.5481985 0.5301697 0.5537983 0.5013161 -1 -1 -1 -1 0 0.2999378
7 1 203.2025 -0.1093566 1.65212 -2.144785 6.090391 185.6804 0.08767182 0.6228031 0.4804031 0.3791677 0.478345 0 1 0 1 0 0
8 1 203.2134 -0.1093964 1.652083 -2.144633 6.108892 185.6431 0.122106 0.6228031 0.4804031 0.3791677 0.478345 -1 -1 -1 -1 0 0
9 1 203.2251 -0.10936 1.65209 -2.144508 6.099369 185.5602 0.1419748 0.6228031 0.4804031 0.3791677 0.478345 -1 -1 -1 -1 0 0
10 1 203.2356 -0.1093273 1.652098 -2.144247 6.077307 185.472 0.1488013 0.6228031 0.4804031 0.3791677 0.478345 0 1 0 1 0 0
11 1 203.2471 -0.109355 1.652151 -2.144072 6.059021 185.3616 0.1383619 0.6228031 0.4804031 0.3791677 0.478345 -1 -1 -1 -1 0 0
12 1 203.2591 -0.1093824 1.652177 -2.143853 6.016643 185.2443 0.1122675 0.6228031 0.4804031 0.4802267 0.5149839 -1 -1 0.4296153 0.3065197 0 0
13 1 203.2688 -0.1094098 1.652252 -2.143693 5.995234 185.1289 0.08879237 0.6228031 0.4804031 0.4797862 0.5157812 -1 -1 0.4295412 0.305535 0 0.5380276
14 1 203.2806 -0.1093815 1.652307 -2.14357 5.956836 185.0272 0.06035104 0.6228031 0.4804031 0.4797862 0.5157812 -1 -1 -1 -1 0 0.5380276
15 1 203.2921 -0.1093139 1.652378 -2.143484 5.914167 184.9263 0.03238523 0.6228031 0.4804031 0.4797862 0.5157812 -1 -1 -1 -1 0 0.5380276
16 1 203.3033 -0.109371 1.652416 -2.143285 5.888046 184.8472 0.01896815 0.6228031 0.4804031 0.4785155 0.5159797 0 1 0.4281712 0.3046794 0 0.40666
