pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
5 24.43574 18.86066 0.650661 30.5457 0 0
5 24.43568 18.86057 0.650661 30.54566 0 0
5 17.07443 18.54719 0.8432355 15.60197 0.6400766 0
5 17.07447 18.5472 0.8432355 15.60204 0.6400766 0
5 17.76826 19.02902 0.9055378 16.51147 0.4630711 0
5 17.76841 19.02916 0.9055378 16.5116 0.4630711 0
5 18.3168 20.1146 0.79247 16.51155 0.4630711 0
5 18.31679 20.11461 0.79247 16.51156 0.4630711 0
5 19.85654 20.76379 0.6229093 18.96143 0.8513862 0
5 19.85655 20.76377 0.6229093 18.96142 0.8513862 0
5 20.38066 21.47632 0.7437981 19.29074 0.8593702 0
5 20.38075 21.47643 0.7437981 19.29085 0.8593702 0
5 24.65286 30.47237 0 19.00358 0.4054109 0
5 24.65278 30.47231 0 19.00352 0.4054109 0
5 21.82308 30.47237 0 13.77791 0.9112495 0
5 21.82307 30.47239 0 13.7779 0.9112495 0
5 21.75432 30.4723 0 13.66702 0.9059131 0
5 21.75439 30.47235 0 13.66711 0.9059131 0
5 21.8638 30.47237 0 13.87896 0.6361154 0
5 21.86376 30.47234 0 13.87893 0.6361154 0
5 15.44498 16.69436 0.99 14.19435 0.7367817 0
5 15.44503 16.69441 0.99 14.19436 0.7367817 0
5 15.69218 16.85765 0.9886457 14.52677 0.7772168 0
5 15.81879 16.85759 0.9886457 14.78262 0.5430839 0
5 15.92743 17.07285 1 14.78265 0.5430839 0
5 15.9273 17.0728 1 14.78253 0.5430839 0
5 30.50859 30.47233 0 30.54565 0 0
5 30.50857 30.47231 0 30.54563 0 0
5 30.50862 30.47233 0 30.54567 0 0
5 30.50862 30.4724 0 30.54569 0 0
5 30.5086 30.47235 0 30.54566 0 0
5 30.50862 30.4724 0 30.5457 0 0
5 30.50865 30.47239 0 30.54572 0 0
5 30.50855 30.47231 0 30.54561 0 0
5 30.50868 30.47241 0 30.54573 0 0
5 30.5087 30.47245 0 30.54574 0 0
5 30.50866 30.47239 0 30.54572 0 0
5 30.50866 30.47238 0 30.54569 0 0
5 21.93483 12.82935 0.988395 30.54567 0 0
5 21.93481 12.82934 0.988395 30.54565 0 0
5 10.91753 12.82931 0.988395 9.04029 0.354879 0
5 10.91735 12.82915 0.988395 9.040137 0.354879 0
5 10.92045 12.83533 0.955779 9.04029 0.354879 0
5 10.92056 12.83541 0.955779 9.040376 0.354879 0
5 12.36748 12.688 0.9956405 12.09994 0.6506578 0
5 12.36737 12.68792 0.9956405 12.09986 0.6506578 0
5 11.29037 11.05076 0.7341319 11.54193 0.4772739 0
5 11.29025 11.05065 0.7341319 11.54183 0.4772739 0
5 10.08508 10.68914 0.8010684 9.609385 0.4674175 0
5 10.085 10.68909 0.8010684 9.609303 0.4674175 0
5 10.2387 10.97359 0.9206861 9.609324 0.4674175 0
5 10.2386 10.97345 0.9206861 9.6092 0.4674175 0
5 10.44555 11.25928 0.9943164 9.731286 0.5910363 0
5 10.44557 11.2593 0.9943164 9.731327 0.5910363 0
5 10.49239 11.24651 0.7603531 9.848101 0.7608813 0
5 10.49224 11.24637 0.7603531 9.848021 0.7608813 0
5 10.53241 11.14027 0.8468633 10.01907 0.4933163 0
5 10.53256 11.14039 0.8468633 10.01924 0.4933163 0
5 10.50238 11.11354 0.8481262 10.01918 0.4933163 0
5 10.50232 11.11349 0.8481262 10.01909 0.4933163 0
5 10.44968 11.01398 0.86741 10.02168 0.5552588 0
5 10.44966 11.01394 0.86741 10.02168 0.5552588 0
5 10.39218 10.92285 0.8454978 10.00864 0.4350936 0
5 10.39224 10.92288 0.8454978 10.00864 0.4350936 0
5 10.01306 10.35209 0.8426729 9.818706 0.5196918 0
5 10.01312 10.35212 0.8426729 9.818746 0.5196918 0
5 9.474652 9.691443 0.8103042 9.408031 0.5222741 0
5 9.474673 9.691423 0.8103042 9.408031 0.5222741 0
5 9.151671 9.450744 0.7441007 8.994555 0.6842185 0
5 9.151779 9.450889 0.7441007 8.994685 0.6842185 0
5 8.995582 9.312999 0.9949799 8.827793 0.6831384 0
5 8.812559 9.118244 0.8610075 8.637564 0.650169 0
5 8.812469 9.1182 0.8610075 8.637564 0.650169 0
5 8.669659 9.118265 0.8610075 8.320814 0.5892501 0
5 8.685368 9.168704 1 8.320814 0.5892501 0
5 8.685323 9.16864 1 8.320744 0.5892501 0
5 8.900995 9.46336 0.9699127 8.455356 0.6128552 0
5 9.044787 9.463214 0.9699127 8.728435 0.4063597 0
5 9.131724 9.648973 0.9331367 8.728592 0.4063597 0
5 9.131574 9.64887 0.9331367 8.728479 0.4063597 0
5 9.146624 9.536814 0.9687856 8.860401 0.7612721 0
5 9.146646 9.536835 0.9687856 8.860401 0.7612721 0
5 9.008785 9.311838 0.8760753 8.787268 0.694885 0
5 9.008829 9.311879 0.8760753 8.787268 0.694885 0
5 8.219219 9.311816 0.8760753 7.392951 0.7419192 0
5 8.219291 9.311859 0.8760753 7.392978 0.7419192 0
5 7.72131 7.980968 0.99 7.532728 0.4874269 0
5 7.721335 7.980968 0.99 7.53278 0.4874269 0
5 7.506632 7.535567 0.7286319 7.536608 0.4535154 0
5 7.506684 7.535567 0.7286319 7.536556 0.4535154 0
5 7.497215 7.535697 0.7286319 7.531999 0.4549547 0
5 7.497137 7.535671 0.7286319 7.531972 0.4549547 0
5 7.299713 7.404488 0.8391263 7.278341 0.5256469 0
5 7.197455 7.233375 0.8425214 7.237251 0.519153 0
5 7.197483 7.23351 0.8425214 7.237279 0.519153 0
5 7.197537 7.233537 0.8425214 7.23736 0.519153 0
5 7.190038 7.261419 0.8091662 7.185998 0.5144576 0
5 7.189929 7.26123 0.8091662 7.185889 0.5144576 0
5 7.012688 7.167547 0.7273986 6.932766 0.6292504 0
5 7.012772 7.167629 0.7273986 6.932794 0.6292504 0
5 6.865557 6.929426 0.7584645 6.875548 0.5321634 0
5 6.865471 6.929369 0.7584645 6.875548 0.5321634 0
5 6.751191 6.779514 0.8983121 6.794137 0.4768275 0
5 6.75122 6.779543 0.8983121 6.794166 0.4768275 0
5 6.679464 6.745175 0.7619238 6.681784 0.4088764 0
