FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 3 412.3331 0.08619367 1.636422 -2.323897 4.796585 6.547227 0.04042165 0.4728588 0.6039013 0.438187 0.3761609 -1 -1 0 1 0 0
2 3 412.3382 0.08607671 1.636487 -2.323794 4.739463 6.646084 0.09448532 0.4728588 0.6039013 0.5593068 0.375887 -1 -1 -1 -1 0 0
3 3 412.3514 0.08568314 1.636527 -2.323919 4.644879 6.906289 0.3140546 0.4728588 0.6039013 0.5593068 0.375887 -1 -1 -1 -1 0 0
4 3 412.3662 0.08529982 1.636486 -2.323968 4.647666 7.01562 0.4170129 0.4728588 0.6039013 0.5593068 0.375887 -1 -1 -1 -1 0 0
5 3 412.3775 0.0850511 1.636424 -2.323995 4.682263 7.034562 0.4684753 0.4728588 0.6039013 0.5593068 0.375887 -1 -1 -1 -1 0 0
6 3 412.3884 0.08479819 1.636328 -2.324063 4.71739 7.049941 0.5169221 0.545646 0.5296947 0.5593068 0.375887 0.2262932 0.6607586 0 1 0.3927667 0
7 3 412.3993 0.08429782 1.63619 -2.324118 4.801359 7.080905 0.6423955 0.545646 0.5296947 0.5593068 0.375887 -1 -1 -1 -1 0.3927667 0
8 3 412.4118 0.08375533 1.636034 -2.3242 4.907042 7.111378 0.8010924 0.528531 0.5247218 0.5239407 0.4391933 0.2443607 0.6419176 0.4014356 0.7091598 0.5438339 0.5651348
9 3 412.4334 0.08309703 1.63572 -2.324286 5.178811 7.101121 1.023495 0.528531 0.5247218 0.5239407 0.4391933 -1 -1 -1 -1 0.5438339 0.5651348
10 3 412.4549 0.08242913 1.635362 -2.324275 5.449734 7.160866 1.314636 0.6430844 0.5081656 0.5593068 0.375887 0 1 0 1 0 0
11 3 412.4774 0.08172926 1.63473 -2.324335 5.862099 7.224561 1.553847 0.6430844 0.5081656 0.5593068 0.375887 0 1 0 1 0 0
12 3 412.4991 0.08089175 1.633936 -2.324382 6.347023 7.263694 1.693988 0.6430844 0.5081656 0.471326 0.369919 0 1 0.2820818 0.7741252 0 0.38431
13 3 412.5219 0.0801414 1.633642 -2.324145 6.523285 7.222047 1.692633 0.6430844 0.5081656 0.5593068 0.375887 0 1 0 1 0 0
14 3 412.5438 0.07922811 1.634032 -2.323803 6.404348 7.157183 1.521058 0.6430844 0.5081656 0.5593068 0.375887 0 1 0 1 0 0
15 3 412.5661 0.07834618 1.634418 -2.323369 6.155571 7.046765 1.308016 0.6430844 0.5081656 0.5593068 0.375887 0 1 0 1 0 0
16 3 412.5882 0.07746491 1.634708 -2.322927 6.00047 6.952743 1.116933 0.4494463 0.5229751 0.5593068 0.375887 0.3360096 0.5913885 0 1 0.5445623 0
17 3 412.6105 0.07651398 1.634984 -2.322478 5.946489 6.885663 0.9245279 0.4506613 0.5250494 0.5593068 0.375887 0.3359072 0.5944436 0 1 0.6058928 0
18 3 412.6326 0.07546077 1.635323 -2.321882 5.891334 6.818997 0.7134969 0.4525699 0.5257236 0.4655093 0.5128027 0.3341459 0.5962745 0.3491341 0.5775851 0.503479 0.619473
19 3 412.6553 0.07429741 1.635547 -2.321268 5.762899 6.745487 0.510492 0.4537677 0.5264128 0.4652695 0.5132555 0.3332018 0.5977352 0.3488889 0.5769224 0.4307623 0.4419616
20 3 412.6771 0.07300499 1.635805 -2.320624 5.712227 6.649364 0.4324588 0.4547639 0.5274228 0.4649463 0.5145637 0.3326821 0.5994607 0.3486649 0.5752158 0.4575028 0.3722659
21 3 412.6995 0.07179056 1.635877 -2.320043 5.667822 6.540307 0.5142012 0.4554152 0.5269197 0.4652064 0.5148311 0.3316301 0.599237 0.3490481 0.5750479 0.42358 0.3722143
22 3 412.7215 0.07045549 1.635767 -2.319604 5.695162 6.433926 0.656018 0.4567797 0.5264584 0.4658712 0.5171205 0.3297874 0.5994596 0.3502623 0.5727503 0.4766288 0.4164764
23 3 412.7437 0.06901612 1.635646 -2.319193 5.827049 6.323657 0.7825349 0.4565889 0.5247768 0.5593068 0.375887 0.3289729 0.5974057 0 1 0.4993139 0
24 3 412.7657 0.06756388 1.6354 -2.318851 5.99974 6.220298 0.8928394 0.4569037 0.5080906 0.4181755 0.468212 0.3181052 0.57872 0.2805157 0.6063184 0.5519075 0.5792572
25 3 412.7881 0.06605592 1.635059 -2.318589 6.220533 6.149037 0.9911008 0.6430844 0.5081656 0.5593068 0.375887 0 1 0 1 0 0
26 3 412.8102 0.06450857 1.634611 -2.318311 6.556696 6.083966 1.106213 0.6430844 0.5081656 0.5593068 0.375887 0 1 0 1 0 0
27 3 412.8323 0.06296714 1.634074 -2.318249 6.970222 6.044672 1.149411 0.6430844 0.5081656 0.5593068 0.375887 0 1 0 1 0 0
28 3 412.8546 0.0614117 1.633526 -2.318257 7.40112 6.037032 1.17896 0.4562558 0.5116505 0.5593068 0.375887 0.3211253 0.5823214 0 1 0.6399902 0
29 3 412.877 0.05987644 1.632889 -2.318491 7.898759 6.054111 1.155432 0.4569326 0.5119791 0.4088565 0.4829426 0.3205618 0.5830613 0.2746754 0.5836658 0.8968129 0.4795478
