pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
1 16.34495 16.3707 0.4575853 17.03296 0 0
1 16.34493 16.37071 0.4575853 17.03297 0 0
1 20.25239 16.37076 0.4575853 25.84715 0.5113009 0
1 20.25234 16.37068 0.4575853 25.84712 0.5113009 0
1 20.35826 16.48195 0.3948825 25.78694 0.43178 0
1 20.35849 16.48213 0.3948825 25.78721 0.43178 0
1 19.86106 15.51058 0.5148414 25.78569 0.4128217 0
1 19.86098 15.51047 0.5148414 25.7857 0.4128217 0
1 19.81941 15.47556 0.6514465 25.74366 0.3827263 0
1 19.81932 15.47559 0.6514465 25.74358 0.3827263 0
1 19.83423 15.53936 0.5204537 25.74358 0.3827263 0
1 19.83434 15.53953 0.5204537 25.74372 0.3827263 0
1 19.87102 15.72734 0.3783663 25.67596 0.3064641 0
1 19.87111 15.72742 0.3783663 25.67606 0.3064641 0
1 19.85009 15.76346 0.5303101 25.61009 0.3051191 0
1 19.85017 15.7635 0.5303101 25.61016 0.3051191 0
1 15.90899 17.41656 0 25.62243 0.3582993 0
1 15.90889 17.41645 0 25.62237 0.3582993 0
1 15.90893 17.41669 0 25.62228 0.3582993 0
1 15.90883 17.41632 0 25.62245 0.3582993 0
1 15.86349 17.41656 0 25.54463 0.3552132 0
1 15.86352 17.41662 0 25.54466 0.3552132 0
1 15.8662 17.41661 0 25.5167 0.3995143 0
1 15.86619 17.41639 0 25.51679 0.3995143 0
1 13.66291 17.4164 0 17.03301 0 0
1 13.6631 17.4166 0 17.03301 0 0
1 13.66297 17.41653 0 17.03292 0 0
1 13.66297 17.41655 0 17.03293 0 0
1 10.30567 7.647986 0.4469601 15.16704 0.9296713 0
1 10.30552 7.647807 0.4469601 15.1669 0.9296713 0
1 10.5029 7.754765 0.4649929 15.34948 0.7077041 0
1 10.50287 7.754765 0.4649929 15.34943 0.7077041 0
1 10.71151 7.920825 0.4206241 15.56494 0.4973754 0
1 10.71153 7.920874 0.4206241 15.56495 0.4973754 0
1 10.84796 7.998216 0.4205801 15.773 0.3832013 0
1 10.84798 7.99824 0.4205801 15.77303 0.3832013 0
1 11.15154 8.077179 0.491883 16.2615 0.4382345 0
1 11.15154 8.077276 0.491883 16.26149 0.4382345 0
1 11.15143 8.07713 0.491883 16.26142 0.4382345 0
1 11.15157 8.077155 0.491883 16.26153 0.4382345 0
1 11.15157 8.077228 0.491883 16.26154 0.4382345 0
1 11.15145 8.077204 0.491883 16.26141 0.4382345 0
1 9.575754 17.41646 0 10.40191 0.5175911 0
1 9.575713 17.41653 0 10.40172 0.5175911 0
1 8.976647 1.716118 0.8296936 17.03293 0 0
1 8.976712 1.716004 0.8296936 17.03301 0 0
1 9.078506 2.000467 0.8492036 17.03295 0 0
1 9.078527 2.000467 0.8492036 17.03297 0 0
1 7.472519 2.346269 0.5638422 13.39999 0.99 0
1 7.472441 2.346269 0.5638422 13.39997 0.99 0
1 7.495724 2.346186 0.5638422 13.4593 0.8282241 0
1 7.495828 2.346269 0.5638422 13.45936 0.8282241 0
