FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 1 267.5023 -0.04585149 1.634138 -1.965715 13.18132 189.882 0.5878951 0.4691356 0.5105488 0.4553722 0.5005414 0.5999156 0.6583286 -1 -1 0.9081779 0.7992237
2 1 267.5199 -0.04596023 1.634188 -1.965292 13.14915 189.8408 0.5493788 0.4686024 0.5113142 0.4557007 0.5003428 0.6006895 0.6586699 0.4158694 0.3031307 0.9466606 0.8448004
3 1 267.5296 -0.04676688 1.634487 -1.963266 12.99949 189.7908 0.4512696 0.4686024 0.5113142 0.4557007 0.5003428 -1 -1 -1 -1 0.9466606 0.8448004
4 1 267.5379 -0.0468262 1.634507 -1.963114 12.99835 189.7767 0.4616091 0.4686024 0.5113142 0.4553411 0.5005537 -1 -1 0.4155722 0.3027999 0.9466606 0.8316308
5 1 267.5476 -0.04682983 1.634542 -1.962964 13.00022 189.7666 0.4565904 0.4686024 0.5113142 0.4553411 0.5005537 -1 -1 -1 -1 0.9466606 0.8316308
6 1 267.5593 -0.04686587 1.634575 -1.962855 12.98639 189.7507 0.452295 0.4685045 0.5110552 0.4552431 0.5006338 0.6006929 0.6584174 0.4155025 0.3026891 1 0.6965898
7 1 267.5697 -0.04690332 1.634576 -1.962739 12.96269 189.745 0.4421639 0.4685045 0.5110552 0.4552431 0.5006338 -1 -1 -1 -1 1 0.6965898
8 1 267.5835 -0.04692953 1.634549 -1.962519 12.94001 189.7256 0.4371287 0.4682648 0.5113385 0.4551674 0.5008267 0.6010196 0.6585227 0.4155144 0.302484 0.8184837 0.8801122
9 1 267.5919 -0.04694109 1.634541 -1.962414 12.92329 189.7113 0.4125746 0.4682648 0.5113385 0.4551674 0.5008267 -1 -1 -1 -1 0.8184837 0.8801122
10 1 267.6029 -0.04693396 1.634591 -1.962342 12.9295 189.701 0.3995249 0.4680793 0.5110835 0.4549762 0.5007513 0.6011077 0.6582301 0.4152623 0.3024797 0.989884 0.8759055
11 1 267.6146 -0.04697408 1.634628 -1.962271 12.93402 189.6947 0.3836422 0.4680793 0.5110835 0.4549762 0.5007513 -1 -1 -1 -1 0.989884 0.8759055
12 1 267.6255 -0.04704186 1.634676 -1.962145 12.92483 189.6893 0.345658 0.468435 0.5109318 0.4549976 0.5009145 0.6007162 0.6582859 0.4153679 0.3023389 0.9271367 0.8775225
13 1 267.6362 -0.04704835 1.634676 -1.962049 12.91187 189.6905 0.3395904 0.468435 0.5109318 0.4549976 0.5009145 -1 -1 -1 -1 0.9271367 0.8775225
