FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 3 680.3977 0.4718056 1.514877 -2.427685 359.9647 15.62245 2.504129 0.5693554 0.5242047 0.5531332 0.4815356 -1 -1 -1 -1 0.4726293 0.8776253
2 3 680.4081 0.4717698 1.515028 -2.427986 359.962 15.62024 2.514371 0.5693554 0.5242047 0.5531332 0.4815356 -1 -1 -1 -1 0.4726293 0.8776253
3 3 680.4158 0.4715111 1.515946 -2.430017 0.03132026 15.57963 2.533213 0.5693554 0.5242047 0.5412119 0.4936884 -1 -1 -1 -1 0.4726293 0.99
4 3 680.4409 0.4714247 1.516705 -2.431366 359.8986 15.55436 2.478144 0.5014359 0.4814657 0.5409575 0.4933758 0 1 0.4096526 0.446658 0 0.8782679
5 3 680.452 0.4714127 1.516961 -2.431825 359.7743 15.55413 2.456056 0.5014359 0.4814657 0.5409575 0.4933758 -1 -1 -1 -1 0 0.8782679
6 3 680.4636 0.471402 1.517253 -2.432262 359.6802 15.54818 2.45571 0.5014359 0.4814657 0.540768 0.4939301 -1 -1 0.4096684 0.4461457 0 0.8224714
7 3 680.4742 0.4714642 1.517736 -2.433131 359.4869 15.56871 2.438593 0.5014359 0.4814657 0.541074 0.4976677 0 1 0.4110533 0.4435097 0 0.8301799
8 3 680.4875 0.4715083 1.518127 -2.433971 359.2638 15.59046 2.429828 0.5014359 0.4814657 0.541074 0.4976677 -1 -1 -1 -1 0 0.8301799
9 3 680.5073 0.4715694 1.518467 -2.43505 359.0706 15.6639 2.449297 0.5014359 0.4814657 0.541074 0.4976677 -1 -1 -1 -1 0 0.8301799
10 3 680.5302 0.4716728 1.518716 -2.435946 358.9943 15.79117 2.403086 0.5014359 0.4814657 0.5422932 0.4965546 0 1 0.4117038 0.4449609 0 1
11 3 680.5519 0.4718956 1.518749 -2.436778 359.0263 15.92887 2.309271 0.5014359 0.4814657 0.5422932 0.4965546 -1 -1 -1 -1 0 1
12 3 680.5743 0.47199 1.518687 -2.437687 359.1643 16.05931 2.245402 0.5014359 0.4814657 0.5444198 0.4949884 0 1 0.4129452 0.4472223 0 0.8284974
13 3 680.5967 0.472114 1.518706 -2.43859 359.3182 16.12608 2.257677 0.5014359 0.4814657 0.5464849 0.4966325 0 1 0.4151153 0.4470624 0 0.8148809
14 3 680.6187 0.4721332 1.518729 -2.439412 359.3607 16.135 2.241239 0.5436727 0.4983849 0.5464849 0.4966325 0.4748303 0.6499928 -1 -1 0.99 0.8148809
15 3 680.6409 0.4721292 1.518866 -2.44009 359.3474 16.12777 2.155218 0.5014359 0.4814657 0.5415653 0.4071774 0 1 0 1 0 0
16 3 680.6627 0.4720444 1.519129 -2.440688 359.262 16.07205 2.048071 0.5014359 0.4814657 0.5415653 0.4071774 -1 -1 -1 -1 0 0
17 3 680.6852 0.4719602 1.519322 -2.441378 359.1654 16.02815 1.984388 0.5014359 0.4814657 0.5415653 0.4071774 0 1 0 1 0 0
18 3 680.7074 0.4716892 1.519407 -2.442044 359.1242 15.98305 1.960509 0.5014359 0.4814657 0.5415653 0.4071774 -1 -1 -1 -1 0 0
19 3 680.7296 0.4714943 1.519414 -2.442573 359.0932 15.98425 1.930482 0.3594426 0.4455 0.3743558 0.4541398 0.6101314 0.5334787 0.2603844 0.421187 0.5692753 0.4853854
20 3 680.7518 0.4713495 1.51945 -2.442838 359.0966 15.97783 1.903102 0.3594426 0.4455 0.3743558 0.4541398 -1 -1 -1 -1 0.5692753 0.4853854
21 3 680.7739 0.4710486 1.519554 -2.443085 359.1055 15.98597 1.86876 0.3567743 0.4426088 0.3715154 0.4522307 0.6113604 0.530022 0.2573209 0.4222952 0.5578169 0.8485324
22 3 680.7963 0.4707101 1.519683 -2.443255 359.161 15.97445 1.897096 0.3567743 0.4426088 0.3689251 0.4502045 -1 -1 0.2543975 0.4235666 0.5578169 0.7453761
23 3 680.8185 0.4702918 1.519598 -2.443559 359.2377 15.93189 1.934118 0.3548029 0.4414877 0.367546 0.4499989 0.6126133 0.528071 0.2531896 0.4235254 0.7595705 0.8329454
24 3 680.8412 0.4700134 1.519428 -2.443867 359.3543 15.87497 1.963843 0.354092 0.4407679 0.3650394 0.4494817 0.612954 0.5271793 0.2509341 0.4235802 0.7344522 0.8038312
25 3 680.863 0.4694209 1.519426 -2.443892 359.4713 15.77587 1.97646 0.3536737 0.4399636 0.3650394 0.4494817 0.6130208 0.5264289 -1 -1 0.6777294 0.8038312
26 3 680.8856 0.4688713 1.519339 -2.443994 359.5637 15.65083 2.01834 0.3538103 0.4405593 0.3629526 0.4500421 0.6131156 0.5268713 0.2494639 0.4228073 0.6373141 0.8203008
27 3 680.9077 0.4682037 1.519104 -2.443823 359.6619 15.48718 2.100785 0.3538103 0.4405593 0.3629526 0.4500421 -1 -1 -1 -1 0.6373141 0.8203008
28 3 680.9298 0.467682 1.518868 -2.443905 359.7954 15.27091 2.190654 0.3548224 0.4412003 0.362763 0.4505978 0.6124969 0.527913 0.2495387 0.4223162 0.583864 0.9713604
29 3 680.9518 0.4671094 1.518687 -2.443965 359.9684 15.07649 2.249388 0.3548224 0.4412003 0.362763 0.4505978 -1 -1 -1 -1 0.583864 0.9713604
30 3 680.9743 0.4664428 1.51849 -2.44402 0.1816651 14.85275 2.329705 0.3564638 0.4420874 0.3632464 0.4504284 0.6114383 0.5295095 0.2498623 0.4225273 0.5924672 0.9920793
31 3 680.9962 0.4659507 1.518333 -2.444149 0.3588803 14.60795 2.403059 0.3564638 0.4420874 0.3632464 0.4504284 -1 -1 -1 -1 0.5924672 0.9920793
32 3 681.0184 0.465346 1.518125 -2.44422 0.5395907 14.34028 2.490179 0.3591915 0.4434209 0.3646535 0.4517177 0.6096259 0.5320705 0.2515354 0.4216603 0.653056 1
33 3 681.0405 0.4647115 1.517882 -2.444216 0.7458193 14.05312 2.586884 0.3591915 0.4434209 0.3646535 0.4517177 -1 -1 -1 -1 0.653056 1
34 3 681.063 0.4640972 1.517652 -2.444227 0.9627053 13.71296 2.693528 0.360415 0.4444993 0.3653837 0.4497885 0.6089762 0.5335042 0.2513407 0.423375 0.6392053 0.7749476
35 3 681.0853 0.4633518 1.517352 -2.444066 1.221686 13.26048 2.811054 0.5014359 0.4814657 0.5415653 0.4071774 0 1 0 1 0 0
36 3 681.1072 0.4624791 1.516948 -2.443928 1.483622 12.5934 2.854047 0.5014359 0.4814657 0.5415653 0.4071774 -1 -1 -1 -1 0 0
37 3 681.1298 0.4613037 1.516478 -2.443599 1.823971 11.8656 2.897674 0.5014359 0.4814657 0.3556206 0.4274208 0 1 0.2335018 0.4414143 0 0.8867268
38 3 681.1516 0.4601565 1.515972 -2.443303 2.249067 10.98745 2.965341 0.5014359 0.4814657 0.3556206 0.4274208 -1 -1 -1 -1 0 0.8867268
39 3 681.1739 0.458755 1.51519 -2.443069 2.839038 10.0257 3.097389 0.3523301 0.417751 0.358925 0.4299745 0.6063036 0.5123044 0.2374661 0.4395373 0.9361002 0.9107385
40 3 681.196 0.4573012 1.514276 -2.442774 3.476074 9.012245 3.191813 0.3523301 0.417751 0.358925 0.4299745 -1 -1 -1 -1 0.9361002 0.9107385
41 3 681.2184 0.4564396 1.513878 -2.442506 3.809203 8.348414 3.281009 0.3551397 0.4179257 0.3664126 0.432317 0.6040871 0.5141463 0.2448091 0.4384761 0.6783283 0.8835398
42 3 681.2402 0.4553103 1.513527 -2.442246 4.088241 7.722805 3.354803 0.3551397 0.4179257 0.3664126 0.432317 -1 -1 -1 -1 0.6783283 0.8835398
