FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 11 888.1317 -0.6288962 1.683984 -2.027747 356.1123 94.20226 7.499337 0.3526873 0.3396794 0.4619399 0.4491654 -1 -1 0.3538765 0.4905078 0.6616775 0.5731066
2 11 888.137 -0.6289088 1.684007 -2.027914 356.1119 94.22293 7.505 0.3526873 0.3396794 0.4619399 0.4491654 -1 -1 -1 -1 0.6616775 0.5731066
3 11 888.1434 -0.6288925 1.684042 -2.028205 356.1103 94.29396 7.480228 0.3526873 0.3396794 0.4619399 0.4491654 -1 -1 -1 -1 0.6616775 0.5731066
4 11 888.163 -0.6290501 1.684065 -2.028202 356.0963 94.32054 7.468992 0.3526873 0.3396794 0.4619399 0.4491654 -1 -1 -1 -1 0.6616775 0.5731066
5 11 888.1745 -0.6291507 1.684141 -2.028171 356.0986 94.33069 7.471649 0.3526873 0.3396794 0.4619399 0.4491654 -1 -1 -1 -1 0.6616775 0.5731066
6 11 888.187 -0.6291459 1.684121 -2.028221 356.0754 94.3288 7.465574 0.4062135 0.5094585 0.4088551 0.5121505 0.5960429 0.5588354 0.3579548 0.4151327 0.9021943 0.7860959
7 11 888.1964 -0.6292697 1.684133 -2.028225 356.0808 94.34196 7.462175 0.4062135 0.5094585 0.4088551 0.5121505 -1 -1 -1 -1 0.9021943 0.7860959
8 11 888.2073 -0.6292969 1.684073 -2.028349 356.0728 94.34457 7.455655 0.4062135 0.5094585 0.4088551 0.5121505 -1 -1 -1 -1 0.9021943 0.7860959
9 11 888.2295 -0.6292841 1.684008 -2.028571 356.0642 94.34007 7.435855 0.4062135 0.5094585 0.4088551 0.5121505 -1 -1 -1 -1 0.9021943 0.7860959
10 11 888.2523 -0.6293467 1.683977 -2.028586 356.0792 94.36459 7.433324 0.4059781 0.5096031 0.4080689 0.5123569 0.596172 0.5589048 0.3575664 0.414757 0.8410198 0.9476889
11 11 888.2739 -0.629308 1.683858 -2.028844 356.1093 94.35975 7.424545 0.4059781 0.5096031 0.4080689 0.5123569 -1 -1 -1 -1 0.8410198 0.9476889
12 11 888.2964 -0.6294222 1.683803 -2.028918 356.1385 94.37167 7.41995 0.4803302 0.5126457 0.5005565 0.4764902 0.5588918 0.5782425 0 1 0 0
