FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 1 147.9055 0.1894505 1.585816 -2.024215 17.67019 276.5353 2.416781 0.4946374 0.5053332 0.5038389 0.488767 -1 -1 0.5337839 0.4046115 0.99 0.4619404
2 1 147.9268 0.1896774 1.585903 -2.024603 17.63129 276.4996 2.40303 0.4970526 0.5036936 0.5003073 0.4890037 0.4821628 0.7400262 0.5302971 0.40283 1 0.3601941
3 1 147.9481 0.1927893 1.587441 -2.031149 16.92973 276.5687 2.422382 0.4983818 0.5021122 0.4980153 0.4896583 0.4804345 0.739455 0.5282066 0.4012699 1 0.3194413
4 1 147.954 0.1933774 1.587701 -2.032951 16.77918 276.625 2.49414 0.4983818 0.5021122 0.4980153 0.4896583 -1 -1 -1 -1 1 0.3194413
5 1 147.9643 0.193477 1.587717 -2.033534 16.72264 276.6587 2.51877 0.4999477 0.5013241 0.4947896 0.4887677 0.4788122 0.7395146 0.5246509 0.4005978 1 0.6208631
6 1 147.9773 0.1936593 1.587807 -2.034093 16.68664 276.6974 2.554661 0.4999477 0.5013241 0.4947896 0.4887677 -1 -1 -1 -1 1 0.6208631
7 1 147.9978 0.1938235 1.587825 -2.034807 16.64654 276.7478 2.575355 0.5019353 0.4997985 0.4928819 0.4877726 0.4765503 0.7392289 0.5223871 0.4006002 0.9387962 0.8744684
8 1 148.0027 0.1939568 1.587839 -2.035479 16.63512 276.8076 2.609158 0.5019353 0.4997985 0.4913928 0.4863836 -1 -1 0.5204077 0.401119 0.9387962 0.9468797
9 1 148.0082 0.194203 1.587813 -2.036218 16.61575 276.8651 2.649025 0.5019353 0.4997985 0.4913928 0.4863836 -1 -1 -1 -1 0.9387962 0.9468797
10 1 148.0198 0.1944184 1.587809 -2.036968 16.60641 276.9342 2.694486 0.5019353 0.4997985 0.4913928 0.4863836 -1 -1 -1 -1 0.9387962 0.9468797
11 1 148.0307 0.1945979 1.587812 -2.037692 16.60009 276.9839 2.768185 0.502667 0.4984002 0.4909494 0.4848331 0.4753957 0.7385513 0.519423 0.4022272 0.946139 0.9247243
