pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
7 16.30833 15.47733 0.281635 17.33921 0.3604066 0
7 16.30832 15.47729 0.281635 17.33924 0.3604066 0
7 16.23404 15.33633 0.3109399 17.3119 0.3174718 0
7 16.23403 15.33633 0.3109399 17.31185 0.3174718 0
7 16.16545 15.26684 0.2910847 17.30463 0.3087683 0
7 16.16551 15.26682 0.2910847 17.30471 0.3087683 0
7 16.07807 15.16088 0.289422 17.21517 0.2790062 0
7 16.078 15.16085 0.289422 17.21515 0.2790062 0
7 15.98451 15.05612 0.2684447 17.15116 0.3793498 0
7 15.98444 15.05605 0.2684447 17.15111 0.3793498 0
7 15.98443 15.05611 0.2684447 17.1511 0.3793498 0
7 15.80236 14.76127 0.2918626 17.06172 0.2080401 0
7 15.80236 14.76126 0.2918626 17.0617 0.2080401 0
7 15.45846 14.68647 0.2878631 16.5176 0 0
7 15.45846 14.68643 0.2878631 16.51759 0 0
7 21.05792 14.47115 0.3327155 29.54903 0.99 0
7 21.0579 14.47118 0.3327155 29.54901 0.99 0
7 21.29594 14.37263 0.3489122 29.99172 0.6123588 0
7 21.29594 14.37269 0.3489122 29.99172 0.6123588 0
7 21.36364 14.46841 0.2618202 29.99175 0.3806528 0
7 21.36354 14.46835 0.2618202 29.99173 0.3806528 0
7 51.01462 66.24075 0 16.51768 0 0
7 51.01463 66.24078 0 16.51763 0 0
7 51.01469 66.24081 0 16.5177 0 0
7 20.02116 23.43911 0.99 16.51762 0 0
7 20.02119 23.43913 0.99 16.51762 0 0
7 25.94969 23.40294 0.5685849 30.10548 0.8174683 0
7 25.94975 23.40298 0.5685849 30.10554 0.8174683 0
7 25.93376 23.29286 0.4824001 30.10552 0.8174683 0
7 19.14988 11.1128 0 30.1067 0.3789892 0
7 19.1499 11.11287 0 30.10672 0.3789892 0
7 51.01463 66.24078 0 16.51763 0 0
7 51.01466 66.24078 0 16.51768 0 0
7 51.01464 66.24079 0 16.51768 0 0
7 51.01464 66.24081 0 16.51757 0 0
7 24.55878 33.60915 0.706253 16.51766 0 0
7 24.55867 33.6091 0.706253 16.51752 0 0
7 34.06068 49.52298 0.5822513 16.51756 0 0
7 43.6979 49.52298 0.5822513 39.33329 0.7853587 0
7 43.69785 49.52293 0.5822513 39.33326 0.7853587 0
7 45.04341 66.2408 0 32.88527 0.5617551 0
7 45.04339 66.24079 0 32.88519 0.5617551 0
7 19.27493 29.31215 0.602133 16.51756 0 0
7 19.27489 29.31212 0.602133 16.51759 0 0
7 32.14628 44.48317 0.3718736 16.51759 0 0
7 32.14627 44.48315 0.3718736 16.51759 0 0
7 8.023872 11.88233 0.6742615 16.51763 0 0
7 8.023921 11.88241 0.6742615 16.5176 0 0
7 8.023799 11.88226 0.6742615 16.51759 0 0
7 8.248812 11.46004 0.2464169 16.51766 0 0
