pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
9 11.603 12.47686 0.8656489 10.73532 0.9065143 0
9 11.32818 12.33091 0.8321088 10.33116 0.7980492 0
9 11.32818 12.33096 0.8321088 10.33118 0.7980492 0
9 11.09086 12.16048 0.8577716 10.02884 0.7919039 0
9 11.09084 12.16048 0.8577716 10.02884 0.7919039 0
9 10.95249 12.06392 0.8548262 9.847382 0.8025181 0
9 10.95242 12.06384 0.8548262 9.847322 0.8025181 0
9 10.95262 12.06398 0.8548262 9.847482 0.8025181 0
9 10.95249 12.06389 0.8548262 9.847342 0.8025181 0
9 10.95246 12.0638 0.8548262 9.847281 0.8025181 0
9 10.95253 12.06394 0.8548262 9.847402 0.8025181 0
9 10.8701 11.93999 0.8904233 9.806181 0.8647026 0
9 11.05498 12.04848 0.8874477 10.06886 0.9291478 0
9 11.05485 12.04834 0.8874477 10.06873 0.9291478 0
9 11.1951 12.17466 1 10.21968 0.8370557 0
9 11.1951 12.1746 1 10.2196 0.8370557 0
9 11.22658 12.17468 1 10.28337 0.859001 0
9 11.17634 12.12485 0.8137543 10.2308 0.9323336 0
9 11.17635 12.12493 0.8137543 10.23091 0.9323336 0
9 11.17292 12.10949 0.945893 10.23902 1 0
9 11.1729 12.10947 0.945893 10.23899 1 0
9 11.17301 12.10957 0.945893 10.2391 1 0
9 11.1406 11.99736 1 10.28553 0.9889516 0
9 11.1405 11.99727 1 10.28541 0.9889516 0
9 11.15507 11.72766 0.5149179 10.58457 0.9160291 0
9 11.15517 11.7278 0.5149179 10.58469 0.9160291 0
9 11.15517 11.72777 0.5149179 10.58469 0.9160291 0
9 11.0265 11.72782 0.5149179 10.33632 0.4798941 0
9 11.02641 11.72773 0.5149179 10.3362 0.4798941 0
9 10.52882 10.32847 0 10.92407 0.3178673 0
9 10.52889 10.32857 0 10.92413 0.3178673 0
9 10.52888 10.32857 0 10.92413 0.3178673 0
9 45.39354 69.69376 0 41.52898 0 0
9 45.39359 69.69379 0 41.52896 0 0
9 45.39357 69.69377 0 41.52895 0 0
9 45.39361 69.69379 0 41.52888 0 0
9 45.39364 69.69379 0 41.52886 0 0
9 45.39365 69.69381 0 41.52884 0 0
9 45.39359 69.69377 0 41.52897 0 0
9 45.39356 69.69377 0 41.52892 0 0
9 45.39356 69.69375 0 41.52891 0 0
9 45.39361 69.69379 0 41.52892 0 0
9 3.149146 4.126067 0.9644237 2.266845 0.6836867 0
9 3.149146 4.126114 0.9644237 2.267018 0.6836867 0
9 2.727424 3.584193 0.8962159 1.950838 0.7260479 0
9 2.727496 3.584193 0.8962159 1.951038 0.7260479 0
9 2.586113 3.404271 0.8961959 1.842388 0.8282865 0
9 2.586188 3.404443 0.8961959 1.8426 0.8282865 0
9 2.586037 3.404328 0.8961959 1.842388 0.8282865 0
9 2.433411 3.258225 0.9705315 1.682839 0.8099126 0
9 2.433652 3.258405 0.9705315 1.682955 0.8099126 0
9 2.348771 3.189053 0.8027834 1.56423 0.7814063 0
9 2.348771 3.189114 0.8027834 1.56423 0.7814063 0
9 2.391793 3.183523 0.8324948 1.638769 0.7465337 0
9 2.391793 3.1834 0.8324948 1.638531 0.7465337 0
9 2.419779 3.223247 0.8680344 1.641156 0.8355281 0
9 2.419941 3.223369 0.8680344 1.641514 0.8355281 0
9 2.419779 3.223247 0.8680344 1.641156 0.8355281 0
9 2.465375 3.250946 1 1.703758 0.8089228 0
9 2.465454 3.251006 1 1.703873 0.8089228 0
9 2.546989 3.330196 0.9179075 1.782899 0.8307053 0
9 2.546989 3.330196 0.9179075 1.782899 0.8307053 0
9 2.636782 3.441735 0.9562108 1.842069 0.7669697 0
9 2.636485 3.441621 0.9562108 1.841751 0.7669697 0
9 2.558338 3.443783 0.9264943 1.694082 0.8546439 0
9 2.558491 3.443896 0.9264943 1.694313 0.8546439 0
9 2.558491 3.443953 0.9264943 1.694082 0.8546439 0
9 2.547374 3.420279 1 1.689686 0.9670156 0
9 2.547374 3.420393 1 1.689918 0.9670156 0
9 2.492693 3.374986 1 1.624135 0.8013052 0
9 2.492771 3.374929 1 1.624015 0.8013052 0
9 2.439677 3.315407 0.9811816 1.582638 1 0
9 2.439436 3.315348 0.9811816 1.582267 1 0
9 2.439436 3.315112 0.9811816 1.58239 1 0
9 2.471955 3.283782 0.8416301 1.702264 0.8020033 0
9 2.472114 3.283841 0.8416301 1.702379 0.8020033 0
9 2.488921 3.201429 0.9852096 1.806453 0.7598044 0
9 2.489314 3.201551 0.9852096 1.806778 0.7598044 0
9 2.522045 3.129128 0.9153845 1.956948 0.9143684 0
9 2.522045 3.129065 0.9153845 1.956848 0.9143684 0
9 2.547374 3.086228 1 2.051377 0.7862869 0
9 2.54745 3.086165 1 2.051282 0.7862869 0
9 2.547527 3.086228 1 2.051568 0.7862869 0
9 2.332633 2.777843 0.892055 1.936742 0.8321792 0
9 2.332716 2.777913 0.892055 1.936843 0.8321792 0
9 2.198557 2.644269 0.9323357 1.801571 0.9201809 0
9 2.198468 2.644417 0.9323357 1.801571 0.9201809 0
9 2.110163 2.527936 1 1.74854 0.9361505 0
9 2.110163 2.527936 1 1.748652 0.9361505 0
9 2.16347 2.553743 0.9507649 1.830345 0.7377845 0
9 2.163651 2.553973 0.9507649 1.830452 0.7377845 0
9 2.163289 2.55359 0.9507649 1.830132 0.7377845 0
9 2.156856 2.552976 0.9305914 1.810024 0.9328762 0
9 2.156765 2.552976 0.9305914 1.809916 0.9328762 0
9 2.159939 2.542528 0.8788449 1.82306 0.8777292 0
9 2.16003 2.542374 0.8788449 1.82306 0.8777292 0
9 2.16012 2.542451 0.8788449 1.823167 0.8777292 0
9 2.171326 2.486088 0.9833342 1.897336 0.8045435 0
9 2.171236 2.485931 0.9833342 1.897439 0.8045435 0
9 2.122279 2.402977 0.9020488 1.876176 0.9700042 0
9 2.122279 2.402977 0.9020488 1.876176 0.9700042 0
9 2.039992 2.399146 0.9542044 1.723401 0.8446982 0
9 2.039992 2.399228 0.9542044 1.723514 0.8446982 0
9 2.067343 2.348771 0.9638779 1.826813 0.7726566 0
9 2.067627 2.349104 0.9638779 1.827242 0.7726566 0
9 2.067438 2.348938 0.9638779 1.826813 0.7726566 0
9 2.167628 2.42277 1 1.960145 0.9571238 0
9 2.167718 2.42277 1 1.960245 0.9571238 0
9 2.250815 2.569255 0.903577 1.975858 0.8404066 0
9 2.250815 2.569255 0.903577 1.975561 0.8404066 0
9 2.315283 2.647598 0.8849596 2.021682 0.8679469 0
9 2.315537 2.64782 0.8849596 2.021682 0.8679469 0
9 2.29644 2.699434 1 1.928946 0.8104655 0
9 2.296355 2.699361 1 1.929148 0.8104655 0
9 2.296866 2.657707 0.896009 1.971296 0.7940654 0
9 2.297206 2.657928 0.896009 1.971594 0.7940654 0
9 2.296866 2.657781 0.896009 1.971395 0.7940654 0
9 2.220525 2.658149 0.9859737 1.825099 0.7693895 0
9 2.220437 2.658075 0.9859737 1.825206 0.7693895 0
9 1.918263 2.112203 0.9369774 1.754462 0.7519378 0
9 1.918059 2.112296 0.9369774 1.754574 0.7519378 0
9 1.929655 2.111554 0.7815327 1.778833 0.8571917 0
9 1.929453 2.111369 0.7815327 1.778943 0.8571917 0
9 1.849385 1.993411 0.9628571 1.743048 0.7017473 0
9 1.849174 1.993313 0.9628571 1.742935 0.7017473 0
9 1.849597 1.993509 0.9628571 1.74316 0.7017473 0
9 1.619429 1.829704 0.9609689 1.447398 0.9947705 0
9 1.619308 1.829597 0.9609689 1.447398 0.9947705 0
9 1.405278 1.8312 0.9385193 1.006971 0.7006419 0
9 1.405138 1.83088 0.9385193 1.006388 0.7006419 0
9 1.34712 1.803851 0.8631124 0.9236568 0.8773907 0
9 1.346975 1.803851 0.8631124 0.9236568 0.8773907 0
9 1.346975 1.803851 0.8631124 0.9238687 0.8773907 0
9 1.342609 1.729861 0.9308838 0.9915005 0.8961307 0
9 1.343046 1.729975 0.9308838 0.9918951 0.8961307 0
9 1.4125 1.814991 0.8034113 1.048852 0.8315644 0
9 1.412777 1.814991 0.8034113 1.049225 0.8315644 0
9 1.143808 1.453065 0.9350482 0.8627541 0.9377982 0
9 1.143637 1.453065 0.9350482 0.8627541 0.9377982 0
9 1.100029 1.411669 1 0.8168523 0.6490741 0
9 1.099495 1.41153 1 0.8168523 0.6490741 0
9 1.099851 1.41153 1 0.8166127 0.6490741 0
9 1.169021 1.463933 1 0.8996165 0.81043 0
9 1.169021 1.463532 1 0.8991814 0.81043 0
9 24.03087 1.790675 0.8903363 41.52891 0 0
9 24.03082 1.790347 0.8903363 41.52888 0 0
9 24.66993 3.110239 0.99 41.52886 0 0
9 24.66996 3.110365 0.99 41.52887 0 0
9 24.66998 3.110365 0.99 41.52889 0 0
9 2.898067 3.500733 0.9596092 2.297547 0.6651127 0
9 2.898 3.500733 0.9596092 2.297632 0.6651127 0
9 2.898067 3.500789 0.9596092 2.297632 0.6651127 0
9 3.114767 3.701316 0.9558207 2.52902 0.7351939 0
9 3.114642 3.701316 0.9558207 2.528865 0.7351939 0
9 3.236461 3.768059 0.9835473 2.70559 0.5557601 0
9 3.236582 3.768059 0.9835473 2.705807 0.5557601 0
9 3.20705 3.669385 0.944322 2.747375 0.7360641 0
9 3.20705 3.669385 0.944322 2.747375 0.7360641 0
9 3.161679 3.663296 0.8785313 2.66146 0.8117874 0
9 3.161493 3.66319 0.8785313 2.661387 0.8117874 0
9 3.134566 3.608746 0.8357056 2.661387 0.8117874 0
9 3.118913 3.6088 0.8357056 2.631952 0.7966732 0
9 3.118976 3.608908 0.8357056 2.632026 0.7966732 0
9 3.05659 3.458816 0.9810835 2.654612 0.8863513 0
9 3.056526 3.458872 0.9810835 2.654612 0.8863513 0
9 3.284795 3.747633 1 2.822928 0.7839099 0
9 3.284855 3.747581 1 2.822928 0.7839099 0
9 3.293069 3.805909 0.9338785 2.785161 0.8015255 0
9 3.293248 3.80596 0.9338785 2.785232 0.8015255 0
9 3.200389 3.806063 0.9338785 2.597667 0.9253383 0
9 3.16737 3.742039 0.9854747 2.597743 0.9253383 0
9 3.167308 3.741934 0.9854747 2.597667 0.9253383 0
9 3.04639 3.599402 0.858119 2.495126 0.8777813 0
9 3.046197 3.599347 0.858119 2.494969 0.8777813 0
9 2.785934 3.298059 0.9256065 2.274431 0.8983924 0
9 2.786075 3.298119 0.9256065 2.274602 0.8983924 0
9 2.336657 2.884594 1 1.793842 0.5172922 0
9 2.336657 2.884662 1 1.793951 0.5172922 0
9 2.238521 2.68409 0.9351963 1.793733 0.5172922 0
9 2.105521 2.684163 0.9351963 1.530207 0.7442091 0
9 2.1058 2.684382 0.9351963 1.530463 0.7442091 0
9 2.071126 2.706386 0.8827764 1.446721 0.8767838 0
9 2.071032 2.706314 0.8827764 1.446721 0.8767838 0
9 2.093963 2.784037 0.8526173 1.418445 0.9031745 0
9 2.093963 2.783966 0.8526173 1.418583 0.9031745 0
9 2.128265 2.809026 0.9927902 1.472463 0.9166133 0
9 2.128633 2.809374 0.9927902 1.472596 0.9166133 0
9 2.128541 2.809304 0.9927902 1.472596 0.9166133 0
9 2.230287 2.897459 0.9840513 1.588069 0.9832968 0
9 2.230199 2.897459 0.9840513 1.588069 0.9832968 0
9 2.333723 3.009278 1 1.683653 0.8923802 0
9 2.333555 3.009213 1 1.683537 0.8923802 0
9 2.344434 3.048253 0.9592965 1.673159 0.8440954 0
9 2.344183 3.048124 0.9592965 1.673276 0.8440954 0
9 2.330198 3.044719 0.818325 1.630749 0.8043064 0
9 2.330114 3.04459 0.818325 1.630749 0.8043064 0
9 2.330198 3.04459 0.818325 1.630629 0.8043064 0
9 2.399065 3.130816 0.8516027 1.677248 0.8458491 0
9 2.399309 3.130754 0.8516027 1.677481 0.8458491 0
9 2.379074 3.088194 0.8776584 1.679463 0.8567314 0
9 2.379239 3.088257 0.8776584 1.679696 0.8567314 0
9 2.40094 3.107972 0.9392488 1.701344 0.9481034 0
9 2.400777 3.107909 0.9392488 1.701114 0.9481034 0
9 2.404362 3.100025 0.8791814 1.717258 0.8176501 0
9 2.404443 3.100152 0.8791814 1.717258 0.8176501 0
9 2.32035 2.987669 0.952331 1.658828 1 0
9 2.320434 2.987865 0.952331 1.658828 1 0
9 2.279244 2.907711 0.9455153 1.65871 1 0
9 2.280875 2.907845 0.9455153 1.663658 0.8882524 0
9 2.280704 2.907711 0.9455153 1.663423 0.8882524 0
9 2.339252 2.917993 0.8674543 1.769789 1 0
9 2.339503 2.91806 0.8674543 1.769678 1 0
9 2.449365 3.02498 0.9105297 1.88336 0.8937147 0
9 2.449605 3.025304 0.9105297 1.883671 0.8937147 0
9 2.480413 3.139932 0.9521655 1.82542 1 0
9 2.480334 3.139745 0.9521655 1.825313 1 0
9 2.480413 3.139683 0.9521655 1.82542 1 0
9 2.624877 3.27656 0.8808491 1.980903 0.9055825 0
9 2.625026 3.27656 0.8808491 1.981002 0.9055825 0
9 2.75129 3.369355 0.8127255 2.158852 0.8853638 0
9 2.751219 3.369355 0.8127255 2.158761 0.8853638 0
9 2.74174 3.296219 0.9993603 2.215318 0.809408 0
9 2.741954 3.296337 0.9993603 2.215495 0.809408 0
9 2.688681 3.195614 0.8557924 2.215495 0.809408 0
9 2.674666 3.195614 0.8557924 2.181578 0.7845037 0
9 2.674813 3.195614 0.8557924 2.181757 0.7845037 0
9 2.605492 3.191139 0.9104359 2.049659 0.7383897 0
9 2.605417 3.191139 0.9104359 2.049564 0.7383897 0
9 2.541835 3.154798 0.9418024 1.946519 0.7684178 0
9 2.541912 3.154736 0.9418024 1.946519 0.7684178 0
9 2.563 3.201612 0.935885 1.934821 0.778501 0
9 2.563306 3.201979 0.935885 1.935023 0.778501 0
9 2.569712 3.139184 0.8534842 2.010908 0.9588003 0
9 2.569712 3.138997 0.8534842 2.011102 0.9588003 0
9 2.569788 3.139059 0.8534842 2.011005 0.9588003 0
9 2.61554 3.163598 0.9051263 2.077919 0.8690426 0
9 2.61539 3.163412 0.9051263 2.078013 0.8690426 0
9 2.650036 3.237429 0.9638185 2.071882 0.9929307 0
9 2.649741 3.237247 0.9638185 2.071788 0.9929307 0
9 2.66396 3.21132 0.8623602 2.127161 0.9744794 0
9 2.663813 3.21132 0.8623602 2.127069 0.9744794 0
9 2.663887 3.211199 0.8623602 2.127161 0.9744794 0
9 2.566053 3.116087 0.9572858 2.026516 0.7635367 0
9 2.566282 3.116276 0.9572858 2.026806 0.7635367 0
9 2.50749 3.131942 0.9085786 1.892275 0.8656543 0
9 2.507412 3.131879 0.9085786 1.892275 0.8656543 0
