pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
11 8.75744 10.02211 0 12.99444 0.7807006 0
11 12.10279 11.01537 0.5673029 13.19163 0.8089033 0
11 12.10281 11.01537 0.5673029 13.19168 0.8089033 0
11 12.22513 11.11841 0.4645034 13.33419 0.7877856 0
11 12.22513 11.11847 0.4645034 13.33422 0.7877856 0
11 12.25898 11.22586 0.5057743 13.29448 0.8101702 0
11 12.25892 11.22581 0.5057743 13.29442 0.8101702 0
11 12.16817 11.1782 0.5281957 13.16032 0.6797612 0
11 12.16831 11.17834 0.5281957 13.16048 0.6797612 0
11 12.15536 11.17003 0.4787638 13.14217 0.8033909 0
11 12.15536 11.16997 0.4787638 13.14217 0.8033909 0
11 12.20405 11.14447 0.4243127 13.26497 0.8363238 0
11 12.204 11.14442 0.4243127 13.26492 0.8363238 0
11 12.29887 11.17487 0.5646079 13.42459 0.7450066 0
11 12.29894 11.17493 0.5646079 13.42465 0.7450066 0
11 12.25665 11.13609 0.4730591 13.37853 0.7136546 0
11 12.2567 11.13613 0.4730591 13.37857 0.7136546 0
11 12.21714 11.09656 0.4405299 13.33909 0.6889343 0
11 12.21716 11.09654 0.4405299 13.33908 0.6889343 0
11 12.20154 11.1092 0.5085046 13.29613 0.8423433 0
11 12.20174 11.10936 0.5085046 13.29628 0.8423433 0
11 12.16167 11.0981 0.3704981 13.22899 0.8154552 0
11 12.16176 11.09819 0.3704981 13.22907 0.8154552 0
11 12.10183 10.97698 0.3663573 13.22904 0.8154552 0
11 12.10183 10.97702 0.3663573 13.22908 0.8154552 0
11 11.97396 10.86886 0.4064741 13.08993 0.8687282 0
11 11.97396 10.8689 0.4064741 13.08996 0.8687282 0
11 11.89469 10.79942 0.4025653 13.0078 0.6403855 0
11 11.89459 10.79941 0.4025653 13.00774 0.6403855 0
11 11.89121 10.79441 0.3896912 13.00773 0.6403855 0
11 11.89133 10.79452 0.3896912 13.00789 0.6403855 0
11 11.87586 10.71548 0.335354 13.05829 0.6658036 0
11 11.87599 10.71561 0.335354 13.05844 0.6658036 0
11 11.9091 10.70399 0.3812453 13.13969 0.7768759 0
11 11.90912 10.70394 0.3812453 13.13969 0.7768759 0
11 11.95764 10.71504 0.3914165 13.22835 0.7450528 0
11 11.95772 10.71517 0.3914165 13.22841 0.7450528 0
11 12.01683 10.7449 0.3163054 13.31783 0.76482 0
11 12.01683 10.74492 0.3163054 13.31786 0.76482 0
11 12.00599 10.73852 0.3809719 13.30548 0.7831839 0
11 12.006 10.73854 0.3809719 13.30546 0.7831839 0
11 12.00423 10.79401 0.343856 13.25694 0.7427489 0
11 12.00438 10.79417 0.343856 13.25712 0.7427489 0
11 11.91487 10.748 0.4671599 13.12403 0.6578408 0
11 11.91489 10.74803 0.4671599 13.12406 0.6578408 0
11 11.89429 10.74803 0.4671599 13.08812 0.8313673 0
11 11.89433 10.74807 0.4671599 13.08821 0.8313673 0
11 11.8641 10.75285 0.4561351 13.02538 0.8505467 0
11 11.86415 10.75287 0.4561351 13.02545 0.8505467 0
11 11.79973 10.71579 0.3554392 12.93448 0.808814 0
11 11.79983 10.71592 0.3554392 12.93462 0.808814 0
11 18.82486 10.71957 0.3533331 27.50783 0 0
11 18.82492 10.71968 0.3533331 27.50787 0 0
11 11.49091 15.4638 0.6240184 8.08806 0.4753173 0
11 11.49091 15.46382 0.6240184 8.088182 0.4753173 0
11 21.5632 15.44906 0.2513742 27.50785 0 0
11 21.56322 15.44905 0.2513742 27.50787 0 0
11 17.53582 10.02209 0 27.50793 0 0
11 17.53573 10.02209 0 27.50786 0 0
11 17.53572 10.02209 0 27.50782 0 0
11 17.53573 10.02209 0 27.50792 0 0
11 11.45927 10.02211 0 18.60927 0.5198516 0
11 11.45915 10.02207 0 18.60918 0.5198516 0
11 10.74664 10.02205 0 16.49791 0.8574423 0
11 10.74659 10.02215 0 16.49777 0.8574423 0
11 10.66221 10.02211 0 16.06037 0.4172339 0
11 10.66212 10.02205 0 16.06033 0.4172339 0
11 7.326595 8.108835 0.5985392 8.019419 0.99 0
11 7.326729 8.10903 0.5985392 8.019589 0.99 0
11 7.520683 8.152879 0.4053748 8.30721 0.735579 0
11 7.520448 8.152661 0.4053748 8.307068 0.735579 0
11 7.45472 8.147097 0.3655475 8.307092 0.735579 0
11 7.454773 8.147242 0.3655475 8.307163 0.735579 0
11 12.06047 8.148904 0.4018758 16.69179 0.4663447 0
11 12.06062 8.149145 0.4018758 16.69196 0.4663447 0
11 12.01076 8.136004 0.5388246 16.69186 0.4663447 0
11 12.01088 8.136101 0.5388246 16.69195 0.4663447 0
11 16.13556 8.217381 0.5693733 27.5078 0 0
11 16.13562 8.217404 0.5693733 27.50785 0 0
11 6.665504 8.153745 0.6580536 5.317692 0.4007367 0
11 6.665533 8.153769 0.6580536 5.317692 0.4007367 0
11 7.202279 7.966245 0.5545861 6.568951 0.7597776 0
11 7.202279 7.966319 0.5545861 6.568951 0.7597776 0
11 7.124556 7.795181 0.6023691 6.569011 0.7597776 0
11 7.124748 7.795356 0.6023691 6.56919 0.7597776 0
11 7.026604 7.70263 0.5980637 6.479957 0.7152486 0
11 7.026632 7.702681 0.5980637 6.479987 0.7152486 0
11 6.897338 7.552268 0.6298378 6.371384 0.7364661 0
11 6.89748 7.552371 0.6298378 6.371537 0.7364661 0
11 6.796879 7.460562 0.6375957 6.268415 0.8131434 0
11 6.716066 7.287285 0.6079016 6.268572 0.7945444 0
11 6.715978 7.287097 0.6079016 6.268446 0.7945444 0
11 6.716037 7.287177 0.6079016 6.26854 0.7945444 0
11 6.624926 7.141277 0.5822806 6.237908 0.7769133 0
11 6.625014 7.141305 0.5822806 6.237971 0.7769133 0
11 6.527865 7.141223 0.5822806 6.056766 0.7865259 0
11 6.528045 7.141387 0.5822806 6.056992 0.7865259 0
11 6.390711 7.017609 0.6987256 5.905281 0.7279342 0
11 6.390681 7.017665 0.6987256 5.905314 0.7279342 0
11 6.394975 7.089832 0.5095907 5.845027 0.6899945 0
11 6.395066 7.089888 0.5095907 5.845128 0.6899945 0
11 6.422602 7.090054 0.5095907 5.903123 0.7786677 0
11 6.422511 7.089915 0.5095907 5.903023 0.7786677 0
11 6.455764 7.160482 0.5348914 5.895946 0.7831665 0
11 6.455612 7.160372 0.5348914 5.895846 0.7831665 0
11 6.262877 6.898959 0.5809481 5.770883 0.8196744 0
11 6.262846 6.898902 0.5809481 5.770883 0.8196744 0
11 6.178919 6.860413 0.6615604 5.648023 0.7267156 0
11 6.178919 6.860384 0.6615604 5.647988 0.7267156 0
11 6.173364 6.860356 0.6615604 5.630124 0.7244737 0
11 6.173491 6.86047 0.6615604 5.630263 0.7244737 0
11 6.130342 6.868927 0.6104177 5.524107 0.7577912 0
11 6.130534 6.869099 0.6104177 5.524319 0.7577912 0
11 5.956148 6.764106 0.5877616 5.279157 0.8488063 0
11 5.95618 6.764106 0.5877616 5.279194 0.8488063 0
11 5.768335 6.576022 0.5634654 5.118181 0.7099442 0
11 5.768369 6.575963 0.5634654 5.118143 0.7099442 0
11 5.571618 6.356317 0.613826 4.943556 0.7517294 0
11 5.571513 6.356225 0.613826 4.943398 0.7517294 0
11 5.450285 6.201975 0.5491803 4.854742 0.7916062 0
11 5.450321 6.201975 0.5491803 4.854823 0.7916062 0
11 5.450465 6.202101 0.5491803 4.854863 0.7916062 0
11 5.450501 6.20207 0.5491803 4.854944 0.7916062 0
11 5.450285 6.202006 0.5491803 4.854742 0.7916062 0
11 5.450357 6.202006 0.5491803 4.854742 0.7916062 0
11 5.058846 5.696534 0.6037498 4.592906 0.7568938 0
11 5.058886 5.696499 0.6037498 4.592949 0.7568938 0
11 4.991593 5.635551 0.609782 4.524675 0.7025668 0
11 4.991593 5.635586 0.609782 4.524675 0.7025668 0
11 4.875922 5.406859 0.5670304 4.509499 0.7407652 0
11 4.875962 5.40675 0.5670304 4.509455 0.7407652 0
11 4.747388 5.230832 0.5533776 4.422041 0.7938866 0
11 4.747306 5.230757 0.5533776 4.422086 0.7938866 0
11 4.682534 5.102001 0.6002032 4.42213 0.7938866 0
11 4.682576 5.102039 0.6002032 4.42213 0.7938866 0
11 4.515401 5.024884 0.4959844 4.149826 0.8026628 0
11 4.515445 5.025001 0.4959844 4.149873 0.8026628 0
11 4.377256 4.775448 0.6209642 4.149967 0.8026628 0
11 4.377122 4.775366 0.6209642 4.149826 0.8026628 0
11 4.17298 4.568275 0.6627837 3.956414 0.7736319 0
11 4.17298 4.568361 0.6627837 3.956364 0.7736319 0
11 4.045689 4.467036 0.6259207 3.792353 0.8134546 0
11 4.045689 4.467124 0.6259207 3.792405 0.8134546 0
11 4.030023 4.44889 0.6264185 3.752646 0.7629431 0
11 4.029926 4.448758 0.6264185 3.752594 0.7629431 0
11 3.972713 4.389143 0.6050495 3.703009 0.6743243 0
11 3.972664 4.389143 0.6050495 3.702903 0.6743243 0
11 3.891236 4.23813 0.6500406 3.687589 0.8374932 0
11 3.89541 4.238175 0.6500406 3.717153 0.6234091 0
11 3.895461 4.238175 0.6500406 3.717258 0.6234091 0
11 3.89536 4.23813 0.6500406 3.717153 0.6234091 0
11 3.86503 4.111184 0.523551 3.764368 0.725435 0
11 3.86503 4.111279 0.523551 3.76442 0.725435 0
11 3.766916 4.106275 0.626076 3.637335 0.7225476 0
