FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 11 802.5125 0.1152906 1.590349 -2.045753 14.34761 275.869 3.976295 0.4395371 0.3753256 0.4566983 0.3830754 -1 -1 -1 -1 0.8643799 0.6698045
2 11 802.5189 0.1151906 1.590355 -2.045755 14.36843 275.8744 3.985648 0.5060539 0.607401 0.4566983 0.3830754 0.4528479 0.7755226 -1 -1 0.7427959 0.6698045
3 11 802.5273 0.1148731 1.590199 -2.045624 14.383 275.8818 4.069451 0.5060539 0.607401 0.4566983 0.3830754 -1 -1 -1 -1 0.7427959 0.6698045
4 11 802.5446 0.1147295 1.590181 -2.045609 14.37866 275.8882 4.078501 0.5060539 0.607401 0.5020404 0.605725 -1 -1 0.4689132 0.4947392 0.7427959 0.6176822
5 11 802.5548 0.1146917 1.590185 -2.045588 14.37663 275.8849 4.064041 0.5058708 0.6071115 0.5022663 0.606019 0.4528677 0.7752536 0.4692629 0.494585 0.8178461 0.6623062
6 11 802.5656 0.1147027 1.590194 -2.0455 14.383 275.8736 4.032127 0.5058708 0.6071115 0.5022663 0.606019 -1 -1 -1 -1 0.8178461 0.6623062
7 11 802.5771 0.1146929 1.590149 -2.04555 14.38367 275.8673 4.019375 0.5056891 0.6068298 0.5021662 0.6053945 0.4528897 0.7749903 0.4689771 0.4951143 0.6484939 0.6472061
8 11 802.5878 0.1147325 1.590183 -2.045574 14.37126 275.8453 4.005117 0.5056891 0.6068298 0.5021662 0.6053945 -1 -1 -1 -1 0.6484939 0.6472061
9 11 802.5993 0.1146855 1.5902 -2.045595 14.38185 275.8397 3.999969 0.5054692 0.6067623 0.5018914 0.6050727 0.4530358 0.7748568 0.4685608 0.4952686 0.7838656 0.6298199
10 11 802.6101 0.1146588 1.590229 -2.045505 14.3942 275.8078 3.993793 0.5054692 0.6067623 0.5018914 0.6050727 -1 -1 -1 -1 0.7838656 0.6298199
11 11 802.6213 0.1146358 1.59023 -2.045445 14.39983 275.8061 3.996943 0.5054461 0.606548 0.5015029 0.604961 0.4529608 0.7747024 0.4680636 0.4951669 0.7308043 0.6876257
12 11 802.6324 0.1145774 1.59023 -2.045465 14.37609 275.7946 4.000597 0.5054461 0.606548 0.5015029 0.604961 -1 -1 -1 -1 0.7308043 0.6876257
13 11 802.6436 0.1144645 1.590259 -2.045426 14.37461 275.7811 4.003 0.5055672 0.6066079 0.5009466 0.6048037 0.4528902 0.7747913 0.4673532 0.495019 0.5813191 0.8328907
14 11 802.6547 0.1144969 1.590283 -2.045382 14.3717 275.7728 3.988302 0.5055672 0.6066079 0.5009466 0.6048037 -1 -1 -1 -1 0.5813191 0.8328907
15 11 802.6658 0.1144965 1.59026 -2.04535 14.36221 275.7764 3.960598 0.5055197 0.6062329 0.5014945 0.6047598 0.4527644 0.7745184 0.4680001 0.4953503 0.6703957 0.6585425
16 11 802.6768 0.1145447 1.590248 -2.045231 14.3659 275.767 3.928917 0.5055197 0.6062329 0.5014945 0.6047598 -1 -1 -1 -1 0.6703957 0.6585425
17 11 802.6887 0.114582 1.590269 -2.045201 14.36179 275.7675 3.896325 0.5057732 0.6060554 0.5012478 0.6040476 0.4524842 0.7744995 0.4675134 0.4958847 0.631736 0.749427
18 11 802.7001 0.1145958 1.590291 -2.045147 14.36481 275.7668 3.880071 0.5057732 0.6060554 0.5012478 0.6040476 -1 -1 -1 -1 0.631736 0.749427
19 11 802.7102 0.1146121 1.590266 -2.045122 14.36903 275.7753 3.872742 0.5054755 0.6058789 0.5011026 0.6042835 0.4526451 0.774261 0.4674019 0.4955874 0.5653026 0.6790149
20 11 802.7211 0.1146505 1.590263 -2.045031 14.35754 275.7751 3.870976 0.5054755 0.6058789 0.5011026 0.6042835 -1 -1 -1 -1 0.5653026 0.6790149
21 11 802.7325 0.1146726 1.590292 -2.044995 14.36585 275.7858 3.877249 0.5053231 0.6059674 0.501644 0.6044359 0.4528055 0.7742599 0.4680936 0.495732 0.7086819 0.6651915
22 11 802.7433 0.1147246 1.590313 -2.044865 14.35547 275.7942 3.894125 0.5053231 0.6059674 0.501644 0.6044359 -1 -1 -1 -1 0.7086819 0.6651915
23 11 802.7546 0.1147974 1.590339 -2.044816 14.35174 275.8046 3.888473 0.5051462 0.6055798 0.501644 0.6044359 0.4527776 0.7739266 -1 -1 0.6970788 0.6651915
24 11 802.7654 0.1148512 1.590351 -2.044765 14.34284 275.8117 3.890944 0.5051462 0.6055798 0.501644 0.6044359 -1 -1 -1 -1 0.6970788 0.6651915
25 11 802.7767 0.114829 1.590368 -2.044721 14.33873 275.8258 3.884674 0.5054328 0.6053948 0.5008543 0.6043121 0.4524673 0.7739161 0.4671112 0.4954291 0.73535 0.9441902
26 11 802.7876 0.1149411 1.590403 -2.044706 14.3338 275.8314 3.862258 0.5054328 0.6053948 0.5008543 0.6043121 -1 -1 -1 -1 0.73535 0.9441902
27 11 802.7989 0.1150198 1.590402 -2.044631 14.31505 275.8314 3.844126 0.5053368 0.6040731 0.5012154 0.60394 0.4519643 0.7729831 0.4674456 0.4959681 0.6593502 0.8111441
28 11 802.8101 0.1150924 1.590441 -2.044529 14.31799 275.8297 3.839783 0.5053368 0.6040731 0.5012154 0.60394 -1 -1 -1 -1 0.6593502 0.8111441
29 11 802.8212 0.1151488 1.590436 -2.044467 14.31002 275.8398 3.829738 0.5096174 0.5864539 0.511875 0.6026574 0 1 0.48009 0.5029111 0 0.470636
30 11 802.8328 0.1151829 1.590455 -2.044488 14.31602 275.8416 3.840524 0.5096174 0.5864539 0.511875 0.6026574 -1 -1 -1 -1 0 0.470636
31 11 802.8432 0.1152864 1.590453 -2.044423 14.30871 275.8335 3.843253 0.5096174 0.5864539 0.5419438 0.5770041 0 1 0.510977 0.5452946 0 0.5198839
32 11 802.8543 0.1154402 1.590497 -2.044414 14.30537 275.8243 3.854481 0.5096174 0.5864539 0.5419438 0.5770041 -1 -1 -1 -1 0 0.5198839
33 11 802.8656 0.1155713 1.590524 -2.044368 14.30542 275.8286 3.853157 0.5096174 0.5864539 0.4907966 0.5279529 -1 -1 0.4303249 0.5656775 0 0
34 11 802.8766 0.115593 1.590582 -2.044286 14.2912 275.8185 3.867655 0.5096174 0.5864539 0.4907966 0.5279529 -1 -1 -1 -1 0 0
35 11 802.8876 0.1156398 1.590579 -2.044189 14.27873 275.8085 3.864612 0.4884465 0.5166858 0.4907966 0.5279529 0.4247146 0.7062066 -1 -1 0.4608875 0
36 11 802.8998 0.1157393 1.590597 -2.044207 14.25884 275.8018 3.86087 0.4884465 0.5166858 0.4907966 0.5279529 -1 -1 -1 -1 0.4608875 0
37 11 802.9099 0.1157948 1.590671 -2.044118 14.25434 275.7936 3.859667 0.4889263 0.5165415 0.4989963 0.4959603 0.4242101 0.706324 0.4273662 0.6051763 0.4315762 0.8448681
38 11 802.921 0.1159462 1.590705 -2.044101 14.23013 275.7785 3.860139 0.4889263 0.5165415 0.4989963 0.4959603 -1 -1 -1 -1 0.4315762 0.8448681
39 11 802.9324 0.1160309 1.590727 -2.044078 14.21268 275.7725 3.856694 0.4895104 0.5175283 0.4998286 0.4973377 0.4241787 0.7072788 0.428997 0.604103 0.4847488 0.8584902
40 11 802.943 0.1161705 1.590768 -2.04402 14.20018 275.7624 3.847706 0.4895104 0.5175283 0.4998286 0.4973377 -1 -1 -1 -1 0.4847488 0.8584902
