FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 1 39.26398 -0.175782 1.672311 -1.95165 12.13679 359.95 2.014629 0 0 0 0 -1 -1 -1 -1 0 0
2 1 39.28323 -0.1757226 1.672288 -1.951632 12.13455 359.9561 1.997051 1.328427 1.018355 0.3673589 0.1873054 0 1 0 1 0 0
3 1 39.30177 -0.1755949 1.671961 -1.951473 12.2385 359.9092 2.02789 1.328427 1.018355 0.3673589 0.1873054 -1 -1 -1 -1 0 0
4 1 39.31176 -0.1755653 1.672032 -1.951559 12.23205 359.9298 2.010598 0.4483043 0.5121387 0.4629321 0.510945 0.4376107 0.6018062 0.3966274 0.4518244 0.8221028 0.99
5 1 39.3216 -0.1755033 1.672025 -1.9516 12.22656 359.9589 2.004317 0.4483043 0.5121387 0.4629321 0.510945 -1 -1 -1 -1 0.8221028 0.99
6 1 39.33466 -0.1754092 1.672026 -1.951557 12.21294 359.9722 1.990117 0.4483043 0.5121387 0.4629321 0.510945 -1 -1 -1 -1 0.8221028 0.99
7 1 39.34396 -0.1753811 1.672063 -1.951562 12.21703 359.9927 1.983445 0.4483043 0.5121387 0.4629321 0.510945 -1 -1 -1 -1 0.8221028 0.99
8 1 39.35475 -0.1752825 1.67201 -1.951617 12.20181 -0.001841311 1.99101 0.4483043 0.5121387 0.4629321 0.510945 -1 -1 -1 -1 0.8221028 0.99
9 1 39.36637 -0.1752131 1.672015 -1.951621 12.20996 0.003308427 2.007529 0.4501116 0.5123746 0.4605112 0.5089595 0.4362611 0.6028213 0.3933548 0.45255 0.6876268 0.8692403
10 1 39.37715 -0.1752279 1.672034 -1.951621 12.20141 0.03823851 2.02926 0.4501116 0.5123746 0.4605112 0.5089595 -1 -1 -1 -1 0.6876268 0.8692403
11 1 39.39951 -0.1751296 1.672043 -1.951602 12.18751 0.03377909 2.033186 0.4504251 0.5118637 0.4587314 0.5087532 0.4358043 0.6025959 0.3915424 0.4519643 0.8450298 0.8837306
12 1 39.41143 -0.1750996 1.672064 -1.951606 12.18143 0.04190563 2.033099 0.4504251 0.5118637 0.4587314 0.5087532 -1 -1 -1 -1 0.8450298 0.8837306
13 1 39.42131 -0.1750487 1.672041 -1.951636 12.16805 0.05529568 2.016834 0.4517392 0.5121218 0.4583508 0.5084986 0.4348577 0.6033925 0.3910547 0.45203 0.9061725 0.9384941
14 1 39.44165 -0.1750177 1.672041 -1.951634 12.15169 0.05025293 2.001295 0.4517392 0.5121218 0.4583508 0.5084986 -1 -1 -1 -1 0.9061725 0.9384941
15 1 39.45081 -0.1750547 1.672055 -1.95159 12.13896 0.06759635 1.987772 0.4517392 0.5121218 0.4583508 0.5084986 -1 -1 -1 -1 0.9061725 0.9384941
16 1 39.45601 -0.1750908 1.672076 -1.951542 12.13976 0.06285211 1.981932 0.4519126 0.5124164 0.4581325 0.5082741 0.4348378 0.6036867 0.3907376 0.4521387 0.8424775 0.857329
