pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
3 12.7527 12.17327 0.6461416 13.4029 0.5531595 0
3 12.80287 12.17311 0.6461416 13.53812 0.5471106 0
3 5.338802 12.1732 0.6461416 1.320714 0 0
3 5.338875 12.17327 0.6461416 1.320714 0 0
3 5.338728 12.17307 0.6461416 1.320417 0 0
3 5.338765 12.17314 0.6461416 1.320714 0 0
3 5.338802 12.17319 0.6461416 1.320714 0 0
3 13.02795 12.17327 0.6461416 14.35357 0.417762 0
3 5.338875 12.1732 0.6461416 1.320714 0 0
3 5.338839 12.17324 0.6461416 1.320862 0 0
3 5.338839 12.17325 0.6461416 1.320714 0 0
3 5.338949 12.17328 0.6461416 1.320417 0 0
3 5.338912 12.17328 0.6461416 1.320417 0 0
3 5.338802 12.17314 0.6461416 1.320565 0 0
3 6.956886 14.88652 0 1.320714 0 0
3 3.402315 8.044544 0.874303 1.320565 0 0
3 3.402372 8.044519 0.874303 1.320714 0 0
3 3.400012 8.053349 0.7395654 1.320565 0 0
3 3.354797 7.982197 0.7321512 1.320565 0 0
3 3.375045 8.035387 0.8819749 1.320417 0 0
3 3.338475 7.985713 0.6733925 1.320417 0 0
3 2.331709 5.953382 0.9386653 1.320862 0 0
3 5.448487 5.672296 0.84421 5.267377 0.2906768 0
3 5.228134 5.582371 0.8428807 4.920637 0.4513258 0
3 5.368632 5.793324 0.8150938 4.98527 0.3463028 0
3 2.362895 6.064464 0.749582 1.320565 0 0
3 2.347187 6.058028 0.7758741 1.320714 0 0
3 2.34727 6.058157 0.7758741 1.320565 0 0
3 2.373309 6.125671 0.8772834 1.320714 0 0
3 2.545606 6.502824 0.7971671 1.320565 0 0
3 2.515439 6.446159 0.7852824 1.320862 0 0
3 2.575875 6.570443 0.939041 1.320714 0 0
3 6.956943 14.88653 0 1.320714 0 0
3 6.956943 14.88657 0 1.320565 0 0
3 6.956999 14.88662 0 1.320417 0 0
3 6.956971 14.88661 0 1.320565 0 0
3 6.956914 14.88654 0 1.320565 0 0
3 6.956971 14.88653 0 1.320565 0 0
3 6.956943 14.88654 0 1.320714 0 0
3 7.692457 14.88649 0 0.4813265 0.4402731 0
3 7.692661 14.8867 0 0.4821389 0.4402731 0
3 6.95683 14.88649 0 1.320417 0 0
3 6.956971 14.88656 0 1.320862 0 0
3 2.287644 5.964337 0.6562239 1.320565 0 0
3 2.28773 5.964271 0.6562239 1.320862 0 0
3 2.287387 5.964139 0.6562239 1.320565 0 0
3 2.195529 5.767893 0.35524 1.320565 0 0
3 2.195529 5.767826 0.35524 1.320565 0 0
3 6.956858 14.88645 0 1.320714 0 0
3 6.956914 14.88654 0 1.320417 0 0
3 2.257761 5.552132 0.7043778 1.320417 0 0
3 2.257761 5.552026 0.7043778 1.320565 0 0
3 2.257761 5.552026 0.7043778 1.320714 0 0
3 2.402488 5.816352 0.76746 1.320565 0 0
3 2.402488 5.816318 0.76746 1.320862 0 0
3 2.409729 5.784419 0.6053575 1.320714 0 0
3 2.409647 5.784385 0.6053575 1.320862 0 0
3 2.496224 5.920696 0.6592337 1.320565 0 0
3 2.496224 5.920596 0.6592337 1.32101 0 0
3 2.534664 5.977009 0.8000877 1.320565 0 0
3 2.534509 5.976977 0.8000877 1.320417 0 0
3 2.534509 5.976911 0.8000877 1.320714 0 0
3 2.524062 5.936599 0.8455665 1.320417 0 0
3 2.524139 5.936665 0.8455665 1.320565 0 0
3 2.392692 5.694332 0.5876542 1.320714 0 0
3 2.392447 5.694229 0.5876542 1.320714 0 0
3 6.956858 14.88652 0 1.320862 0 0
3 6.956943 14.88658 0 1.320565 0 0
3 6.956914 14.8865 0 1.320862 0 0
3 6.95683 14.88649 0 1.320714 0 0
3 6.957084 14.88664 0 1.320714 0 0
3 6.956858 14.88648 0 1.320565 0 0
3 6.956886 14.88652 0 1.320565 0 0
3 1.243168 1.889377 0.5102009 1.320565 0 0
3 1.24301 1.88917 0.5102009 1.320565 0 0
3 1.869697 4.942011 0.729744 1.320565 0 0
3 1.869697 4.942011 0.729744 1.320565 0 0
3 6.95683 14.88648 0 1.320714 0 0
3 6.956971 14.88656 0 1.320565 0 0
3 6.956971 14.88653 0 1.320417 0 0
3 6.956999 14.88661 0 1.320565 0 0
3 6.956886 14.88653 0 1.320417 0 0
3 6.957027 14.88661 0 1.320417 0 0
3 6.956914 14.8865 0 1.320862 0 0
3 6.956914 14.88658 0 1.320565 0 0
3 6.957055 14.88661 0 1.320417 0 0
3 6.956886 14.88653 0 1.320714 0 0
3 6.956914 14.88649 0 1.320862 0 0
3 6.956971 14.88652 0 1.320565 0 0
3 6.956943 14.88652 0 1.320714 0 0
3 6.956802 14.8864 0 1.320565 0 0
3 4.145482 9.722291 0.6386625 1.320565 0 0
3 4.145387 9.72221 0.6386625 1.320565 0 0
3 6.956858 14.88649 0 1.320714 0 0
3 6.956717 14.88638 0 1.320417 0 0
3 6.956943 14.88653 0 1.320714 0 0
3 6.956999 14.88661 0 1.320417 0 0
3 6.95683 14.88646 0 1.320714 0 0
3 6.956943 14.88649 0 1.320565 0 0
3 6.956886 14.88648 0 1.320714 0 0
3 2.585659 6.225513 0.62453 1.320565 0 0
3 2.585507 6.225387 0.62453 1.320565 0 0
3 2.511857 6.061716 0.341283 1.320565 0 0
3 2.512091 6.061845 0.341283 1.320417 0 0
