FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 5 649.5388 -0.2361485 1.578782 -2.288589 13.7571 152.285 6.66857 0.5465239 0.513527 0.5408822 0.5014982 -1 -1 -1 -1 1 1
2 5 649.5446 -0.2363233 1.578795 -2.288486 13.75181 152.2985 6.651148 0.5465239 0.513527 0.5408822 0.5014982 -1 -1 -1 -1 1 1
3 5 649.5586 -0.2370355 1.57889 -2.28814 13.74481 152.3445 6.652329 0.5465239 0.513527 0.5408822 0.5014982 -1 -1 -1 -1 1 1
4 5 649.576 -0.2373229 1.578966 -2.28798 13.74116 152.3539 6.634636 0.5468698 0.5123553 0.5404004 0.5019737 0.4661962 0.6932777 0.4919129 0.4937654 0.8874509 1
5 5 649.5859 -0.2374714 1.578945 -2.287847 13.73184 152.3567 6.611529 0.5468698 0.5123553 0.5404004 0.5019737 -1 -1 -1 -1 0.8874509 1
6 5 649.5974 -0.2376024 1.578945 -2.287787 13.727 152.352 6.582511 0.5465927 0.5129663 0.5404004 0.5019737 0.4665502 0.6936485 -1 -1 0.9076255 1
7 5 649.6085 -0.2376408 1.578944 -2.287698 13.7254 152.3713 6.558705 0.5465927 0.5129663 0.5398432 0.5022092 -1 -1 0.4914105 0.4932234 0.9076255 1
8 5 649.6191 -0.2377699 1.578941 -2.287577 13.70202 152.3613 6.527337 0.5465927 0.5129663 0.5398432 0.5022092 -1 -1 -1 -1 0.9076255 1
9 5 649.6306 -0.2378303 1.579018 -2.287383 13.69376 152.3625 6.495756 0.5459496 0.5130727 0.5397634 0.5022541 0.4670467 0.6935445 0.4913427 0.4931358 0.9361922 1
10 5 649.6415 -0.2379126 1.579085 -2.287265 13.69252 152.3612 6.476698 0.5459496 0.5130727 0.5397634 0.5022541 -1 -1 -1 -1 0.9361922 1
11 5 649.653 -0.2380064 1.579108 -2.287103 13.68382 152.3638 6.45884 0.5459496 0.5130727 0.5397634 0.5022541 -1 -1 -1 -1 0.9361922 1
12 5 649.6637 -0.2381313 1.579237 -2.286999 13.69509 152.3598 6.454984 0.5421864 0.5140545 0.5393782 0.5023365 0.4700323 0.6931981 0.4909648 0.4928349 0.3648162 1
13 5 649.6749 -0.2381987 1.579318 -2.286835 13.70005 152.3657 6.446328 0.5421864 0.5140545 0.5393782 0.5023365 -1 -1 -1 -1 0.3648162 1
14 5 649.686 -0.2383034 1.579412 -2.286649 13.69614 152.3646 6.42635 0.4983694 0.5133567 0.5212986 0.5030488 0.5017926 0.6794354 0.4720274 0.4821154 0.4808089 0.699405
