FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 9 428.1385 -0.005543383 1.648259 -2.089907 8.991406 181.0778 358.7835 0.4176289 0.3779345 0.4711926 0.3902685 -1 -1 -1 -1 0.5372692 0.5354661
2 9 428.1442 -0.005611839 1.648316 -2.08955 8.965169 181.0845 358.7829 0.5348596 0.5183971 0.5337719 0.5087298 0.5399924 0.7604378 0.476409 0.3100605 0.385029 0.3924542
3 9 428.1516 -0.005742669 1.648448 -2.087964 8.888845 181.0458 358.7567 0.5348596 0.5183971 0.5337719 0.5087298 -1 -1 -1 -1 0.385029 0.3924542
4 9 428.1671 -0.005788064 1.648564 -2.087172 8.852934 181.0158 358.7468 0.5348596 0.5183971 0.5337719 0.5087298 -1 -1 -1 -1 0.385029 0.3924542
5 9 428.179 -0.005814327 1.648632 -2.086762 8.815123 180.9861 358.7393 0.5346499 0.5182369 0.5336291 0.5088561 0.5401052 0.760228 0.4763162 0.3098366 0.4575932 0.443749
6 9 428.1894 -0.005866891 1.648737 -2.086395 8.769802 180.9689 358.7287 0.534692 0.51885 0.5342117 0.5093227 0.5403693 0.7607258 0.4773056 0.3097591 0.4593194 0.5015514
7 9 428.2013 -0.005920429 1.648815 -2.086019 8.710566 180.9646 358.7059 0.534692 0.51885 0.5342117 0.5093227 -1 -1 -1 -1 0.4593194 0.5015514
8 9 428.2139 -0.005955372 1.648948 -2.085774 8.677524 180.9714 358.6913 0.5362195 0.5206375 0.5340447 0.5101721 0.5398577 0.7627377 0.477634 0.3087901 0.513188 0.4655316
9 9 428.2223 -0.005947262 1.648988 -2.085472 8.630153 180.9786 358.6772 0.5362195 0.5206375 0.5340447 0.5101721 -1 -1 -1 -1 0.513188 0.4655316
10 9 428.2334 -0.005984513 1.64903 -2.085131 8.594574 181.0064 358.6848 0.5370137 0.5209692 0.5344909 0.5102807 0.539297 0.7633148 0.4782366 0.3089827 0.5492025 0.4161015
11 9 428.2446 -0.005998598 1.649054 -2.084868 8.567128 181.0468 358.6876 0.5370137 0.5209692 0.5344909 0.5102807 -1 -1 -1 -1 0.5492025 0.4161015
12 9 428.2557 -0.006025996 1.649093 -2.084594 8.547112 181.0689 358.7109 0.5383831 0.5205756 0.5351026 0.5097852 0.5378496 0.7635536 0.4786626 0.3098964 0.5245838 0.4502939
13 9 428.2666 -0.006019987 1.649119 -2.084335 8.521207 181.1133 358.7371 0.5383831 0.5205756 0.5351026 0.5097852 -1 -1 -1 -1 0.5245838 0.4502939
14 9 428.2781 -0.006016914 1.649149 -2.084049 8.511098 181.1375 358.7387 0.5382552 0.5212271 0.5350571 0.5099447 0.5382911 0.764012 0.4787071 0.3097048 0.361571 0.5102898
15 9 428.2889 -0.006094789 1.649169 -2.083785 8.502405 181.159 358.7565 0.5382552 0.5212271 0.5350571 0.5099447 -1 -1 -1 -1 0.361571 0.5102898
16 9 428.3 -0.006100941 1.649152 -2.08352 8.504172 181.1749 358.7648 0.5382552 0.5212271 0.5350571 0.5099447 -1 -1 -1 -1 0.361571 0.5102898
17 9 428.3116 -0.006099764 1.649122 -2.083293 8.509004 181.1661 358.7647 0.5375941 0.5205399 0.5346073 0.5101431 0.5385532 0.7632108 0.4782907 0.3092 0.4993837 0.4587753
18 9 428.3225 -0.005999155 1.649088 -2.0831 8.52851 181.1767 358.7602 0.5375941 0.5205399 0.5346073 0.5101431 -1 -1 -1 -1 0.4993837 0.4587753
19 9 428.3335 -0.005995182 1.649058 -2.082864 8.535244 181.175 358.7586 0.537614 0.5204887 0.5341375 0.5097471 0.5385096 0.7631787 0.4774807 0.3092809 0.4642575 0.5246424
20 9 428.3447 -0.005937908 1.649082 -2.082698 8.54438 181.1665 358.7692 0.537614 0.5204887 0.5341375 0.5097471 -1 -1 -1 -1 0.4642575 0.5246424
21 9 428.356 -0.00587203 1.649078 -2.082561 8.520468 181.146 358.7679 0.5357709 0.5201796 0.5334948 0.5099554 0.5400407 0.7621998 0.4768396 0.3086371 0.5556753 0.4927247
22 9 428.3666 -0.005740631 1.649132 -2.082468 8.511331 181.1134 358.7698 0.5357709 0.5201796 0.5334948 0.5099554 -1 -1 -1 -1 0.5556753 0.4927247
23 9 428.3778 -0.005628988 1.649137 -2.082278 8.492369 181.0772 358.7863 0.5361896 0.5203259 0.5328417 0.5107554 0.5397307 0.7624819 0.476556 0.3073916 0.4269393 0.4427418
24 9 428.3889 -0.005584449 1.649217 -2.082071 8.500011 181.0338 358.8057 0.5361896 0.5203259 0.5328417 0.5107554 -1 -1 -1 -1 0.4269393 0.4427418
25 9 428.4 -0.005498433 1.649185 -2.081921 8.503323 180.9871 358.8116 0.5361896 0.5203259 0.5328417 0.5107554 -1 -1 -1 -1 0.4269393 0.4427418
26 9 428.4111 -0.005389208 1.649174 -2.081831 8.532476 180.9292 358.8276 0.5359591 0.5205016 0.5324108 0.5109538 0.5400283 0.7625272 0.4761639 0.3069022 0.4466504 0.5235636
27 9 428.422 -0.005212858 1.649114 -2.081751 8.539545 180.882 358.8451 0.5359591 0.5205016 0.5324108 0.5109538 -1 -1 -1 -1 0.4466504 0.5235636
28 9 428.4336 -0.005082065 1.649089 -2.081636 8.563916 180.8328 358.85 0.535984 0.520687 0.532719 0.51056 0.5400975 0.7626823 0.4762871 0.3075057 0.5809446 0.4639037
29 9 428.4444 -0.004947834 1.649054 -2.081545 8.59683 180.7758 358.855 0.535984 0.520687 0.532719 0.51056 -1 -1 -1 -1 0.5809446 0.4639037
30 9 428.4593 -0.004801067 1.649 -2.081462 8.617236 180.7253 358.8603 0.5371169 0.5213778 0.5324317 0.5113155 0.5394058 0.7636755 0.4764146 0.3065525 0.4795585 0.8026775
31 9 428.4663 -0.004714767 1.648943 -2.081361 8.645452 180.6682 358.8702 0.5371169 0.5213778 0.5324317 0.5113155 -1 -1 -1 -1 0.4795585 0.8026775
32 9 428.4778 -0.004547998 1.648903 -2.081235 8.664259 180.6115 358.8769 0.5371169 0.5213778 0.5324317 0.5113155 -1 -1 -1 -1 0.4795585 0.8026775
33 9 428.4889 -0.004366362 1.648819 -2.081199 8.68188 180.5501 358.8947 0.5381563 0.5211513 0.53295 0.511163 0.5383437 0.7639132 0.4769398 0.3070544 0.6092833 0.8720319
34 9 428.5004 -0.004155628 1.648796 -2.081192 8.716846 180.492 358.9211 0.5381563 0.5211513 0.53295 0.511163 -1 -1 -1 -1 0.6092833 0.8720319
35 9 428.5111 -0.004016675 1.648726 -2.081089 8.74388 180.4389 358.9381 0.5380496 0.5210298 0.5317413 0.5101385 0.5383807 0.7637758 0.4748535 0.3072744 0.5502383 0.4288124
36 9 428.5222 -0.003888894 1.64866 -2.08103 8.770416 180.3951 358.9611 0.5380496 0.5210298 0.5317413 0.5101385 -1 -1 -1 -1 0.5502383 0.4288124
37 9 428.5335 -0.003823729 1.64864 -2.08093 8.797708 180.359 358.9793 0.5600079 0.5844 0.253163 0.1432639 0 1 0 1 0 0
38 9 428.5442 -0.003757715 1.648676 -2.080943 8.811037 180.3474 358.9932 0.5600079 0.5844 0.253163 0.1432639 -1 -1 -1 -1 0 0
39 9 428.5555 -0.003686078 1.648716 -2.080922 8.812745 180.3387 358.999 0.5600079 0.5844 0.253163 0.1432639 -1 -1 0 1 0 0
40 9 428.5666 -0.00359798 1.648753 -2.080907 8.810228 180.3479 358.9805 0.5600079 0.5844 0.253163 0.1432639 -1 -1 -1 -1 0 0
41 9 428.5783 -0.003534343 1.648767 -2.080819 8.811296 180.3639 358.9637 0.4916415 0.5002495 0.253163 0.1432639 0.5711282 0.7280014 0 1 0.4084194 0
42 9 428.5891 -0.003483713 1.648804 -2.080794 8.821484 180.3878 358.9725 0.4916415 0.5002495 0.253163 0.1432639 -1 -1 -1 -1 0.4084194 0
