FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 5 685.9014 0.02367096 1.487169 -2.293575 355.5964 291.9743 358.0866 0.4481863 0.5895156 0.4398889 0.583956 0 1 -1 -1 0 0
2 5 685.9089 0.02353239 1.487154 -2.293594 355.6123 291.9778 358.1073 0.4481863 0.5895156 0.4398889 0.583956 -1 -1 -1 -1 0 0
3 5 685.9509 0.02296134 1.487055 -2.293421 355.7049 291.9211 358.1458 0.5446068 0.5420105 0.5280501 0.5428705 0.392389 0.6677644 0.6170629 0.4972794 0.4660161 0.8147191
4 5 685.9555 0.02287489 1.487039 -2.293385 355.7167 291.91 358.1478 0.5446068 0.5420105 0.5280501 0.5428705 -1 -1 -1 -1 0.4660161 0.8147191
5 5 685.9643 0.02285474 1.486996 -2.293384 355.7246 291.8895 358.1407 0.5446068 0.5420105 0.5280501 0.5428705 -1 -1 -1 -1 0.4660161 0.8147191
6 5 685.9761 0.02280501 1.486991 -2.29336 355.7291 291.8833 358.1195 0.5447499 0.5424017 0.5282903 0.5441144 0.3923841 0.6681055 0.6176763 0.4963489 0.9965241 1
7 5 685.9866 0.02267817 1.486914 -2.293269 355.7217 291.8635 358.1054 0.5447499 0.5424017 0.5282903 0.5441144 -1 -1 -1 -1 0.9965241 1
8 5 685.998 0.02259528 1.486902 -2.293245 355.7278 291.8503 358.0872 0.5447306 0.5442144 0.528493 0.5451047 0.3930123 0.6694042 0.618177 0.495614 0.8797973 0.8459454
9 5 686.0098 0.02250583 1.486879 -2.29322 355.7215 291.8459 358.0865 0.5447306 0.5442144 0.528493 0.5451047 -1 -1 -1 -1 0.8797973 0.8459454
10 5 686.0208 0.02241447 1.486872 -2.293168 355.7258 291.8337 358.0746 0.5451588 0.5452623 0.528493 0.5451047 0.3929543 0.6703355 -1 -1 0.906458 0.8459454
11 5 686.031 0.02233921 1.486843 -2.293172 355.73 291.8299 358.0739 0.5451588 0.5452623 0.5287908 0.5463164 -1 -1 0.6188447 0.4947388 0.906458 1
12 5 686.0419 0.02225971 1.48681 -2.293155 355.7327 291.8414 358.076 0.5451588 0.5452623 0.5287908 0.5463164 -1 -1 -1 -1 0.906458 1
13 5 686.0532 0.02219643 1.486788 -2.293136 355.736 291.8368 358.0794 0.4481863 0.5895156 0.5287908 0.5463164 0 1 -1 -1 0 1
14 5 686.0646 0.02211826 1.48676 -2.293063 355.742 291.8303 358.0864 0.4481863 0.5895156 0.5287908 0.5463164 -1 -1 -1 -1 0 1
15 5 686.0755 0.02199937 1.486741 -2.293023 355.7422 291.8283 358.1255 0.5136458 0.5609813 0.5593408 0.58402 0.4274101 0.6691798 0 1 0.6916466 0
16 5 686.0862 0.02185182 1.486691 -2.292923 355.7485 291.8304 358.124 0.5136458 0.5609813 0.5593408 0.58402 -1 -1 -1 -1 0.6916466 0
17 5 686.0977 0.02173116 1.486716 -2.292824 355.7426 291.8307 358.138 0.5122484 0.5618805 0.5593408 0.58402 0.4289569 0.6692994 -1 -1 1 0
18 5 686.1088 0.02173252 1.486709 -2.292749 355.7339 291.8286 358.1294 0.5122484 0.5618805 0.5593408 0.58402 -1 -1 -1 -1 1 0
19 5 686.1198 0.021675 1.486712 -2.292715 355.7383 291.8337 358.1199 0.5124357 0.5645128 0.5593408 0.58402 0.4295566 0.671329 0 1 0.9821497 0
20 5 686.1307 0.02159511 1.4867 -2.292669 355.7622 291.8395 358.0938 0.5124357 0.5645128 0.5593408 0.58402 -1 -1 -1 -1 0.9821497 0
21 5 686.142 0.02143058 1.486722 -2.292563 355.7785 291.8453 358.0888 0.4481863 0.5895156 0.5593408 0.58402 0 1 0 1 0 0
