pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
5 36.35131 37.27956 0.9884741 35.51713 0.4199649 0
5 36.35137 37.27963 0.9884741 35.51718 0.4199649 0
5 36.19602 37.21507 1 35.25004 0.5544 0
5 36.13472 37.21508 1 35.11861 0.8300377 0
5 36.21991 37.24196 1 35.25077 0.8002454 0
5 36.21987 37.24188 1 35.25071 0.8002454 0
5 36.26295 37.30692 0.9119032 35.25079 0.8002454 0
5 36.26289 37.30685 0.9119032 35.25072 0.8002454 0
5 36.53615 37.57444 0.9976485 35.51763 0.5520681 0
5 36.53617 37.57446 0.9976485 35.51766 0.5520681 0
5 36.82372 37.7754 0.8636348 35.88883 0.6287552 0
5 36.8237 37.77534 0.8636348 35.88881 0.6287552 0
5 37.08344 37.9225 0.6424809 36.26123 0.5144638 0
5 37.0834 37.92248 0.6424809 36.2612 0.5144638 0
5 37.46744 37.92253 0.6424809 37.07182 0.9347783 0
5 37.4674 37.92249 0.6424809 37.0718 0.9347783 0
5 37.73023 38.19863 1 37.27488 0.7110387 0
5 37.7302 38.1986 1 37.27486 0.7110387 0
5 37.83751 38.19858 1 37.49936 0.5988668 0
5 37.83755 38.1986 1 37.49938 0.5988668 0
5 37.94118 38.27169 0.9150475 37.63155 0.3891796 0
5 37.94117 38.2717 0.9150475 37.63154 0.3891796 0
5 37.63528 37.90746 0.509864 37.39425 0.2572247 0
5 37.63528 37.90747 0.509864 37.39425 0.2572247 0
5 16.43049 30.00735 0.6339992 16.90389 0 0
5 16.43049 30.00736 0.6339992 16.90391 0 0
5 12.61554 25.11118 0.99 16.9039 0 0
5 12.61556 25.11122 0.99 16.90391 0 0
5 12.50986 24.75221 0.433985 16.90391 0 0
5 12.51002 24.75233 0.433985 16.9039 0 0
5 12.56133 24.58164 0.4648477 16.90393 0 0
5 12.56126 24.58161 0.4648477 16.90389 0 0
5 12.76443 24.54828 0.8265554 16.90393 0 0
5 12.76444 24.5483 0.8265554 16.90389 0 0
5 21.92058 24.46522 0.6301938 19.46103 0.5501509 0
5 21.9206 24.46525 0.6301938 19.46103 0.5501509 0
5 22.02114 24.59139 0.6703691 19.5301 0.6012353 0
5 22.0211 24.59132 0.6703691 19.53004 0.6012353 0
5 22.12035 24.77533 0.6349467 19.52598 0.5339413 0
5 22.12031 24.77529 0.6349467 19.52594 0.5339413 0
5 13.29448 24.79035 0.3071825 16.9039 0 0
5 13.29449 24.7904 0.3071825 16.9039 0 0
5 10.94258 23.67043 0.99 16.90391 0 0
5 10.87057 23.07245 0.8724563 16.90391 0 0
5 10.87044 23.07238 0.8724563 16.90396 0 0
5 10.87049 23.0724 0.8724563 16.90391 0 0
5 11.02684 22.32713 0.9303649 16.90391 0 0
5 11.02691 22.32714 0.9303649 16.9039 0 0
5 19.26868 21.84404 0.99 16.64899 0.3632349 0
5 19.26866 21.84402 0.99 16.64899 0.3632349 0
5 19.08761 21.62868 0.9287509 16.50552 0.329064 0
5 19.08769 21.62876 0.9287509 16.50561 0.329064 0
5 18.9369 21.34993 1 16.48827 0.4193629 0
5 18.93702 21.35004 1 16.48841 0.4193629 0
5 18.75973 21.00522 0.9474331 16.48832 0.4193629 0
5 18.75979 21.00522 0.9474331 16.48837 0.4193629 0
5 11.52015 20.74806 1 16.90391 0 0
5 11.52025 20.74812 1 16.90394 0 0
5 18.34849 20.68716 0.7013673 16.12908 0 0
5 18.34853 20.68716 0.7013673 16.12914 0 0
5 9.906989 20.59221 0.99 16.90395 0 0
5 9.907068 20.59228 0.99 16.90393 0 0
5 9.76068 20.24951 1 16.90393 0 0
5 9.760619 20.24949 1 16.9039 0 0
5 9.78832 20.02909 0.8971049 16.9039 0 0
5 9.7884 20.02917 0.8971049 16.9039 0 0
5 17.45378 19.91183 1 14.97084 0.5834112 0
5 17.45377 19.91179 1 14.97083 0.5834112 0
5 17.36124 19.86711 1 14.82574 0.2562098 0
5 17.3612 19.86709 1 14.8257 0.2562098 0
5 17.25924 19.73896 1 14.74777 0.3109978 0
5 17.25917 19.73887 1 14.74769 0.3109978 0
5 17.146 19.51435 1 14.74802 0.4297523 0
5 17.14596 19.51428 1 14.74793 0.4297523 0
5 17.00965 19.37176 1 14.6171 0.5094182 0
5 17.00966 19.37179 1 14.61711 0.5094182 0
5 16.97355 19.37173 1 14.54331 0.5011966 0
5 16.97359 19.37177 1 14.54342 0.5011966 0
5 17.03702 19.46633 0.9577004 14.5749 0.4602171 0
5 17.03702 19.46632 0.9577004 14.57488 0.4602171 0
5 16.97758 19.45644 1 14.4647 0.3513923 0
5 16.97756 19.45639 1 14.4647 0.3513923 0
5 5.546305 3.010254 0 14.22814 0.2832716 0
5 5.546341 3.010124 0 14.22819 0.2832716 0
5 5.509044 3.010189 0 14.15098 0.2643759 0
5 5.509115 3.010124 0 14.15105 0.2643759 0
5 5.42802 3.010124 0 13.98811 0.2259841 0
5 5.428056 3.010189 0 13.98811 0.2259841 0
5 5.402798 3.010189 0 13.93155 0.4002301 0
5 5.402907 3.010319 0 13.93154 0.4002301 0
5 9.225157 3.010384 0 16.90393 0 0
5 9.225136 3.010254 0 16.9039 0 0
5 9.225136 3.010189 0 16.9039 0 0
5 9.225157 3.010189 0 16.9039 0 0
5 9.2252 3.010319 0 16.90393 0 0
5 9.225136 3.010124 0 16.90391 0 0
5 9.225114 3.010124 0 16.90391 0 0
5 9.225136 3.010319 0 16.90391 0 0
5 9.225157 3.010319 0 16.90393 0 0
5 9.225136 3.010189 0 16.90391 0 0
5 9.104441 17.44294 0.99 16.90391 0 0
5 9.10442 17.44292 0.99 16.90389 0 0
5 9.217719 17.59517 0.9531984 16.90394 0 0
5 9.217826 17.59526 0.9531984 16.9039 0 0
5 9.087267 17.11456 0.9238542 16.90391 0 0
5 9.087245 17.11449 0.9238542 16.90391 0 0
5 9.001105 16.7294 0.9824778 16.90393 0 0
5 9.000996 16.72936 0.9824778 16.90389 0 0
5 9.083353 16.63109 0.9849485 16.90394 0 0
5 9.08346 16.63119 0.9849485 16.9039 0 0
5 9.160964 16.56591 0.8822437 16.9039 0 0
5 8.949093 16.06377 0.9583607 16.90391 0 0
5 8.949181 16.06384 0.9583607 16.90394 0 0
5 8.949137 16.06375 0.9583607 16.90393 0 0
5 8.984872 15.76209 0.9834018 16.90389 0 0
5 8.984829 15.76205 0.9834018 16.90393 0 0
5 9.113307 15.73884 0.9087462 16.9039 0 0
5 9.113307 15.7388 0.9087462 16.9039 0 0
5 9.232056 15.90823 1 16.90393 0 0
5 9.232078 15.90826 1 16.90393 0 0
5 9.350046 16.57589 1 16.9039 0 0
5 9.350067 16.57588 1 16.90391 0 0
5 9.35013 16.57588 1 16.9039 0 0
5 9.350109 16.57591 1 16.90389 0 0
5 9.225136 3.010124 0 16.90391 0 0
5 9.225136 3.010189 0 16.9039 0 0
5 9.225157 3.010189 0 16.9039 0 0
5 9.225178 3.010254 0 16.90393 0 0
5 9.225136 3.010189 0 16.90389 0 0
5 9.225157 3.010189 0 16.9039 0 0
5 9.51213 16.83329 0.99 16.90393 0 0
5 9.51213 16.83337 0.99 16.9039 0 0
5 9.225136 3.010254 0 16.90393 0 0
5 9.225114 3.010189 0 16.90389 0 0
5 4.430803 3.010254 0 11.84598 0.1954524 0
5 4.430714 3.010254 0 11.84591 0.1954524 0
5 4.414816 3.010254 0 11.81203 0.2293383 0
