FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 11 692.837 0.07934432 1.46173 -2.833569 1.762233 58.71462 357.6219 0.595262 0.5140367 0.6346499 0.5568119 -1 -1 -1 -1 0.5639384 0.5999576
2 11 692.8489 0.07931355 1.461729 -2.833591 1.752105 58.70721 357.629 0.595262 0.5140367 0.6346499 0.5568119 -1 -1 -1 -1 0.5639384 0.5999576
3 11 692.8569 0.07904126 1.461699 -2.833597 1.748492 58.70012 357.6268 0.595262 0.5140367 0.6346499 0.5568119 -1 -1 -1 -1 0.5639384 0.5999576
4 11 692.8751 0.07891353 1.461718 -2.833654 1.75632 58.68861 357.638 0.4279362 0.5132343 0.4193211 0.4978741 0.4016667 0.7174464 0.28556 0.2840833 1 0.3431445
5 11 692.8858 0.07880662 1.461698 -2.833642 1.747381 58.70385 357.6399 0.4279362 0.5132343 0.4193211 0.4978741 -1 -1 -1 -1 1 0.3431445
6 11 692.8965 0.07872455 1.461735 -2.833715 1.752407 58.70271 357.6542 0.4279362 0.5132343 0.4193211 0.4978741 -1 -1 -1 -1 1 0.3431445
7 11 692.9078 0.07868777 1.461605 -2.833784 1.753317 58.70757 357.6682 0.4279362 0.5132343 0.4193211 0.4978741 -1 -1 -1 -1 1 0.3431445
8 11 692.9301 0.07859356 1.461608 -2.833811 1.752208 58.70343 357.6674 0.4281378 0.513418 0.4194444 0.4977054 0.4014851 0.7176901 0.285578 0.2843052 1 0.4265482
9 11 692.9523 0.07850672 1.461647 -2.833774 1.71591 58.70204 357.7115 0.4282117 0.5143535 0.4201602 0.4978273 0.4018925 0.7183923 0.2865412 0.2845548 1 0.2894935
10 11 692.9749 0.07839314 1.461794 -2.833852 1.689429 58.70231 357.7202 0.4279027 0.5141333 0.4204444 0.4983763 0.4022043 0.7180628 0.287313 0.2841829 1 0.3134219
