FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 5 310.0951 0.6392429 1.516261 -2.975167 7.971379 358.7999 2.825887 0.5608899 0.521672 0.3909118 0.4802017 0.4468555 0.8002769 -1 -1 0.4857861 0
2 5 310.1011 0.6393421 1.516387 -2.975408 7.883008 358.8333 2.759027 0.5608899 0.521672 0.3909118 0.4802017 -1 -1 -1 -1 0.4857861 0
3 5 310.1116 0.6398248 1.516905 -2.976369 7.489282 358.9934 2.652353 0.5608899 0.521672 0.3909118 0.4802017 -1 -1 -1 -1 0.4857861 0
4 5 310.1404 0.6401696 1.517377 -2.97723 7.169454 359.1039 2.576188 0.5608899 0.521672 0.3909118 0.4802017 -1 -1 -1 -1 0.4857861 0
5 5 310.1515 0.6402178 1.517545 -2.977535 7.041113 359.1521 2.548511 0.4925398 0.4903949 0.3909118 0.4802017 -1 -1 -1 -1 0.714458 0
6 5 310.1624 0.6402557 1.517707 -2.977822 6.921215 359.1891 2.504021 0.5077491 0.4831084 0.4514896 0.3963251 0 1 0 1 0 0
7 5 310.1734 0.6404505 1.518072 -2.978415 6.664664 359.2442 2.418001 0.5077491 0.4831084 0.4514896 0.3963251 -1 -1 -1 -1 0 0
8 5 310.1844 0.6405903 1.518423 -2.979046 6.389213 359.3073 2.331798 0.5077491 0.4831084 0.4514896 0.3963251 -1 -1 -1 -1 0 0
9 5 310.2072 0.640754 1.51891 -2.979678 6.01318 359.3702 2.189599 0.5077491 0.4831084 0.4514896 0.3963251 -1 -1 -1 -1 0 0
10 5 310.2293 0.6409239 1.519503 -2.980418 5.618186 359.5032 2.08075 0.5077491 0.4831084 0.4514896 0.3963251 0 1 0 1 0 0
