FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 3 350.1461 -0.3743641 1.680401 -2.666816 359.4255 135.9963 5.551845 0.4458447 0.3827741 0.5009318 0.5167617 -1 -1 -1 -1 0 0.9353169
2 3 350.1523 -0.3744019 1.680374 -2.666717 359.4234 136.0009 5.55223 0.4989241 0.5110856 0.5005618 0.5165407 0.5597625 0.568705 0.4691385 0.3887004 0.8361717 0.9844206
3 3 350.171 -0.3746625 1.680387 -2.666306 359.4573 135.9342 5.562336 0.4989241 0.5110856 0.5007285 0.5169069 -1 -1 0.4694128 0.3884468 0.8361717 0.8945878
4 3 350.1827 -0.3748614 1.68035 -2.666069 359.4611 135.8996 5.539595 0.4989241 0.5110856 0.5007285 0.5169069 -1 -1 -1 -1 0.8361717 0.8945878
5 3 350.1922 -0.3748941 1.680381 -2.665952 359.4723 135.8824 5.506275 0.4989241 0.5110856 0.5007285 0.5169069 -1 -1 -1 -1 0.8361717 0.8945878
6 3 350.2028 -0.3749424 1.680361 -2.665856 359.4838 135.8556 5.502158 0.4989241 0.5110856 0.5007285 0.5169069 -1 -1 -1 -1 0.8361717 0.8945878
7 3 350.214 -0.3750591 1.680362 -2.665717 359.5152 135.8374 5.490764 0.4989241 0.5110856 0.5007285 0.5169069 -1 -1 -1 -1 0.8361717 0.8945878
8 3 350.2256 -0.3751208 1.680344 -2.66564 359.5257 135.8087 5.489512 0.5007386 0.5112467 0.5016258 0.5158935 0.5583623 0.5695379 0.4699816 0.389565 0.8070843 0.7776081
9 3 350.2365 -0.3752019 1.680336 -2.665537 359.5494 135.8009 5.480214 0.5007386 0.5112467 0.5016258 0.5158935 -1 -1 -1 -1 0.8070843 0.7776081
10 3 350.2477 -0.3752651 1.680334 -2.665484 359.569 135.7753 5.472777 0.5007386 0.5112467 0.5016258 0.5158935 -1 -1 -1 -1 0.8070843 0.7776081
11 3 350.2585 -0.3753454 1.68034 -2.665382 359.5705 135.7705 5.469594 0.5007386 0.5112467 0.5016258 0.5158935 -1 -1 -1 -1 0.8070843 0.7776081
12 3 350.2695 -0.3754638 1.680375 -2.665282 359.5746 135.7597 5.454701 0.5007386 0.5112467 0.5016258 0.5158935 -1 -1 -1 -1 0.8070843 0.7776081
13 3 350.2809 -0.3756065 1.680397 -2.665168 359.5413 135.7572 5.432559 0.5559934 0.5051537 0.5578203 0.4967705 0.512323 0.5862454 0.5259634 0.4216765 0.99 0.9064532
14 3 350.2922 -0.3755955 1.680398 -2.665125 359.5275 135.7668 5.417289 0.5559934 0.5051537 0.5578203 0.4967705 -1 -1 -1 -1 0.99 0.9064532
15 3 350.3029 -0.375701 1.680473 -2.665041 359.4874 135.7784 5.396102 0.5559934 0.5051537 0.5578203 0.4967705 -1 -1 -1 -1 0.99 0.9064532
16 3 350.3139 -0.375903 1.680534 -2.664928 359.4517 135.7952 5.374622 0.5559934 0.5051537 0.5578203 0.4967705 -1 -1 -1 -1 0.99 0.9064532
17 3 350.3255 -0.3759439 1.680635 -2.66489 359.4115 135.7967 5.367034 0.5567445 0.506274 0.5581049 0.498643 0.5119988 0.5872859 0.5270243 0.4201049 0.8580989 1
18 3 350.3361 -0.3760518 1.680709 -2.664789 359.3744 135.8275 5.360389 0.5567445 0.506274 0.5581049 0.498643 -1 -1 -1 -1 0.8580989 1
19 3 350.3472 -0.3762803 1.680759 -2.66469 359.3279 135.8264 5.360691 0.5567445 0.506274 0.5581049 0.498643 -1 -1 -1 -1 0.8580989 1
20 3 350.3586 -0.376361 1.680842 -2.66463 359.3051 135.8424 5.360575 0.5567445 0.506274 0.5581049 0.498643 -1 -1 -1 -1 0.8580989 1
21 3 350.3697 -0.3764618 1.680884 -2.664582 359.2668 135.847 5.361005 0.5564633 0.5069092 0.5575331 0.4996131 0.5123927 0.5876173 0.5266406 0.419111 0.9857177 0.982413
22 3 350.3806 -0.3766093 1.680928 -2.664542 359.2402 135.851 5.352637 0.5564633 0.5069092 0.5575331 0.4996131 -1 -1 -1 -1 0.9857177 0.982413
23 3 350.3917 -0.3767523 1.680918 -2.664488 359.2041 135.8482 5.334833 0.5564633 0.5069092 0.5575331 0.4996131 -1 -1 -1 -1 0.9857177 0.982413
24 3 350.4026 -0.3768097 1.68093 -2.664441 359.1892 135.8609 5.304177 0.5564633 0.5069092 0.5575331 0.4996131 -1 -1 -1 -1 0.9857177 0.982413
25 3 350.4142 -0.3769415 1.680921 -2.664365 359.1788 135.8548 5.273034 0.556366 0.5071294 0.5560928 0.5000066 0.5125291 0.5877324 0.5249364 0.4184005 0.9432451 0.8938662
26 3 350.425 -0.3770128 1.680986 -2.66433 359.1682 135.8571 5.249509 0.556366 0.5071294 0.5560928 0.5000066 -1 -1 -1 -1 0.9432451 0.8938662
27 3 350.4362 -0.3770629 1.680962 -2.664326 359.1674 135.8405 5.22007 0.556366 0.5071294 0.5560928 0.5000066 -1 -1 -1 -1 0.9432451 0.8938662
28 3 350.447 -0.3771803 1.680915 -2.66428 359.1796 135.8423 5.189662 0.556366 0.5071294 0.5560928 0.5000066 -1 -1 -1 -1 0.9432451 0.8938662
29 3 350.4586 -0.3772447 1.680897 -2.664263 359.1969 135.8349 5.174095 0.5560679 0.5062644 0.5550321 0.5006276 0.5125493 0.5870324 0.5238121 0.4175877 1 0.9280025
30 3 350.4693 -0.3772882 1.680875 -2.664263 359.2131 135.8181 5.150054 0.5560679 0.5062644 0.5550321 0.5006276 -1 -1 -1 -1 1 0.9280025
31 3 350.4806 -0.3774176 1.680812 -2.664179 359.2108 135.8121 5.14654 0.5560679 0.5062644 0.5550321 0.5006276 -1 -1 -1 -1 1 0.9280025
32 3 350.4922 -0.3775421 1.68081 -2.664147 359.2094 135.7979 5.120317 0.5558255 0.5063642 0.5546613 0.5009725 0.5127732 0.5870121 0.5234669 0.4171923 1 1
