FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 7 504.6965 0.235968 1.521567 -2.834549 2.924008 333.432 3.964292 0.5159746 0.5390469 0.5240185 0.5385656 0.4741269 0.8409331 0.4133382 0.378985 0.5465121 0.980796
2 7 504.702 0.2358406 1.521612 -2.834443 2.907476 333.4224 3.958786 0.5159746 0.5390469 0.5240185 0.5385656 -1 -1 -1 -1 0.5465121 0.980796
3 7 504.7101 0.2356192 1.521779 -2.834252 2.86533 333.3692 3.986607 0.5159746 0.5390469 0.5240185 0.5385656 -1 -1 -1 -1 0.5465121 0.980796
4 7 504.7393 0.2356044 1.521858 -2.834132 2.82902 333.3454 4.003861 0.4861908 0.5100605 0.4747748 0.5045264 0.5024376 0.8189812 0.3649897 0.37937 0.3742965 0.5426696
5 7 504.7501 0.2356384 1.521864 -2.834117 2.80362 333.3387 4.015193 0.4861908 0.5100605 0.4747748 0.5045264 -1 -1 -1 -1 0.3742965 0.5426696
6 7 504.7725 0.2357475 1.52187 -2.834039 2.766598 333.3079 4.025386 0.4861908 0.5100605 0.4747748 0.5045264 -1 -1 -1 -1 0.3742965 0.5426696
7 7 504.7842 0.2358148 1.521896 -2.833937 2.729794 333.2813 4.021549 0.5604786 0.5842075 0.4954941 0.4812245 0 1 0 1 0 0
8 7 504.7946 0.2360079 1.521964 -2.833905 2.712159 333.257 4.05212 0.5604786 0.5842075 0.5393017 0.3226817 -1 -1 0.3407689 0.6175534 0 0.5759025
9 7 504.817 0.2362825 1.522057 -2.834073 2.682945 333.2603 4.020853 0.5604786 0.5842075 0.5393017 0.3226817 -1 -1 -1 -1 0 0.5759025
10 7 504.8392 0.2365884 1.522131 -2.834098 2.65352 333.2449 3.967637 0.5604786 0.5842075 0.5393017 0.3226817 -1 -1 -1 -1 0 0.5759025
11 7 504.8615 0.236948 1.522191 -2.834172 2.568216 333.266 3.89622 0.5604786 0.5842075 0.4941567 0.4701817 0 1 0.3699738 0.4163757 0 0.6424933
12 7 504.8835 0.2373556 1.522293 -2.834256 2.498721 333.2769 3.864135 0.5604786 0.5842075 0.4941567 0.4701817 -1 -1 -1 -1 0 0.6424933
13 7 504.9068 0.2377099 1.522395 -2.83433 2.405831 333.3018 3.845931 0.5069051 0.5082225 0.5124444 0.5055 0.4817849 0.8290946 0.3981468 0.3944553 0.9802801 0.8020045
14 7 504.9279 0.2380598 1.52263 -2.834398 2.332766 333.3333 3.816244 0.5069051 0.5082225 0.5124444 0.5055 -1 -1 -1 -1 0.9802801 0.8020045
15 7 504.9505 0.2384735 1.522667 -2.834541 2.244559 333.3785 3.820888 0.5069051 0.5082225 0.5124444 0.5055 -1 -1 -1 -1 0.9802801 0.8020045
