pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
1 23.90357 23.92203 0.9920837 23.888 0.7124324 0
1 23.90354 23.92204 0.9920837 23.88798 0.7124324 0
1 23.68752 23.68155 0.9390016 23.69697 0.8861693 0
1 23.68761 23.68163 0.9390016 23.69702 0.8861693 0
1 23.53983 23.58093 0.8687878 23.50105 0.8656089 0
1 23.53987 23.58102 0.8687878 23.50112 0.8656089 0
1 23.46995 23.50297 0.8826385 23.43913 0.8039261 0
1 23.46995 23.50297 0.8826385 23.43913 0.8039261 0
1 23.48616 23.53628 0.8995066 23.43912 0.8039261 0
1 23.48623 23.53632 0.8995066 23.43911 0.8039261 0
1 23.52902 23.63201 0.9073764 23.42921 0.7693689 0
1 23.52911 23.63211 0.9073764 23.42934 0.7693689 0
1 23.61238 23.80132 1 23.42935 0.7693689 0
1 23.61243 23.80135 1 23.42935 0.7693689 0
1 23.70568 23.98902 0.9626964 23.42819 0.7834823 0
1 23.70572 23.98905 0.9626964 23.42823 0.7834823 0
1 23.76431 24.01325 0.7846804 23.51979 0.731015 0
1 23.76421 24.01321 0.7846804 23.51972 0.731015 0
1 23.8034 23.97236 0.9313655 23.63795 0.6614659 0
1 23.80327 23.97228 0.9313655 23.6379 0.6614659 0
1 23.76295 23.94042 1 23.58742 0.6660911 0
1 23.76292 23.94035 1 23.5874 0.6660911 0
1 23.74972 23.95795 0.9404605 23.54344 0.6865043 0
1 23.74967 23.95788 0.9404605 23.54335 0.6865043 0
1 23.68215 23.89487 0.9657287 23.47173 0.7623079 0
1 23.68232 23.89508 0.9657287 23.47193 0.7623079 0
1 23.47549 23.63278 0.7392969 23.32118 0.6978476 0
1 23.47549 23.63277 0.7392969 23.3211 0.6978476 0
1 24.78316 23.63271 0.7392969 26.05903 0 0
1 24.78332 23.63283 0.7392969 26.05915 0 0
1 12.01003 2.034035 0 26.05912 0 0
1 12.00988 2.034228 0 26.05907 0 0
1 11.4911 11.62437 0.6848484 11.36214 0.3344275 0
1 11.49111 11.62439 0.6848484 11.36216 0.3344275 0
1 11.53671 11.88035 0.7703798 11.20075 0.431808 0
1 11.53669 11.88037 0.7703798 11.20071 0.431808 0
1 11.51403 11.97885 0.6621825 11.06699 0.3912183 0
1 11.51388 11.9787 0.6621825 11.06683 0.3912183 0
1 11.58873 12.19864 0.7462729 11.00659 0.5531915 0
1 11.58883 12.19864 0.7462729 11.00657 0.5531915 0
1 11.61588 12.19857 0.7462729 11.05508 0.5446534 0
1 11.6159 12.19862 0.7462729 11.0551 0.5446534 0
1 11.77718 12.31376 0.6966653 11.26629 0.433164 0
1 11.77719 12.31374 0.6966653 11.26637 0.433164 0
1 11.98773 12.5645 0.7554771 11.44453 0.500751 0
1 11.9876 12.56437 0.7554771 11.44438 0.500751 0
1 19.57946 12.96356 0.7970412 26.05904 0 0
1 19.57955 12.96362 0.7970412 26.05914 0 0
