pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
3 10.43867 10.63473 0.9465573 10.5094 0.7189847 0
3 10.41815 10.6296 0.8668204 10.46764 0.9568543 0
3 10.41809 10.62958 0.8668204 10.46768 0.9568543 0
3 10.35364 10.57769 0.9632424 10.39162 0.7842969 0
3 10.3537 10.57775 0.9632424 10.39163 0.7842969 0
3 10.28063 10.48834 0.9217406 10.35997 0.9438128 0
3 10.2808 10.48847 0.9217406 10.36018 0.9438128 0
3 10.2808 10.48851 0.9217406 10.36016 0.9438128 0
3 10.31475 10.51661 0.977402 10.39572 0.7295542 0
3 10.31469 10.51661 0.977402 10.39563 0.7295542 0
3 10.34235 10.51657 0.977402 10.43873 0.7852378 0
3 10.38497 10.58199 0.9550505 10.43877 0.7852378 0
3 10.38497 10.58195 0.9550505 10.43867 0.7852378 0
3 10.43377 10.68121 0.9958794 10.41053 0.8561949 0
3 10.43383 10.68126 0.9958794 10.41053 0.8561949 0
3 10.49741 10.7559 0.9530798 10.45841 0.6845049 0
3 10.49738 10.75585 0.9530798 10.45837 0.6845049 0
3 10.6176 10.88324 0.867942 10.56189 0.7342886 0
3 10.61756 10.88324 0.867942 10.5619 0.7342886 0
3 10.7224 10.96433 0.8956454 10.69032 0.703257 0
3 10.72235 10.96424 0.8956454 10.69027 0.703257 0
3 10.72229 10.96422 0.8956454 10.69023 0.703257 0
3 13.41365 11.1164 0.92913 17.20492 0 0
3 13.41364 11.11643 0.92913 17.20485 0 0
3 17.01001 16.91704 0 17.20495 0 0
3 17.01 16.91702 0 17.20496 0 0
3 17.00994 16.91702 0 17.20488 0 0
3 9.579634 2.606243 0.6379185 17.205 0 0
3 9.579613 2.606393 0.6379185 17.205 0 0
3 2.624803 2.643528 0.7670036 2.714403 0.4757117 0
3 2.624803 2.64338 0.7670036 2.714619 0.4757117 0
3 2.595029 2.576862 0.7777811 2.676568 0.3899149 0
3 2.594953 2.576862 0.7777811 2.676422 0.3899149 0
3 2.608345 2.609846 0.8880967 2.692173 0.3879527 0
3 2.60842 2.609996 0.8880967 2.692318 0.3879527 0
3 2.60842 2.610071 0.8880967 2.6921 0.3879527 0
3 2.65321 2.488685 0.7873536 2.879025 0.4749732 0
3 2.653432 2.488921 0.7873536 2.87916 0.4749732 0
3 2.685549 2.151951 0.4154396 3.254377 0.314615 0
3 2.685549 2.15186 0.4154396 3.254377 0.314615 0
3 11.3868 5.665969 0.5219614 17.20497 0 0
3 11.38685 5.666038 0.5219614 17.20499 0 0
3 17.01001 16.91712 0 17.20503 0 0
3 17.00995 16.91699 0 17.20492 0 0
3 27.07077 16.91707 0 38.20062 0 0
3 27.07059 16.91697 0 38.20045 0 0
3 27.07059 16.91691 0 38.20044 0 0
3 17.01004 16.9171 0 17.20503 0 0
3 17.00992 16.91702 0 17.20492 0 0
3 28.09205 16.91711 0 39.66007 0.8594584 0
3 28.09204 16.91703 0 39.66007 0.8594584 0
3 17.00997 16.91702 0 17.20495 0 0
3 17.01001 16.91702 0 17.20496 0 0
3 17.00997 16.91699 0 17.20495 0 0
3 17.00993 16.91697 0 17.2049 0 0
3 17.00992 16.91697 0 17.20488 0 0
3 17.01003 16.91707 0 17.20503 0 0
3 17.01004 16.91707 0 17.20497 0 0
3 8.525096 16.91702 0 2.252988 0.4701487 0
3 8.525142 16.91703 0 2.252988 0.4701487 0
3 17.00992 16.91698 0 17.20489 0 0
3 17.00994 16.91703 0 17.20494 0 0
3 17.00998 16.917 0 17.20492 0 0
3 8.272106 16.91706 0 0.1153499 0.3925579 0
3 8.272082 16.91705 0 0.1136409 0.3925579 0
3 7.324184 2.29891 0.5437666 17.2049 0 0
3 7.324265 2.298825 0.5437666 17.20498 0 0
3 0.633656 2.026516 0.7671781 1.797003 0.5978585 0
3 0.6330382 2.02671 0.7671781 1.797112 0.5978585 0
3 7.518047 1.817685 0.7572786 17.20496 0 0
3 7.518047 1.817685 0.7572786 17.2049 0 0
3 1.846632 1.540785 0.8571602 2.360491 0.5776386 0
3 1.846526 1.540531 0.8571602 2.360408 0.5776386 0
3 1.644848 1.447668 0.8744113 1.955047 0.4922287 0
3 1.64461 1.447668 0.8744113 1.954947 0.4922287 0
3 1.644848 1.447803 0.8744113 1.954947 0.4922287 0
3 1.55356 1.442115 0.6979602 1.7417 0.55662 0
3 1.553182 1.441844 0.6979602 1.741475 0.55662 0
3 1.557585 1.460721 0.8216741 1.732461 0.5043551 0
3 1.557208 1.460453 0.8216741 1.732236 0.5043551 0
3 1.557208 1.460587 0.8216741 1.732123 0.5043551 0
3 1.728956 1.593359 0.8572837 1.925086 0.5234762 0
3 1.728843 1.593359 0.8572837 1.925086 0.5234762 0
3 1.662952 1.593236 0.7880194 1.798309 0.4573786 0
3 1.662952 1.593359 0.7880194 1.798418 0.4573786 0
3 1.598754 1.596059 0.8135616 1.637455 0.4079178 0
3 1.599243 1.596181 0.8135616 1.637814 0.4079178 0
3 1.56723 1.593359 0.8906668 1.581153 0.4691812 0
3 1.567105 1.593113 0.8906668 1.581153 0.4691812 0
3 1.492003 1.533018 0.8666338 1.475782 0.4915046 0
3 1.492134 1.533018 0.8666338 1.475782 0.4915046 0
3 1.492265 1.533145 0.8666338 1.475915 0.4915046 0
3 1.343629 1.515428 0.8482033 1.205122 0.5166596 0
3 1.344066 1.515816 0.8482033 1.20561 0.5166596 0
3 1.271801 1.447938 0.9008276 1.11995 0.4053413 0
3 1.271494 1.447803 0.9008276 1.120125 0.4053413 0
3 1.120125 1.343775 0.7735791 0.9371173 0.5467696 0
3 1.11995 1.343629 0.7735791 0.9366996 0.5467696 0
3 1.028505 1.247568 0.8732004 0.8420942 0.5225064 0
3 1.028696 1.248038 0.8732004 0.8423266 0.5225064 0
3 1.118376 1.199589 0.7932051 1.088045 0.5600026 0
3 1.118376 1.199915 0.7932051 1.088225 0.5600026 0
3 1.092711 1.30176 0.8277069 0.8959111 0.4961483 0
3 1.092711 1.30176 0.8277069 0.8959111 0.4961483 0
3 1.092353 1.301459 0.8277069 0.8954742 0.4961483 0
3 1.020867 1.2321 0.7798923 0.8170919 0.4937728 0
3 1.02125 1.232576 0.7798923 0.8175707 0.4937728 0
3 0.9213235 1.141753 0.7378456 0.7022079 0.4974878 0
3 0.9208986 1.141582 0.7378456 0.7024865 0.4974878 0
3 0.8755867 1.125875 0.8000811 0.6311808 0.4936087 0
3 0.8758101 1.126049 0.8000811 0.6311808 0.4936087 0
3 0.7895671 1.151651 0.8110521 0.4256662 0.5033696 0
3 0.7885751 1.151481 0.8110521 0.4256662 0.5033696 0
3 0.7415132 1.230193 0.6615831 0.3077414 0.5132078 0
3 0.741777 1.230034 0.6615831 0.3064671 0.5132078 0
3 0.6985759 1.257099 0.7911863 0.1532334 0.649333 0
3 0.6980155 1.256943 0.7911863 0.1519511 0.649333 0
3 0.6985759 1.257411 0.7911863 0.1570175 0.649333 0
3 0.6921035 1.271955 0.8005733 0.1136409 0.5883828 0
3 0.6915378 1.271801 0.8005733 0.1136409 0.5883828 0
3 0.5861744 1.271801 0.8005733 0.1876719 0.5901989 0
3 0.5858405 1.272109 0.8005733 0.1876719 0.5901989 0
3 0.5861744 1.342609 0.7794101 0.2007689 0.5033993 0
