FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 1 114.1246 0.2273577 1.525986 -2.387084 2.867084 359.6924 1.613255 0 0 0 0 -1 -1 -1 -1 0 0
2 1 114.1419 0.2275091 1.526073 -2.387346 2.845507 359.7025 1.609112 0 0 0 0 -1 -1 -1 -1 0 0
3 1 114.1634 0.2278973 1.52622 -2.388303 2.736032 359.9444 1.403743 0.5711959 0.5047333 0.5631338 0.5007002 0.430934 0.79407 0.4405746 0.3953796 0.9103215 0.8566889
4 1 114.1747 0.2278555 1.526076 -2.388425 2.78664 0.02482742 1.436131 0.5711959 0.5047333 0.5631338 0.5007002 -1 -1 -1 -1 0.9103215 0.8566889
5 1 114.1857 0.2278267 1.526063 -2.388494 2.803646 0.04616344 1.4511 0.5711959 0.5047333 0.5631338 0.5007002 -1 -1 -1 -1 0.9103215 0.8566889
6 1 114.1972 0.227757 1.526045 -2.388506 2.815101 0.0646058 1.473017 0.5711959 0.5047333 0.5631338 0.5007002 -1 -1 -1 -1 0.9103215 0.8566889
7 1 114.2081 0.2276322 1.526067 -2.388498 2.833737 0.07745837 1.491776 0.5711959 0.5047333 0.5631338 0.5007002 -1 -1 -1 -1 0.9103215 0.8566889
8 1 114.2305 0.2274446 1.526097 -2.388581 2.835696 0.07628508 1.512165 0.5711959 0.5047333 0.5631338 0.5007002 -1 -1 -1 -1 0.9103215 0.8566889
9 1 114.2416 0.2272719 1.526106 -2.388585 2.842809 0.06239525 1.52738 0.5711959 0.5047333 0.5631338 0.5007002 -1 -1 -1 -1 0.9103215 0.8566889
10 1 114.2602 0.2271361 1.526111 -2.38859 2.842255 0.03287843 1.53354 0.5696525 0.5042651 0.5598446 0.498978 0.4320392 0.7934951 0.4369355 0.3946764 0.9170994 0.9118249
