FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 1 231.099 0.06286061 1.513968 -2.764381 358.6071 354.1959 2.102453 0.541028 0.5107874 0.5398497 0.5038045 0.4683961 0.5965526 0.393602 0.4541692 0.7237806 0.9053537
2 1 231.1305 0.06289417 1.513995 -2.764415 358.6039 354.2131 2.08186 0.5414104 0.5098807 0.5396749 0.5030512 0.4677894 0.5960616 0.3932274 0.454653 0.7928561 0.9414999
3 1 231.1517 0.06311056 1.514086 -2.76439 358.567 354.1112 2.080673 0.5414104 0.5098807 0.5396749 0.5030512 -1 -1 -1 -1 0.7928561 0.9414999
4 1 231.1671 0.06301984 1.514118 -2.764452 358.5848 354.0879 2.060348 0.5419101 0.5096912 0.540063 0.5025623 0.4673147 0.5961016 0.3933863 0.4552003 0.7288337 0.8698518
5 1 231.1781 0.06303953 1.514082 -2.764499 358.5893 354.1034 2.029355 0.5419101 0.5096912 0.540063 0.5025623 -1 -1 -1 -1 0.7288337 0.8698518
6 1 231.1888 0.06315598 1.514046 -2.764411 358.5874 354.1186 2.005801 0.5419101 0.5096912 0.540063 0.5025623 -1 -1 -1 -1 0.7288337 0.8698518
7 1 231.2 0.06318749 1.514054 -2.764425 358.5845 354.1253 1.996805 0.5419101 0.5096912 0.540063 0.5025623 -1 -1 -1 -1 0.7288337 0.8698518
8 1 231.2117 0.06322951 1.514041 -2.764448 358.5762 354.1429 1.987048 0.5419101 0.5096912 0.540063 0.5025623 -1 -1 -1 -1 0.7288337 0.8698518
9 1 231.2224 0.06329982 1.514037 -2.764436 358.5637 354.1723 1.985345 0.5419101 0.5096912 0.540063 0.5025623 -1 -1 -1 -1 0.7288337 0.8698518
10 1 231.2339 0.06334414 1.514076 -2.764454 358.5534 354.1866 1.975478 0.5431876 0.5096989 0.5406475 0.5022774 0.4662578 0.5965406 0.3937657 0.4556863 0.818728 0.9123371
11 1 231.2457 0.06329003 1.514135 -2.764376 358.5451 354.2103 1.975289 0.5435469 0.5092874 0.5408028 0.5020379 0.4658286 0.5963802 0.3938152 0.4559388 0.7200903 0.878512
12 1 231.2622 0.0633399 1.514162 -2.764366 358.5448 354.2316 1.966107 0.5435469 0.5092874 0.5408028 0.5020379 -1 -1 -1 -1 0.7200903 0.878512
13 1 231.2791 0.06334268 1.514202 -2.764344 358.5256 354.2773 1.928511 0.5435469 0.5092874 0.5408028 0.5020379 -1 -1 -1 -1 0.7200903 0.878512
14 1 231.2894 0.06333388 1.514266 -2.764395 358.5188 354.2972 1.920801 0.5435469 0.5092874 0.5408028 0.5020379 -1 -1 -1 -1 0.7200903 0.878512
15 1 231.3009 0.06331716 1.514287 -2.76448 358.5105 354.3106 1.908853 0.543225 0.5083581 0.540845 0.5011772 0.4657995 0.5956335 0.3935799 0.4566061 0.7405785 0.9549945
16 1 231.3116 0.06326528 1.514332 -2.764494 358.4962 354.3235 1.895958 0.5430692 0.5075348 0.540845 0.5011772 0.4656668 0.5950152 -1 -1 0.7311684 0.9549945
17 1 231.3226 0.0631962 1.514399 -2.764507 358.4825 354.3164 1.900866 0.5430692 0.5075348 0.540845 0.5011772 -1 -1 -1 -1 0.7311684 0.9549945
18 1 231.3338 0.06308975 1.514462 -2.764509 358.4787 354.331 1.880322 0.5430692 0.5075348 0.540845 0.5011772 -1 -1 -1 -1 0.7311684 0.9549945
19 1 231.345 0.062996 1.514575 -2.764497 358.4591 354.3192 1.877104 0.5430692 0.5075348 0.540845 0.5011772 -1 -1 -1 -1 0.7311684 0.9549945
20 1 231.3561 0.06297977 1.51468 -2.764508 358.4346 354.3138 1.851658 0.5427737 0.5037125 0.5411754 0.5000507 0.4647033 0.5922827 0.3934913 0.4576098 0.650183 0.9527662
21 1 231.5197 0.06288787 1.514818 -2.76455 358.4185 354.2958 1.848491 0.5336211 0.4243992 0.5363091 0.4209938 0.450586 0.5310411 0.3629568 0.519658 0.4990406 0.8997823
22 1 231.5353 0.06238256 1.517283 -2.76648 357.0965 354.0839 1.611437 0.5360215 0.4183176 0.5419561 0.4128707 0.4473604 0.5269657 0.3643307 0.5296275 0.262888 0.9512748
23 1 231.545 0.06238462 1.517376 -2.766643 357.0179 354.1104 1.617816 0.5360215 0.4183176 0.5419561 0.4128707 -1 -1 -1 -1 0.262888 0.9512748
24 1 231.5555 0.0624442 1.517373 -2.76669 357.0296 354.1316 1.643759 0.5360215 0.4183176 0.5419561 0.4128707 -1 -1 -1 -1 0.262888 0.9512748
25 1 231.5782 0.06241353 1.517391 -2.766751 357.0869 354.1573 1.68573 0.5376985 0.4113962 0.5448461 0.4071264 0.4446286 0.5218991 0.364387 0.5362709 0.3422672 0.9800228
26 1 231.5889 0.06238205 1.517311 -2.766788 357.1172 354.1638 1.691976 0.5376985 0.4113962 0.5448461 0.4071264 -1 -1 -1 -1 0.3422672 0.9800228
27 1 231.6006 0.0623024 1.517186 -2.766766 357.1849 354.1744 1.696438 0.5376985 0.4113962 0.5448461 0.4071264 -1 -1 -1 -1 0.3422672 0.9800228
28 1 231.6112 0.06221672 1.517117 -2.766757 357.2418 354.1865 1.68648 0.5376985 0.4113962 0.5448461 0.4071264 -1 -1 -1 -1 0.3422672 0.9800228
29 1 231.6229 0.06215382 1.516999 -2.766748 357.3051 354.1856 1.678018 0.536808 0.4094325 0.5435987 0.4061134 0.444947 0.5200348 0.3630611 0.5365691 0.3597253 1
30 1 231.6334 0.06201801 1.516842 -2.766701 357.3688 354.1935 1.670637 0.536808 0.4094325 0.5435987 0.4061134 -1 -1 -1 -1 0.3597253 1
31 1 231.6446 0.06195126 1.516714 -2.766724 357.4446 354.1805 1.675572 0.536808 0.4094325 0.5435987 0.4061134 -1 -1 -1 -1 0.3597253 1
