FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 5 739.813 0.3994424 1.636728 -2.300694 24.49463 351.3171 1.240306 0.56713 0.5015222 0.5798727 0.4744528 -1 -1 -1 -1 0.8868145 0.6776308
2 5 739.8207 0.3994454 1.636757 -2.300995 24.47666 351.3301 1.243874 0.56713 0.5015222 0.5798727 0.4744528 -1 -1 -1 -1 0.8868145 0.6776308
3 5 739.8334 0.3995422 1.63715 -2.304576 24.31766 351.4391 1.305331 0.56713 0.5015222 0.5798727 0.4744528 -1 -1 -1 -1 0.8868145 0.6776308
4 5 739.8611 0.3995856 1.63711 -2.305665 24.3106 351.4305 1.327428 0.5167001 0.5190694 0.5260404 0.5159433 0.3428543 0.610505 0.4147372 0.4800166 0.3329068 0.9065961
5 5 739.8718 0.3996013 1.637168 -2.306077 24.30586 351.4413 1.355596 0.5168549 0.5206432 0.525791 0.5155296 0.3434452 0.6117958 0.4142704 0.4802662 0.5137416 0.9159749
6 5 739.8819 0.3996398 1.637141 -2.306457 24.2958 351.4266 1.367724 0.5168549 0.5206432 0.525791 0.5155296 -1 -1 -1 -1 0.5137416 0.9159749
7 5 739.8939 0.3996371 1.637156 -2.306759 24.29606 351.4229 1.384741 0.5177377 0.5203277 0.5258209 0.5157213 0.3425422 0.6119165 0.4143996 0.4800995 0.5751982 0.8536734
8 5 739.9045 0.3995506 1.637162 -2.307129 24.2924 351.4279 1.396313 0.5177377 0.5203277 0.5258209 0.5157213 -1 -1 -1 -1 0.5751982 0.8536734
9 5 739.9269 0.3993593 1.637271 -2.307746 24.28239 351.4334 1.41719 0.5179943 0.5205375 0.5258577 0.5148407 0.3424183 0.6121861 0.413983 0.4809697 0.709002 0.9186918
10 5 739.9374 0.3993029 1.637283 -2.308092 24.26349 351.4346 1.432621 0.5179943 0.5205375 0.5258577 0.5148407 -1 -1 -1 -1 0.709002 0.9186918
11 5 739.9493 0.3991983 1.637357 -2.308385 24.25475 351.4373 1.444084 0.518206 0.5205874 0.5260621 0.5140179 0.3422596 0.6123126 0.413766 0.4818856 0.5799924 1
12 5 739.9602 0.3990912 1.63738 -2.308901 24.22874 351.4341 1.455895 0.518206 0.5205874 0.5260621 0.5140179 -1 -1 -1 -1 0.5799924 1
13 5 739.9715 0.3990326 1.637406 -2.30926 24.20829 351.4445 1.481944 0.5189229 0.5204411 0.5261624 0.5138562 0.341577 0.6124945 0.4137846 0.4821018 0.5804433 0.9700528
