FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 1 353.5552 0.3141613 1.600701 -1.783494 0.7412292 0.6850261 1.723018 0.5374383 0.5009354 0.5340447 0.4703619 -1 -1 -1 -1 0.6289751 0.5232204
2 1 353.583 0.314113 1.600754 -1.783385 0.7463838 0.6857021 1.728158 0.5372629 0.5016217 0.5334917 0.4704106 0.5152016 0.6239206 0.5588561 0.4434705 0.6276147 0.578941
3 1 353.608 0.3141206 1.6007 -1.783082 0.7772386 0.7871395 1.727543 0.536948 0.5020076 0.5326249 0.4701822 0.5155684 0.6239849 0.5588285 0.442824 0.8729727 0.7372796
4 1 353.6158 0.3139852 1.600767 -1.783053 0.7740938 0.7985603 1.74565 0.536948 0.5020076 0.5326513 0.4700764 -1 -1 0.5590487 0.4427183 0.8729727 0.5667634
5 1 353.621 0.3139639 1.600776 -1.783061 0.7667438 0.7899315 1.743048 0.536948 0.5020076 0.5326513 0.4700764 -1 -1 -1 -1 0.8729727 0.5667634
6 1 353.6422 0.3138601 1.600785 -1.783126 0.7640988 0.7796397 1.73961 0.536722 0.5027692 0.5326513 0.4700764 0.5159873 0.6242437 -1 -1 0.7776176 0.5667634
7 1 353.6514 0.3137676 1.600762 -1.783103 0.773706 0.7786376 1.746736 0.5365073 0.5030228 0.5319552 0.4703378 0.5162343 0.6242827 0.5581637 0.4426943 0.8951985 0.6886937
8 1 353.6636 0.3137523 1.600755 -1.783123 0.7746307 0.7695028 1.751524 0.5365073 0.5030228 0.5319552 0.4703378 -1 -1 -1 -1 0.8951985 0.6886937
9 1 353.673 0.3137783 1.600723 -1.783173 0.7763679 0.7603145 1.758821 0.5365073 0.5030228 0.5319552 0.4703378 -1 -1 -1 -1 0.8951985 0.6886937
10 1 353.6853 0.3137795 1.600727 -1.783139 0.7736893 0.7508248 1.770675 0.5365073 0.5030228 0.5319552 0.4703378 -1 -1 -1 -1 0.8951985 0.6886937
11 1 353.6953 0.3136814 1.600718 -1.783158 0.772581 0.7572294 1.764271 0.5365073 0.5030228 0.5319552 0.4703378 -1 -1 -1 -1 0.8951985 0.6886937
12 1 353.7082 0.3136441 1.600685 -1.783311 0.774588 0.7458043 1.763607 0.5365073 0.5030228 0.5319552 0.4703378 -1 -1 -1 -1 0.8951985 0.6886937
13 1 353.7179 0.313498 1.600534 -1.783272 0.793006 0.7452964 1.766433 0.5365073 0.5030228 0.5319552 0.4703378 -1 -1 -1 -1 0.8951985 0.6886937
14 1 353.7411 0.3134241 1.600472 -1.783357 0.7952757 0.7497143 1.773902 0.5363249 0.5036607 0.5317312 0.4700261 0.5165798 0.6245008 0.558651 0.4422464 0.9104955 0.4253319
15 1 353.7532 0.3134351 1.600477 -1.783272 0.798175 0.739492 1.786964 0.5336192 0.499206 0.5337946 0.4703117 0.5172369 0.6216189 0.5592119 0.4434978 1 0.4129531
16 1 353.763 0.313475 1.600576 -1.783339 0.7845992 0.740217 1.799203 0.5336192 0.499206 0.5337946 0.4703117 -1 -1 -1 -1 1 0.4129531
17 1 353.7734 0.3134071 1.600629 -1.783336 0.7835228 0.7373564 1.808148 0.506421 0.4951575 -4.178714 1.999161 0.5369121 0.6099774 0 1 0.5913777 0
18 1 353.7843 0.3134269 1.600666 -1.783417 0.7832342 0.7275709 1.809869 0.506421 0.4951575 -4.178714 1.999161 -1 -1 -1 -1 0.5913777 0
19 1 353.7953 0.3133542 1.600672 -1.78346 0.789633 0.724834 1.80234 0.5600237 0.5839097 0.4929366 0.484598 0 1 0.5091036 0.44269 0 0.4298918
20 1 353.8065 0.3132849 1.600697 -1.783489 0.7919994 0.7184044 1.79528 0.5600237 0.5839097 0.4929366 0.484598 -1 -1 -1 -1 0 0.4298918
21 1 353.8182 0.3132385 1.600703 -1.783553 0.7996895 0.7099322 1.773905 0.5600237 0.5839097 0.4952672 0.502956 0 1 0.7061471 0.5723335 0 0.9428499
