pcIndex middleAcc leftAcc leftCon rightAcc rightCon caliIndex
1 69.5517 30.81821 0.7490191 73.84657 0 0
1 69.55018 30.80002 0.7335596 73.84659 0 0
1 69.55016 30.8 0.7335596 73.84658 0 0
1 69.55015 30.80003 0.7335596 73.84658 0 0
1 69.54997 30.7419 0.8035719 73.8466 0 0
1 69.54995 30.7419 0.8035719 73.84659 0 0
1 69.54953 30.66597 0.7041488 73.84658 0 0
1 69.54955 30.66604 0.7041488 73.8466 0 0
1 39.71397 30.65431 0.8298345 55.62833 0 0
1 39.71409 30.65442 0.8298345 55.62847 0 0
1 69.54841 30.65121 0.713604 73.8466 0 0
1 69.5484 30.65105 0.713604 73.84658 0 0
1 69.54758 30.66946 0.6859186 73.8466 0 0
1 69.54754 30.66942 0.6859186 73.84658 0 0
1 69.54776 30.68722 0.859892 73.84658 0 0
1 69.54776 30.68726 0.859892 73.84658 0 0
1 69.54825 30.64986 0.6562178 73.84658 0 0
1 69.54824 30.64987 0.6562178 73.84659 0 0
1 19.82326 30.58567 0.7247097 9.722392 0 0
1 19.82335 30.58579 0.7247097 9.722493 0 0
1 36.92218 30.46354 0.8363245 44.09708 0.4057615 0
1 36.92216 30.46356 0.8363245 44.09708 0.4057615 0
1 23.13746 30.29198 0.7761544 19.51447 0.4488953 0
1 23.13755 30.29206 0.7761544 19.51449 0.4488953 0
1 23.13747 30.29202 0.7761544 19.51447 0.4488953 0
1 69.55461 30.02191 0.4171795 73.84658 0 0
1 69.55463 30.02193 0.4171795 73.84658 0 0
1 69.23991 16.99738 0 73.84659 0 0
1 69.23988 16.99732 0 73.84659 0 0
1 15.07156 15.51411 0 14.66706 0.5328903 0
1 15.07155 15.51412 0 14.66705 0.5328903 0
1 14.69685 14.68197 0.4817331 14.76746 0.5048697 0
1 14.69696 14.68208 0.4817331 14.76752 0.5048697 0
1 14.42442 14.047 0.553354 14.86322 0.4075711 0
1 14.42448 14.04709 0.553354 14.86333 0.4075711 0
1 14.17396 13.41491 0.9118871 15.00722 0.7415091 0
1 14.1738 13.4148 0.9118871 15.0071 0.7415091 0
1 14.08389 13.19254 0.7130611 15.06279 0.7276992 0
1 14.08386 13.19251 0.7130611 15.06279 0.7276992 0
1 14.13467 13.20336 0.5757854 15.16478 0.6013219 0
1 14.13467 13.20334 0.5757854 15.16479 0.6013219 0
1 14.08263 13.12189 0.5873327 15.14866 0.652628 0
1 14.08264 13.12192 0.5873327 15.14866 0.652628 0
1 15.07793 13.01573 0.4356805 17.50771 0.4402775 0
1 15.07798 13.0158 0.4356805 17.50785 0.4402775 0
1 9.431005 16.99734 0 17.50778 0.4402775 0
1 9.431068 16.99733 0 17.50779 0.4402775 0
1 9.431005 16.99736 0 17.50775 0.4402775 0
1 8.435335 16.99733 0 18.62049 0.4173911 0
1 8.435358 16.9973 0 18.6205 0.4173911 0
1 8.461671 16.99734 0 18.60649 0.4540776 0
1 8.461694 16.99731 0 18.60634 0.4540776 0
1 8.484292 16.99736 0 18.61202 0.5040615 0
1 8.484315 16.99734 0 18.61196 0.5040615 0
1 8.556875 16.99735 0 18.53584 0.5568877 0
1 8.556898 16.99735 0 18.5359 0.5568877 0
1 8.61418 16.99733 0 18.51138 0.7234247 0
1 8.614134 16.99734 0 18.51134 0.7234247 0
1 10.65237 3.760881 0.99 18.52731 0.5489085 0
1 10.65239 3.760934 0.99 18.52731 0.5489085 0
1 10.68955 3.820647 0.8634431 18.48696 0.6324907 0
1 10.68951 3.820698 0.8634431 18.48691 0.6324907 0
1 10.67064 3.732661 0.9133996 18.4532 0.5534555 0
1 10.67059 3.732608 0.9133996 18.45314 0.5534555 0
1 10.57671 3.471641 0.7836393 18.53933 0.7817517 0
1 10.57669 3.471585 0.7836393 18.53929 0.7817517 0
1 10.62242 3.421424 0.9715322 18.60268 0.8154347 0
1 10.6224 3.421424 0.9715322 18.6027 0.8154347 0
1 10.76139 3.627578 0.7577074 18.63617 0.7565324 0
1 10.76141 3.627578 0.7577074 18.63614 0.7565324 0
1 10.8748 3.80452 0.9843047 18.65371 0.7016919 0
1 10.87466 3.804314 0.9843047 18.65352 0.7016919 0
1 10.87464 3.804314 0.9843047 18.65357 0.7016919 0
1 10.86455 3.743294 0.9562026 18.66437 0.6359681 0
1 10.86444 3.743138 0.9562026 18.66432 0.6359681 0
1 10.81729 3.628711 0.9467041 18.68049 0.6391712 0
1 10.81727 3.628658 0.9467041 18.68049 0.6391712 0
1 10.85647 3.6974 0.9506319 18.69889 0.6658449 0
