FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 1 268.3122 0.1115083 1.644418 -1.970809 356.5582 1.242146 359.7289 0.5330859 0.4965707 0.5222586 0.4765402 -1 -1 -1 -1 0.861294 0.9297523
2 1 268.3394 0.1114864 1.644241 -1.970738 356.6637 1.206806 359.7684 0.5335259 0.4954565 0.5217538 0.4752645 0.2867646 0.6195405 0.5104714 0.6663171 0.9092136 0.8820363
3 1 268.3653 0.111554 1.643641 -1.97033 357.2317 1.311158 0.3422807 0.5336282 0.4954735 0.5209115 0.4749664 0.2866625 0.6196141 0.5094565 0.6661282 0.769896 0.8088734
4 1 268.3753 0.1116328 1.643693 -1.96998 357.1393 1.313242 0.3761229 0.5336282 0.4954735 0.5209115 0.4749664 -1 -1 -1 -1 0.769896 0.8088734
5 1 268.3796 0.1116949 1.643812 -1.969731 357.0792 1.29471 0.3716135 0.5336282 0.4954735 0.5209115 0.4749664 -1 -1 -1 -1 0.769896 0.8088734
6 1 268.3963 0.1117147 1.644044 -1.969295 357.0027 1.223859 0.3261923 0.5333483 0.4960256 0.5202687 0.475101 0.2872503 0.6199622 0.5088192 0.6656038 0.8361737 0.9845923
7 1 268.4069 0.111737 1.644092 -1.969087 356.9888 1.169685 0.2895744 0.5333483 0.4960256 0.5202687 0.475101 -1 -1 -1 -1 0.8361737 0.9845923
8 1 268.4239 0.1117659 1.643999 -1.968927 356.9693 1.112444 0.2357281 0.5333483 0.4960256 0.5193454 0.4752646 -1 -1 0.5078925 0.6648846 0.8361737 0.9528978
9 1 268.4291 0.1117685 1.643932 -1.968706 356.9672 1.047545 0.1860506 0.5316632 0.4942528 0.5193454 0.4752646 0.2881585 0.6173845 -1 -1 0.8899816 0.9528978
10 1 268.4402 0.1117601 1.643883 -1.968525 356.9822 0.9837984 0.1379719 0.5316632 0.4942528 0.5193454 0.4752646 -1 -1 -1 -1 0.8899816 0.9528978
