FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 13 979.3091 -0.3009834 1.567681 -2.189733 19.19389 192.3813 9.190897 0.5538884 0.5114818 0.5382665 0.4985944 -1 -1 -1 -1 1 1
2 13 979.3148 -0.3011399 1.567807 -2.189387 19.13732 192.3748 9.185302 0.5538884 0.5114818 0.5382665 0.4985944 -1 -1 -1 -1 1 1
3 13 979.3306 -0.3018638 1.568665 -2.18786 18.76931 192.2283 9.213303 0.5538884 0.5114818 0.5382665 0.4985944 -1 -1 -1 -1 1 1
4 13 979.342 -0.3020367 1.568903 -2.18763 18.60308 192.172 9.189544 0.5495942 0.508203 0.5404588 0.4973848 0.4602238 0.689175 0.4908789 0.5292348 0.7674441 0.9826674
5 13 979.3525 -0.3021494 1.569256 -2.187244 18.43254 192.112 9.171549 0.5495942 0.508203 0.5404588 0.4973848 -1 -1 -1 -1 0.7674441 0.9826674
6 13 979.3636 -0.3023388 1.569517 -2.186917 18.24549 192.0403 9.13042 0.5464779 0.510407 0.5488707 0.373647 0.4638777 0.6895741 0 1 0.3706544 0
7 13 979.3748 -0.3025414 1.569807 -2.186581 18.08597 191.9619 9.070817 0.5464779 0.510407 0.5488707 0.373647 -1 -1 -1 -1 0.3706544 0
8 13 979.3861 -0.302709 1.570017 -2.186236 17.93949 191.8889 9.022876 0.5644355 0.5912818 0.5488707 0.373647 0 1 0 1 0 0
9 13 979.3978 -0.30291 1.570265 -2.185826 17.80379 191.8292 8.965613 0.5644355 0.5912818 0.5488707 0.373647 -1 -1 -1 -1 0 0
10 13 979.4092 -0.3031688 1.570549 -2.185271 17.65982 191.7602 8.88953 0.5644355 0.5912818 0.4278651 0.3047455 0 1 0.2671394 0.7273171 0 0
11 13 979.4191 -0.3034388 1.570916 -2.184755 17.49789 191.7149 8.806789 0.5644355 0.5912818 0.4278651 0.3047455 -1 -1 -1 -1 0 0
12 13 979.4301 -0.3035865 1.571258 -2.184346 17.30201 191.6725 8.724834 0.5644355 0.5912818 0.4278651 0.3047455 -1 -1 -1 -1 0 0
13 13 979.4412 -0.3038194 1.571598 -2.183824 17.09177 191.6273 8.641005 0.5644355 0.5912818 0.5488707 0.373647 0 1 0 1 0 0
14 13 979.4521 -0.3040123 1.571898 -2.183403 16.85545 191.5843 8.561193 0.5644355 0.5912818 0.5488707 0.373647 -1 -1 -1 -1 0 0
15 13 979.4635 -0.3041724 1.572292 -2.183008 16.65691 191.5655 8.50031 0.5644355 0.5912818 0.5488707 0.373647 0 1 0 1 0 0
16 13 979.4747 -0.3044118 1.572655 -2.182504 16.44853 191.5373 8.465767 0.5644355 0.5912818 0.5488707 0.373647 -1 -1 -1 -1 0 0
17 13 979.4861 -0.3046061 1.57301 -2.181996 16.23811 191.5227 8.446633 0.7265219 0.3971777 0.5488707 0.373647 0.2594066 0.6436439 0 1 0.1239613 0
18 13 979.4969 -0.3048742 1.573336 -2.181413 16.05123 191.4843 8.425544 0.7265219 0.3971777 0.5488707 0.373647 -1 -1 -1 -1 0.1239613 0
19 13 979.5082 -0.3050673 1.573663 -2.180729 15.88427 191.4592 8.407223 0.7265219 0.3971777 0.5488707 0.373647 -1 -1 -1 -1 0.1239613 0
20 13 979.5192 -0.3052831 1.573975 -2.180024 15.70341 191.4344 8.405898 0.7252887 0.3950249 0.5488707 0.373647 0.2610785 0.6409453 0 1 0.3198487 0
21 13 979.5298 -0.3054433 1.574293 -2.179341 15.53375 191.3978 8.433746 0.7252887 0.3950249 0.5488707 0.373647 -1 -1 -1 -1 0.3198487 0
22 13 979.5418 -0.3056373 1.574568 -2.178553 15.35599 191.3621 8.445114 0.5644355 0.5912818 0.5488707 0.373647 0 1 0 1 0 0
23 13 979.552 -0.3058735 1.574878 -2.177682 15.19467 191.3025 8.465117 0.5644355 0.5912818 0.5488707 0.373647 -1 -1 -1 -1 0 0
24 13 979.5633 -0.3060501 1.575207 -2.176861 15.02807 191.2285 8.491402 0.5644355 0.5912818 0.5488707 0.373647 -1 -1 -1 -1 0 0
25 13 979.5745 -0.306289 1.575568 -2.175999 14.84998 191.1219 8.517816 0.5644355 0.5912818 0.5488707 0.373647 0 1 0 1 0 0
26 13 979.5858 -0.3064916 1.575965 -2.175085 14.6557 190.9858 8.528449 0.5644355 0.5912818 0.5488707 0.373647 -1 -1 -1 -1 0 0
27 13 979.5966 -0.306728 1.57636 -2.174242 14.44723 190.8558 8.525336 0.4555672 0.5069864 0.4546688 0.4945886 0.5346786 0.6530522 0.3995981 0.4889477 0.7650359 0.3965994
28 13 979.6077 -0.3070626 1.576801 -2.173367 14.20374 190.6818 8.513058 0.4555672 0.5069864 0.4546688 0.4945886 -1 -1 -1 -1 0.7650359 0.3965994
29 13 979.6189 -0.3073779 1.577217 -2.172515 13.94893 190.5311 8.489144 0.4572496 0.5076795 0.4546688 0.4945886 0.5336558 0.6542329 -1 -1 0.9991677 0.3965994
30 13 979.6299 -0.3077124 1.577732 -2.171666 13.67001 190.3627 8.453405 0.4572496 0.5076795 0.4546688 0.4945886 -1 -1 -1 -1 0.9991677 0.3965994
31 13 979.6416 -0.3081891 1.578344 -2.170714 13.37358 190.1867 8.401807 0.4596764 0.5069239 0.4667749 0.5013096 0.531422 0.6547475 0.4144107 0.487592 1 0.7794893
