FieldOfView 109.9064 TargetEye Both Mode single
SampleIndex PCIndex Timestamp CamPos.x CamPos.y CamPos.z CamRot.x CamRot.y CamRot.z LeftGazePos.x LeftGazePos.y RightGazePos.x RightGazePos.y LeftPupilPos.x LeftPupilPos.y RightPupilPos.x RightPupilPos.y LeftConfidence RightConfidence
1 5 516.9339 0.1426978 1.59247 -2.012392 13.70068 294.3036 3.022921 0.5768646 0.417031 0.5583614 0.348314 -1 -1 -1 -1 0.99 0.5323637
2 5 516.9399 0.1429048 1.59247 -2.012386 13.69699 294.2989 3.023102 0.5768646 0.417031 0.5583614 0.348314 -1 -1 -1 -1 0.99 0.5323637
3 5 516.9511 0.1436925 1.592503 -2.01221 13.71911 294.2351 2.939391 0.5768646 0.417031 0.5583614 0.348314 -1 -1 -1 -1 0.99 0.5323637
4 5 516.972 0.1441017 1.592549 -2.012108 13.74619 294.2241 2.910689 0.5482838 0.5092642 0.5411049 0.5017712 0.3707268 0.7288049 0.4791937 0.6059652 0.8676333 1
5 5 516.9819 0.144276 1.59252 -2.011993 13.74646 294.2219 2.911959 0.5483571 0.5098619 0.5410364 0.5012756 0.3707527 0.7292565 0.4789111 0.6065024 0.7901796 0.9495871
6 5 516.9924 0.1444805 1.592549 -2.011889 13.74387 294.2202 2.927421 0.5483571 0.5098619 0.5410364 0.5012756 -1 -1 -1 -1 0.7901796 0.9495871
7 5 517.0038 0.1449843 1.592547 -2.011758 13.73174 294.2121 2.961242 0.5487547 0.5103168 0.5414201 0.5020772 0.370361 0.729713 0.4796917 0.6058207 0.8322361 0.9138673
8 5 517.0146 0.1454715 1.592574 -2.01162 13.73341 294.2066 3.000141 0.5487547 0.5103168 0.5414201 0.5020772 -1 -1 -1 -1 0.8322361 0.9138673
9 5 517.0369 0.1460836 1.592656 -2.011439 13.70398 294.1797 3.000806 0.5493251 0.510034 0.5414201 0.5020772 0.3696214 0.7296998 -1 -1 0.8079151 0.9138673
10 5 517.0593 0.1468159 1.592703 -2.011297 13.69246 294.149 2.939873 0.549059 0.5105574 0.5414135 0.50207 0.3700399 0.7299852 0.479681 0.6058246 0.8455042 0.926501
11 5 517.0814 0.1475552 1.592799 -2.011152 13.65844 294.0862 2.910669 0.5490181 0.5101805 0.541088 0.5018121 0.3700183 0.7297029 0.4791903 0.6059055 0.7812628 0.8881624
12 5 517.104 0.1484705 1.592926 -2.011055 13.64107 294.0347 2.925407 0.5490181 0.5101805 0.5406556 0.5016107 -1 -1 0.4785955 0.6058469 0.7812628 0.9305918
13 5 517.1267 0.1492956 1.593045 -2.010785 13.58447 293.9952 2.908142 0.5495408 0.5095761 0.5407488 0.5020077 0.3692757 0.7294442 0.4788672 0.6054431 0.8919389 1
14 5 517.1488 0.1501443 1.593184 -2.010464 13.48145 293.937 2.896808 0.5495408 0.5095761 0.5409714 0.5018654 -1 -1 0.4790736 0.6057628 0.8919389 0.9213836
15 5 517.1706 0.1510924 1.593276 -2.010221 13.41998 293.9114 2.803732 0.5498171 0.5098824 0.5409216 0.5018516 0.3690007 0.7297541 0.4790089 0.6057451 0.8378412 0.8645637
